LDEV_C2D_Trans_X417-1.csv
Serial number : xxxxx(RAID600)
From : 2014/04/01 17:23
To   : 2014/04/02 01:23
sampling rate : 5

"No.","time","00:32:6A X"
"1","2014/04/01 17:28",13
"2","2014/04/01 17:33",1
"3","2014/04/01 17:38",19
"4","2014/04/01 17:43",12
"5","2014/04/01 17:48",1
"6","2014/04/01 17:53",19
"7","2014/04/01 17:58",13
"8","2014/04/01 18:03",1
"9","2014/04/01 18:08",19
"10","2014/04/01 18:13",13
"11","2014/04/01 18:18",2
"12","2014/04/01 18:23",19
"13","2014/04/01 18:28",13
"14","2014/04/01 18:33",0
"15","2014/04/01 18:38",19
"16","2014/04/01 18:43",13
"17","2014/04/01 18:48",1
"18","2014/04/01 18:53",23
"19","2014/04/01 18:58",22
"20","2014/04/01 19:03",2
"21","2014/04/01 19:08",21
"22","2014/04/01 19:13",14
"23","2014/04/01 19:18",2
"24","2014/04/01 19:23",28
"25","2014/04/01 19:28",33
"26","2014/04/01 19:33",34
"27","2014/04/01 19:38",50
"28","2014/04/01 19:43",48
"29","2014/04/01 19:48",37
"30","2014/04/01 19:53",19
"31","2014/04/01 19:58",13
"32","2014/04/01 20:03",1
"33","2014/04/01 20:08",21
"34","2014/04/01 20:13",16
"35","2014/04/01 20:18",3
"36","2014/04/01 20:23",22
"37","2014/04/01 20:28",16
"38","2014/04/01 20:33",3
"39","2014/04/01 20:38",22
"40","2014/04/01 20:43",18
"41","2014/04/01 20:48",2
"42","2014/04/01 20:53",20
"43","2014/04/01 20:58",15
"44","2014/04/01 21:03",2
"45","2014/04/01 21:08",19
"46","2014/04/01 21:13",15
"47","2014/04/01 21:18",3
"48","2014/04/01 21:23",21
"49","2014/04/01 21:28",16
"50","2014/04/01 21:33",3
"51","2014/04/01 21:38",22
"52","2014/04/01 21:43",16
"53","2014/04/01 21:48",1
"54","2014/04/01 21:53",22
"55","2014/04/01 21:58",16
"56","2014/04/01 22:03",2
"57","2014/04/01 22:08",22
"58","2014/04/01 22:13",15
"59","2014/04/01 22:18",2
"60","2014/04/01 22:23",19
"61","2014/04/01 22:28",14
"62","2014/04/01 22:33",3
"63","2014/04/01 22:38",19
"64","2014/04/01 22:43",15
"65","2014/04/01 22:48",2
"66","2014/04/01 22:53",20
"67","2014/04/01 22:58",13
"68","2014/04/01 23:03",1
"69","2014/04/01 23:08",19
"70","2014/04/01 23:13",12
"71","2014/04/01 23:18",3
"72","2014/04/01 23:23",26
"73","2014/04/01 23:28",20
"74","2014/04/01 23:33",2
"75","2014/04/01 23:38",18
"76","2014/04/01 23:43",12
"77","2014/04/01 23:48",1
"78","2014/04/01 23:53",18
"79","2014/04/01 23:58",11
"80","2014/04/02 00:03",1
"81","2014/04/02 00:08",19
"82","2014/04/02 00:13",12
"83","2014/04/02 00:18",1
"84","2014/04/02 00:23",19
"85","2014/04/02 00:28",13
"86","2014/04/02 00:33",1
"87","2014/04/02 00:38",20
"88","2014/04/02 00:43",14
"89","2014/04/02 00:48",1
"90","2014/04/02 00:53",21
"91","2014/04/02 00:58",15
"92","2014/04/02 01:03",1
"93","2014/04/02 01:08",28
"94","2014/04/02 01:13",24
"95","2014/04/02 01:18",1
"96","2014/04/02 01:23",23
