LDEV_Write_IOPS_X847-1.csv
Serial number : xxxxx(RAID600)
From : 2014/04/01 17:23
To   : 2014/04/02 01:23
sampling rate : 5

"No.","time","00:21:1E X"
"1","2014/04/01 17:28",152
"2","2014/04/01 17:33",224
"3","2014/04/01 17:38",215
"4","2014/04/01 17:43",192
"5","2014/04/01 17:48",237
"6","2014/04/01 17:53",230
"7","2014/04/01 17:58",217
"8","2014/04/01 18:03",311
"9","2014/04/01 18:08",207
"10","2014/04/01 18:13",267
"11","2014/04/01 18:18",296
"12","2014/04/01 18:23",218
"13","2014/04/01 18:28",265
"14","2014/04/01 18:33",238
"15","2014/04/01 18:38",233
"16","2014/04/01 18:43",285
"17","2014/04/01 18:48",277
"18","2014/04/01 18:53",294
"19","2014/04/01 18:58",313
"20","2014/04/01 19:03",286
"21","2014/04/01 19:08",263
"22","2014/04/01 19:13",301
"23","2014/04/01 19:18",296
"24","2014/04/01 19:23",260
"25","2014/04/01 19:28",329
"26","2014/04/01 19:33",368
"27","2014/04/01 19:38",222
"28","2014/04/01 19:43",317
"29","2014/04/01 19:48",337
"30","2014/04/01 19:53",199
"31","2014/04/01 19:58",230
"32","2014/04/01 20:03",350
"33","2014/04/01 20:08",293
"34","2014/04/01 20:13",282
"35","2014/04/01 20:18",245
"36","2014/04/01 20:23",259
"37","2014/04/01 20:28",226
"38","2014/04/01 20:33",257
"39","2014/04/01 20:38",196
"40","2014/04/01 20:43",247
"41","2014/04/01 20:48",204
"42","2014/04/01 20:53",174
"43","2014/04/01 20:58",182
"44","2014/04/01 21:03",155
"45","2014/04/01 21:08",118
"46","2014/04/01 21:13",146
"47","2014/04/01 21:18",171
"48","2014/04/01 21:23",96
"49","2014/04/01 21:28",123
"50","2014/04/01 21:33",122
"51","2014/04/01 21:38",99
"52","2014/04/01 21:43",116
"53","2014/04/01 21:48",122
"54","2014/04/01 21:53",96
"55","2014/04/01 21:58",96
"56","2014/04/01 22:03",263
"57","2014/04/01 22:08",217
"58","2014/04/01 22:13",164
"59","2014/04/01 22:18",164
"60","2014/04/01 22:23",137
"61","2014/04/01 22:28",140
"62","2014/04/01 22:33",209
"63","2014/04/01 22:38",114
"64","2014/04/01 22:43",109
"65","2014/04/01 22:48",104
"66","2014/04/01 22:53",117
"67","2014/04/01 22:58",115
"68","2014/04/01 23:03",147
"69","2014/04/01 23:08",126
"70","2014/04/01 23:13",186
"71","2014/04/01 23:18",271
"72","2014/04/01 23:23",249
"73","2014/04/01 23:28",281
"74","2014/04/01 23:33",278
"75","2014/04/01 23:38",301
"76","2014/04/01 23:43",287
"77","2014/04/01 23:48",187
"78","2014/04/01 23:53",142
"79","2014/04/01 23:58",120
"80","2014/04/02 00:03",96
"81","2014/04/02 00:08",131
"82","2014/04/02 00:13",137
"83","2014/04/02 00:18",150
"84","2014/04/02 00:23",157
"85","2014/04/02 00:28",102
"86","2014/04/02 00:33",95
"87","2014/04/02 00:38",102
"88","2014/04/02 00:43",111
"89","2014/04/02 00:48",100
"90","2014/04/02 00:53",106
"91","2014/04/02 00:58",114
"92","2014/04/02 01:03",130
"93","2014/04/02 01:08",127
"94","2014/04/02 01:13",125
"95","2014/04/02 01:18",107
"96","2014/04/02 01:23",109
