LDEV_Write_Hit_X60-1.csv
Serial number : xxxxx(RAID600)
From : 2014/04/01 17:23
To   : 2014/04/02 01:23
sampling rate : 5

"No.","time","00:05:2A X"
"1","2014/04/01 17:28",94
"2","2014/04/01 17:33",96
"3","2014/04/01 17:38",95
"4","2014/04/01 17:43",88
"5","2014/04/01 17:48",87
"6","2014/04/01 17:53",95
"7","2014/04/01 17:58",89
"8","2014/04/01 18:03",93
"9","2014/04/01 18:08",76
"10","2014/04/01 18:13",87
"11","2014/04/01 18:18",97
"12","2014/04/01 18:23",83
"13","2014/04/01 18:28",89
"14","2014/04/01 18:33",85
"15","2014/04/01 18:38",84
"16","2014/04/01 18:43",84
"17","2014/04/01 18:48",83
"18","2014/04/01 18:53",86
"19","2014/04/01 18:58",87
"20","2014/04/01 19:03",96
"21","2014/04/01 19:08",65
"22","2014/04/01 19:13",83
"23","2014/04/01 19:18",86
"24","2014/04/01 19:23",85
"25","2014/04/01 19:28",91
"26","2014/04/01 19:33",91
"27","2014/04/01 19:38",82
"28","2014/04/01 19:43",86
"29","2014/04/01 19:48",91
"30","2014/04/01 19:53",85
"31","2014/04/01 19:58",90
"32","2014/04/01 20:03",94
"33","2014/04/01 20:08",68
"34","2014/04/01 20:13",94
"35","2014/04/01 20:18",88
"36","2014/04/01 20:23",85
"37","2014/04/01 20:28",92
"38","2014/04/01 20:33",83
"39","2014/04/01 20:38",92
"40","2014/04/01 20:43",97
"41","2014/04/01 20:48",91
"42","2014/04/01 20:53",96
"43","2014/04/01 20:58",93
"44","2014/04/01 21:03",95
"45","2014/04/01 21:08",70
"46","2014/04/01 21:13",92
"47","2014/04/01 21:18",86
"48","2014/04/01 21:23",87
"49","2014/04/01 21:28",90
"50","2014/04/01 21:33",91
"51","2014/04/01 21:38",93
"52","2014/04/01 21:43",91
"53","2014/04/01 21:48",95
"54","2014/04/01 21:53",94
"55","2014/04/01 21:58",89
"56","2014/04/01 22:03",97
"57","2014/04/01 22:08",66
"58","2014/04/01 22:13",94
"59","2014/04/01 22:18",92
"60","2014/04/01 22:23",93
"61","2014/04/01 22:28",89
"62","2014/04/01 22:33",91
"63","2014/04/01 22:38",92
"64","2014/04/01 22:43",96
"65","2014/04/01 22:48",94
"66","2014/04/01 22:53",87
"67","2014/04/01 22:58",92
"68","2014/04/01 23:03",93
"69","2014/04/01 23:08",86
"70","2014/04/01 23:13",99
"71","2014/04/01 23:18",97
"72","2014/04/01 23:23",93
"73","2014/04/01 23:28",68
"74","2014/04/01 23:33",75
"75","2014/04/01 23:38",73
"76","2014/04/01 23:43",65
"77","2014/04/01 23:48",83
"78","2014/04/01 23:53",76
"79","2014/04/01 23:58",82
"80","2014/04/02 00:03",94
"81","2014/04/02 00:08",63
"82","2014/04/02 00:13",92
"83","2014/04/02 00:18",90
"84","2014/04/02 00:23",82
"85","2014/04/02 00:28",86
"86","2014/04/02 00:33",79
"87","2014/04/02 00:38",83
"88","2014/04/02 00:43",83
"89","2014/04/02 00:48",84
"90","2014/04/02 00:53",84
"91","2014/04/02 00:58",85
"92","2014/04/02 01:03",90
"93","2014/04/02 01:08",64
"94","2014/04/02 01:13",72
"95","2014/04/02 01:18",93
"96","2014/04/02 01:23",77
