LDEV_Write_Hit_X1030-1.csv
Serial number : xxxxx(RAID600)
From : 2014/04/01 17:23
To   : 2014/04/02 01:23
sampling rate : 5

"No.","time","00:50:0A X"
"1","2014/04/01 17:28",74
"2","2014/04/01 17:33",83
"3","2014/04/01 17:38",90
"4","2014/04/01 17:43",88
"5","2014/04/01 17:48",87
"6","2014/04/01 17:53",89
"7","2014/04/01 17:58",86
"8","2014/04/01 18:03",54
"9","2014/04/01 18:08",83
"10","2014/04/01 18:13",88
"11","2014/04/01 18:18",86
"12","2014/04/01 18:23",77
"13","2014/04/01 18:28",76
"14","2014/04/01 18:33",64
"15","2014/04/01 18:38",0
"16","2014/04/01 18:43",82
"17","2014/04/01 18:48",75
"18","2014/04/01 18:53",83
"19","2014/04/01 18:58",88
"20","2014/04/01 19:03",51
"21","2014/04/01 19:08",87
"22","2014/04/01 19:13",86
"23","2014/04/01 19:18",89
"24","2014/04/01 19:23",74
"25","2014/04/01 19:28",83
"26","2014/04/01 19:33",53
"27","2014/04/01 19:38",90
"28","2014/04/01 19:43",69
"29","2014/04/01 19:48",46
"30","2014/04/01 19:53",75
"31","2014/04/01 19:58",78
"32","2014/04/01 20:03",46
"33","2014/04/01 20:08",93
"34","2014/04/01 20:13",85
"35","2014/04/01 20:18",86
"36","2014/04/01 20:23",87
"37","2014/04/01 20:28",82
"38","2014/04/01 20:33",31
"39","2014/04/01 20:38",83
"40","2014/04/01 20:43",81
"41","2014/04/01 20:48",89
"42","2014/04/01 20:53",91
"43","2014/04/01 20:58",78
"44","2014/04/01 21:03",55
"45","2014/04/01 21:08",96
"46","2014/04/01 21:13",94
"47","2014/04/01 21:18",86
"48","2014/04/01 21:23",94
"49","2014/04/01 21:28",82
"50","2014/04/01 21:33",84
"51","2014/04/01 21:38",83
"52","2014/04/01 21:43",88
"53","2014/04/01 21:48",85
"54","2014/04/01 21:53",89
"55","2014/04/01 21:58",79
"56","2014/04/01 22:03",60
"57","2014/04/01 22:08",45
"58","2014/04/01 22:13",41
"59","2014/04/01 22:18",42
"60","2014/04/01 22:23",61
"61","2014/04/01 22:28",47
"62","2014/04/01 22:33",47
"63","2014/04/01 22:38",43
"64","2014/04/01 22:43",54
"65","2014/04/01 22:48",47
"66","2014/04/01 22:53",50
"67","2014/04/01 22:58",50
"68","2014/04/01 23:03",51
"69","2014/04/01 23:08",50
"70","2014/04/01 23:13",45
"71","2014/04/01 23:18",54
"72","2014/04/01 23:23",60
"73","2014/04/01 23:28",52
"74","2014/04/01 23:33",49
"75","2014/04/01 23:38",50
"76","2014/04/01 23:43",50
"77","2014/04/01 23:48",52
"78","2014/04/01 23:53",49
"79","2014/04/01 23:58",50
"80","2014/04/02 00:03",48
"81","2014/04/02 00:08",43
"82","2014/04/02 00:13",43
"83","2014/04/02 00:18",39
"84","2014/04/02 00:23",50
"85","2014/04/02 00:28",43
"86","2014/04/02 00:33",57
"87","2014/04/02 00:38",20
"88","2014/04/02 00:43",42
"89","2014/04/02 00:48",41
"90","2014/04/02 00:53",44
"91","2014/04/02 00:58",44
"92","2014/04/02 01:03",43
"93","2014/04/02 01:08",47
"94","2014/04/02 01:13",42
"95","2014/04/02 01:18",77
"96","2014/04/02 01:23",59
