LDEV_Write_Hit_X205-1.csv
Serial number : xxxxx(RAID600)
From : 2014/04/01 17:23
To   : 2014/04/02 01:23
sampling rate : 5

"No.","time","00:2C:06 X"
"1","2014/04/01 17:28",91
"2","2014/04/01 17:33",81
"3","2014/04/01 17:38",85
"4","2014/04/01 17:43",88
"5","2014/04/01 17:48",90
"6","2014/04/01 17:53",82
"7","2014/04/01 17:58",89
"8","2014/04/01 18:03",87
"9","2014/04/01 18:08",73
"10","2014/04/01 18:13",90
"11","2014/04/01 18:18",88
"12","2014/04/01 18:23",88
"13","2014/04/01 18:28",86
"14","2014/04/01 18:33",89
"15","2014/04/01 18:38",79
"16","2014/04/01 18:43",89
"17","2014/04/01 18:48",88
"18","2014/04/01 18:53",90
"19","2014/04/01 18:58",92
"20","2014/04/01 19:03",85
"21","2014/04/01 19:08",71
"22","2014/04/01 19:13",92
"23","2014/04/01 19:18",87
"24","2014/04/01 19:23",87
"25","2014/04/01 19:28",87
"26","2014/04/01 19:33",78
"27","2014/04/01 19:38",86
"28","2014/04/01 19:43",86
"29","2014/04/01 19:48",84
"30","2014/04/01 19:53",82
"31","2014/04/01 19:58",89
"32","2014/04/01 20:03",83
"33","2014/04/01 20:08",70
"34","2014/04/01 20:13",88
"35","2014/04/01 20:18",86
"36","2014/04/01 20:23",92
"37","2014/04/01 20:28",91
"38","2014/04/01 20:33",78
"39","2014/04/01 20:38",75
"40","2014/04/01 20:43",90
"41","2014/04/01 20:48",90
"42","2014/04/01 20:53",86
"43","2014/04/01 20:58",88
"44","2014/04/01 21:03",87
"45","2014/04/01 21:08",71
"46","2014/04/01 21:13",85
"47","2014/04/01 21:18",87
"48","2014/04/01 21:23",83
"49","2014/04/01 21:28",87
"50","2014/04/01 21:33",83
"51","2014/04/01 21:38",88
"52","2014/04/01 21:43",90
"53","2014/04/01 21:48",86
"54","2014/04/01 21:53",78
"55","2014/04/01 21:58",88
"56","2014/04/01 22:03",82
"57","2014/04/01 22:08",66
"58","2014/04/01 22:13",89
"59","2014/04/01 22:18",77
"60","2014/04/01 22:23",85
"61","2014/04/01 22:28",85
"62","2014/04/01 22:33",77
"63","2014/04/01 22:38",73
"64","2014/04/01 22:43",86
"65","2014/04/01 22:48",75
"66","2014/04/01 22:53",88
"67","2014/04/01 22:58",78
"68","2014/04/01 23:03",80
"69","2014/04/01 23:08",66
"70","2014/04/01 23:13",87
"71","2014/04/01 23:18",75
"72","2014/04/01 23:23",77
"73","2014/04/01 23:28",80
"74","2014/04/01 23:33",77
"75","2014/04/01 23:38",78
"76","2014/04/01 23:43",82
"77","2014/04/01 23:48",74
"78","2014/04/01 23:53",82
"79","2014/04/01 23:58",86
"80","2014/04/02 00:03",80
"81","2014/04/02 00:08",64
"82","2014/04/02 00:13",81
"83","2014/04/02 00:18",69
"84","2014/04/02 00:23",82
"85","2014/04/02 00:28",82
"86","2014/04/02 00:33",71
"87","2014/04/02 00:38",69
"88","2014/04/02 00:43",82
"89","2014/04/02 00:48",84
"90","2014/04/02 00:53",78
"91","2014/04/02 00:58",86
"92","2014/04/02 01:03",82
"93","2014/04/02 01:08",69
"94","2014/04/02 01:13",81
"95","2014/04/02 01:18",85
"96","2014/04/02 01:23",76
