LDEV_Write_Hit_X672-1.csv
Serial number : xxxxx(RAID600)
From : 2014/04/01 17:23
To   : 2014/04/02 01:23
sampling rate : 5

"No.","time","00:C8:70 X"
"1","2014/04/01 17:28",56
"2","2014/04/01 17:33",53
"3","2014/04/01 17:38",67
"4","2014/04/01 17:43",80
"5","2014/04/01 17:48",85
"6","2014/04/01 17:53",46
"7","2014/04/01 17:58",74
"8","2014/04/01 18:03",85
"9","2014/04/01 18:08",45
"10","2014/04/01 18:13",51
"11","2014/04/01 18:18",71
"12","2014/04/01 18:23",58
"13","2014/04/01 18:28",57
"14","2014/04/01 18:33",82
"15","2014/04/01 18:38",44
"16","2014/04/01 18:43",95
"17","2014/04/01 18:48",97
"18","2014/04/01 18:53",88
"19","2014/04/01 18:58",95
"20","2014/04/01 19:03",64
"21","2014/04/01 19:08",51
"22","2014/04/01 19:13",69
"23","2014/04/01 19:18",95
"24","2014/04/01 19:23",96
"25","2014/04/01 19:28",91
"26","2014/04/01 19:33",82
"27","2014/04/01 19:38",89
"28","2014/04/01 19:43",35
"29","2014/04/01 19:48",33
"30","2014/04/01 19:53",25
"31","2014/04/01 19:58",52
"32","2014/04/01 20:03",49
"33","2014/04/01 20:08",42
"34","2014/04/01 20:13",62
"35","2014/04/01 20:18",53
"36","2014/04/01 20:23",77
"37","2014/04/01 20:28",79
"38","2014/04/01 20:33",79
"39","2014/04/01 20:38",40
"40","2014/04/01 20:43",90
"41","2014/04/01 20:48",74
"42","2014/04/01 20:53",38
"43","2014/04/01 20:58",55
"44","2014/04/01 21:03",29
"45","2014/04/01 21:08",33
"46","2014/04/01 21:13",25
"47","2014/04/01 21:18",39
"48","2014/04/01 21:23",16
"49","2014/04/01 21:28",22
"50","2014/04/01 21:33",29
"51","2014/04/01 21:38",77
"52","2014/04/01 21:43",93
"53","2014/04/01 21:48",86
"54","2014/04/01 21:53",77
"55","2014/04/01 21:58",87
"56","2014/04/01 22:03",92
"57","2014/04/01 22:08",65
"58","2014/04/01 22:13",64
"59","2014/04/01 22:18",78
"60","2014/04/01 22:23",56
"61","2014/04/01 22:28",83
"62","2014/04/01 22:33",86
"63","2014/04/01 22:38",91
"64","2014/04/01 22:43",86
"65","2014/04/01 22:48",96
"66","2014/04/01 22:53",87
"67","2014/04/01 22:58",73
"68","2014/04/01 23:03",80
"69","2014/04/01 23:08",70
"70","2014/04/01 23:13",79
"71","2014/04/01 23:18",79
"72","2014/04/01 23:23",80
"73","2014/04/01 23:28",82
"74","2014/04/01 23:33",82
"75","2014/04/01 23:38",82
"76","2014/04/01 23:43",84
"77","2014/04/01 23:48",76
"78","2014/04/01 23:53",80
"79","2014/04/01 23:58",76
"80","2014/04/02 00:03",78
"81","2014/04/02 00:08",73
"82","2014/04/02 00:13",83
"83","2014/04/02 00:18",78
"84","2014/04/02 00:23",85
"85","2014/04/02 00:28",83
"86","2014/04/02 00:33",80
"87","2014/04/02 00:38",83
"88","2014/04/02 00:43",82
"89","2014/04/02 00:48",85
"90","2014/04/02 00:53",81
"91","2014/04/02 00:58",52
"92","2014/04/02 01:03",54
"93","2014/04/02 01:08",45
"94","2014/04/02 01:13",52
"95","2014/04/02 01:18",34
"96","2014/04/02 01:23",62
