LDEV_Write_Hit_X384-1.csv
Serial number : xxxxx(RAID600)
From : 2014/04/01 17:23
To   : 2014/04/02 01:23
sampling rate : 5

"No.","time","00:20:11 X"
"1","2014/04/01 17:28",72
"2","2014/04/01 17:33",79
"3","2014/04/01 17:38",68
"4","2014/04/01 17:43",68
"5","2014/04/01 17:48",68
"6","2014/04/01 17:53",83
"7","2014/04/01 17:58",75
"8","2014/04/01 18:03",83
"9","2014/04/01 18:08",93
"10","2014/04/01 18:13",88
"11","2014/04/01 18:18",78
"12","2014/04/01 18:23",72
"13","2014/04/01 18:28",82
"14","2014/04/01 18:33",83
"15","2014/04/01 18:38",89
"16","2014/04/01 18:43",89
"17","2014/04/01 18:48",87
"18","2014/04/01 18:53",94
"19","2014/04/01 18:58",86
"20","2014/04/01 19:03",85
"21","2014/04/01 19:08",90
"22","2014/04/01 19:13",93
"23","2014/04/01 19:18",86
"24","2014/04/01 19:23",85
"25","2014/04/01 19:28",78
"26","2014/04/01 19:33",83
"27","2014/04/01 19:38",92
"28","2014/04/01 19:43",96
"29","2014/04/01 19:48",90
"30","2014/04/01 19:53",86
"31","2014/04/01 19:58",85
"32","2014/04/01 20:03",39
"33","2014/04/01 20:08",82
"34","2014/04/01 20:13",82
"35","2014/04/01 20:18",85
"36","2014/04/01 20:23",87
"37","2014/04/01 20:28",80
"38","2014/04/01 20:33",83
"39","2014/04/01 20:38",91
"40","2014/04/01 20:43",90
"41","2014/04/01 20:48",95
"42","2014/04/01 20:53",85
"43","2014/04/01 20:58",79
"44","2014/04/01 21:03",75
"45","2014/04/01 21:08",82
"46","2014/04/01 21:13",82
"47","2014/04/01 21:18",82
"48","2014/04/01 21:23",81
"49","2014/04/01 21:28",82
"50","2014/04/01 21:33",80
"51","2014/04/01 21:38",89
"52","2014/04/01 21:43",97
"53","2014/04/01 21:48",97
"54","2014/04/01 21:53",97
"55","2014/04/01 21:58",86
"56","2014/04/01 22:03",68
"57","2014/04/01 22:08",73
"58","2014/04/01 22:13",83
"59","2014/04/01 22:18",62
"60","2014/04/01 22:23",62
"61","2014/04/01 22:28",47
"62","2014/04/01 22:33",44
"63","2014/04/01 22:38",54
"64","2014/04/01 22:43",45
"65","2014/04/01 22:48",37
"66","2014/04/01 22:53",45
"67","2014/04/01 22:58",43
"68","2014/04/01 23:03",52
"69","2014/04/01 23:08",60
"70","2014/04/01 23:13",58
"71","2014/04/01 23:18",56
"72","2014/04/01 23:23",55
"73","2014/04/01 23:28",47
"74","2014/04/01 23:33",53
"75","2014/04/01 23:38",53
"76","2014/04/01 23:43",50
"77","2014/04/01 23:48",43
"78","2014/04/01 23:53",46
"79","2014/04/01 23:58",49
"80","2014/04/02 00:03",46
"81","2014/04/02 00:08",38
"82","2014/04/02 00:13",49
"83","2014/04/02 00:18",56
"84","2014/04/02 00:23",55
"85","2014/04/02 00:28",55
"86","2014/04/02 00:33",48
"87","2014/04/02 00:38",54
"88","2014/04/02 00:43",47
"89","2014/04/02 00:48",42
"90","2014/04/02 00:53",31
"91","2014/04/02 00:58",40
"92","2014/04/02 01:03",56
"93","2014/04/02 01:08",61
"94","2014/04/02 01:13",58
"95","2014/04/02 01:18",56
"96","2014/04/02 01:23",48
