LDEV_Write_Hit_X493-1.csv
Serial number : xxxxx(RAID600)
From : 2014/04/01 17:23
To   : 2014/04/02 01:23
sampling rate : 5

"No.","time","00:01:E4 X"
"1","2014/04/01 17:28",30
"2","2014/04/01 17:33",82
"3","2014/04/01 17:38",45
"4","2014/04/01 17:43",48
"5","2014/04/01 17:48",42
"6","2014/04/01 17:53",48
"7","2014/04/01 17:58",52
"8","2014/04/01 18:03",95
"9","2014/04/01 18:08",52
"10","2014/04/01 18:13",86
"11","2014/04/01 18:18",54
"12","2014/04/01 18:23",89
"13","2014/04/01 18:28",85
"14","2014/04/01 18:33",84
"15","2014/04/01 18:38",77
"16","2014/04/01 18:43",88
"17","2014/04/01 18:48",82
"18","2014/04/01 18:53",56
"19","2014/04/01 18:58",45
"20","2014/04/01 19:03",83
"21","2014/04/01 19:08",51
"22","2014/04/01 19:13",50
"23","2014/04/01 19:18",67
"24","2014/04/01 19:23",55
"25","2014/04/01 19:28",76
"26","2014/04/01 19:33",91
"27","2014/04/01 19:38",53
"28","2014/04/01 19:43",89
"29","2014/04/01 19:48",86
"30","2014/04/01 19:53",87
"31","2014/04/01 19:58",96
"32","2014/04/01 20:03",19
"33","2014/04/01 20:08",39
"34","2014/04/01 20:13",27
"35","2014/04/01 20:18",24
"36","2014/04/01 20:23",21
"37","2014/04/01 20:28",29
"38","2014/04/01 20:33",25
"39","2014/04/01 20:38",26
"40","2014/04/01 20:43",24
"41","2014/04/01 20:48",33
"42","2014/04/01 20:53",32
"43","2014/04/01 20:58",92
"44","2014/04/01 21:03",93
"45","2014/04/01 21:08",72
"46","2014/04/01 21:13",30
"47","2014/04/01 21:18",22
"48","2014/04/01 21:23",12
"49","2014/04/01 21:28",32
"50","2014/04/01 21:33",22
"51","2014/04/01 21:38",20
"52","2014/04/01 21:43",39
"53","2014/04/01 21:48",38
"54","2014/04/01 21:53",33
"55","2014/04/01 21:58",38
"56","2014/04/01 22:03",82
"57","2014/04/01 22:08",54
"58","2014/04/01 22:13",84
"59","2014/04/01 22:18",66
"60","2014/04/01 22:23",94
"61","2014/04/01 22:28",49
"62","2014/04/01 22:33",63
"63","2014/04/01 22:38",48
"64","2014/04/01 22:43",51
"65","2014/04/01 22:48",80
"66","2014/04/01 22:53",80
"67","2014/04/01 22:58",82
"68","2014/04/01 23:03",76
"69","2014/04/01 23:08",74
"70","2014/04/01 23:13",75
"71","2014/04/01 23:18",80
"72","2014/04/01 23:23",79
"73","2014/04/01 23:28",84
"74","2014/04/01 23:33",76
"75","2014/04/01 23:38",82
"76","2014/04/01 23:43",79
"77","2014/04/01 23:48",83
"78","2014/04/01 23:53",79
"79","2014/04/01 23:58",81
"80","2014/04/02 00:03",53
"81","2014/04/02 00:08",59
"82","2014/04/02 00:13",50
"83","2014/04/02 00:18",48
"84","2014/04/02 00:23",53
"85","2014/04/02 00:28",57
"86","2014/04/02 00:33",51
"87","2014/04/02 00:38",59
"88","2014/04/02 00:43",70
"89","2014/04/02 00:48",25
"90","2014/04/02 00:53",72
"91","2014/04/02 00:58",74
"92","2014/04/02 01:03",36
"93","2014/04/02 01:08",44
"94","2014/04/02 01:13",46
"95","2014/04/02 01:18",73
"96","2014/04/02 01:23",85
