LDEV_Write_Hit_X697-1.csv
Serial number : xxxxx(RAID600)
From : 2014/04/01 17:23
To   : 2014/04/02 01:23
sampling rate : 5

"No.","time","00:C8:2B X"
"1","2014/04/01 17:28",90
"2","2014/04/01 17:33",73
"3","2014/04/01 17:38",75
"4","2014/04/01 17:43",79
"5","2014/04/01 17:48",63
"6","2014/04/01 17:53",48
"7","2014/04/01 17:58",67
"8","2014/04/01 18:03",53
"9","2014/04/01 18:08",47
"10","2014/04/01 18:13",45
"11","2014/04/01 18:18",53
"12","2014/04/01 18:23",80
"13","2014/04/01 18:28",47
"14","2014/04/01 18:33",76
"15","2014/04/01 18:38",74
"16","2014/04/01 18:43",48
"17","2014/04/01 18:48",80
"18","2014/04/01 18:53",93
"19","2014/04/01 18:58",90
"20","2014/04/01 19:03",79
"21","2014/04/01 19:08",54
"22","2014/04/01 19:13",82
"23","2014/04/01 19:18",58
"24","2014/04/01 19:23",81
"25","2014/04/01 19:28",87
"26","2014/04/01 19:33",84
"27","2014/04/01 19:38",71
"28","2014/04/01 19:43",21
"29","2014/04/01 19:48",35
"30","2014/04/01 19:53",28
"31","2014/04/01 19:58",69
"32","2014/04/01 20:03",60
"33","2014/04/01 20:08",58
"34","2014/04/01 20:13",60
"35","2014/04/01 20:18",43
"36","2014/04/01 20:23",39
"37","2014/04/01 20:28",54
"38","2014/04/01 20:33",55
"39","2014/04/01 20:38",52
"40","2014/04/01 20:43",52
"41","2014/04/01 20:48",85
"42","2014/04/01 20:53",38
"43","2014/04/01 20:58",35
"44","2014/04/01 21:03",33
"45","2014/04/01 21:08",33
"46","2014/04/01 21:13",15
"47","2014/04/01 21:18",15
"48","2014/04/01 21:23",6
"49","2014/04/01 21:28",9
"50","2014/04/01 21:33",18
"51","2014/04/01 21:38",52
"52","2014/04/01 21:43",60
"53","2014/04/01 21:48",97
"54","2014/04/01 21:53",21
"55","2014/04/01 21:58",47
"56","2014/04/01 22:03",95
"57","2014/04/01 22:08",60
"58","2014/04/01 22:13",62
"59","2014/04/01 22:18",71
"60","2014/04/01 22:23",52
"61","2014/04/01 22:28",83
"62","2014/04/01 22:33",86
"63","2014/04/01 22:38",80
"64","2014/04/01 22:43",76
"65","2014/04/01 22:48",84
"66","2014/04/01 22:53",85
"67","2014/04/01 22:58",51
"68","2014/04/01 23:03",79
"69","2014/04/01 23:08",67
"70","2014/04/01 23:13",81
"71","2014/04/01 23:18",79
"72","2014/04/01 23:23",82
"73","2014/04/01 23:28",80
"74","2014/04/01 23:33",83
"75","2014/04/01 23:38",82
"76","2014/04/01 23:43",87
"77","2014/04/01 23:48",81
"78","2014/04/01 23:53",81
"79","2014/04/01 23:58",80
"80","2014/04/02 00:03",76
"81","2014/04/02 00:08",76
"82","2014/04/02 00:13",83
"83","2014/04/02 00:18",80
"84","2014/04/02 00:23",78
"85","2014/04/02 00:28",81
"86","2014/04/02 00:33",79
"87","2014/04/02 00:38",82
"88","2014/04/02 00:43",76
"89","2014/04/02 00:48",79
"90","2014/04/02 00:53",83
"91","2014/04/02 00:58",56
"92","2014/04/02 01:03",50
"93","2014/04/02 01:08",45
"94","2014/04/02 01:13",50
"95","2014/04/02 01:18",47
"96","2014/04/02 01:23",63
