LDEV_Write_Hit_X497-1.csv
Serial number : xxxxx(RAID600)
From : 2014/04/01 17:23
To   : 2014/04/02 01:23
sampling rate : 5

"No.","time","00:01:E8 X"
"1","2014/04/01 17:28",88
"2","2014/04/01 17:33",91
"3","2014/04/01 17:38",93
"4","2014/04/01 17:43",98
"5","2014/04/01 17:48",96
"6","2014/04/01 17:53",91
"7","2014/04/01 17:58",90
"8","2014/04/01 18:03",95
"9","2014/04/01 18:08",60
"10","2014/04/01 18:13",93
"11","2014/04/01 18:18",97
"12","2014/04/01 18:23",93
"13","2014/04/01 18:28",86
"14","2014/04/01 18:33",94
"15","2014/04/01 18:38",96
"16","2014/04/01 18:43",88
"17","2014/04/01 18:48",85
"18","2014/04/01 18:53",89
"19","2014/04/01 18:58",87
"20","2014/04/01 19:03",94
"21","2014/04/01 19:08",69
"22","2014/04/01 19:13",98
"23","2014/04/01 19:18",83
"24","2014/04/01 19:23",85
"25","2014/04/01 19:28",86
"26","2014/04/01 19:33",92
"27","2014/04/01 19:38",72
"28","2014/04/01 19:43",88
"29","2014/04/01 19:48",81
"30","2014/04/01 19:53",86
"31","2014/04/01 19:58",84
"32","2014/04/01 20:03",89
"33","2014/04/01 20:08",62
"34","2014/04/01 20:13",94
"35","2014/04/01 20:18",93
"36","2014/04/01 20:23",96
"37","2014/04/01 20:28",96
"38","2014/04/01 20:33",96
"39","2014/04/01 20:38",76
"40","2014/04/01 20:43",90
"41","2014/04/01 20:48",82
"42","2014/04/01 20:53",90
"43","2014/04/01 20:58",86
"44","2014/04/01 21:03",94
"45","2014/04/01 21:08",65
"46","2014/04/01 21:13",91
"47","2014/04/01 21:18",90
"48","2014/04/01 21:23",91
"49","2014/04/01 21:28",91
"50","2014/04/01 21:33",96
"51","2014/04/01 21:38",97
"52","2014/04/01 21:43",92
"53","2014/04/01 21:48",88
"54","2014/04/01 21:53",93
"55","2014/04/01 21:58",95
"56","2014/04/01 22:03",91
"57","2014/04/01 22:08",76
"58","2014/04/01 22:13",86
"59","2014/04/01 22:18",80
"60","2014/04/01 22:23",91
"61","2014/04/01 22:28",63
"62","2014/04/01 22:33",76
"63","2014/04/01 22:38",53
"64","2014/04/01 22:43",60
"65","2014/04/01 22:48",79
"66","2014/04/01 22:53",81
"67","2014/04/01 22:58",81
"68","2014/04/01 23:03",79
"69","2014/04/01 23:08",77
"70","2014/04/01 23:13",79
"71","2014/04/01 23:18",79
"72","2014/04/01 23:23",80
"73","2014/04/01 23:28",85
"74","2014/04/01 23:33",79
"75","2014/04/01 23:38",83
"76","2014/04/01 23:43",81
"77","2014/04/01 23:48",81
"78","2014/04/01 23:53",79
"79","2014/04/01 23:58",82
"80","2014/04/02 00:03",57
"81","2014/04/02 00:08",60
"82","2014/04/02 00:13",65
"83","2014/04/02 00:18",57
"84","2014/04/02 00:23",59
"85","2014/04/02 00:28",65
"86","2014/04/02 00:33",57
"87","2014/04/02 00:38",64
"88","2014/04/02 00:43",73
"89","2014/04/02 00:48",55
"90","2014/04/02 00:53",73
"91","2014/04/02 00:58",70
"92","2014/04/02 01:03",68
"93","2014/04/02 01:08",54
"94","2014/04/02 01:13",87
"95","2014/04/02 01:18",82
"96","2014/04/02 01:23",56
