LDEV_Rnd_Read_IOPS_X273-1.csv
Serial number : xxxxx(RAID600)
From : 2014/04/01 17:23
To   : 2014/04/02 01:23
sampling rate : 5

"No.","time","00:50:11 X"
"1","2014/04/01 17:28",19
"2","2014/04/01 17:33",19
"3","2014/04/01 17:38",19
"4","2014/04/01 17:43",26
"5","2014/04/01 17:48",23
"6","2014/04/01 17:53",21
"7","2014/04/01 17:58",19
"8","2014/04/01 18:03",25
"9","2014/04/01 18:08",19
"10","2014/04/01 18:13",19
"11","2014/04/01 18:18",20
"12","2014/04/01 18:23",20
"13","2014/04/01 18:28",20
"14","2014/04/01 18:33",25
"15","2014/04/01 18:38",19
"16","2014/04/01 18:43",21
"17","2014/04/01 18:48",21
"18","2014/04/01 18:53",23
"19","2014/04/01 18:58",20
"20","2014/04/01 19:03",25
"21","2014/04/01 19:08",19
"22","2014/04/01 19:13",20
"23","2014/04/01 19:18",21
"24","2014/04/01 19:23",21
"25","2014/04/01 19:28",21
"26","2014/04/01 19:33",20
"27","2014/04/01 19:38",20
"28","2014/04/01 19:43",20
"29","2014/04/01 19:48",22
"30","2014/04/01 19:53",22
"31","2014/04/01 19:58",21
"32","2014/04/01 20:03",26
"33","2014/04/01 20:08",19
"34","2014/04/01 20:13",19
"35","2014/04/01 20:18",20
"36","2014/04/01 20:23",21
"37","2014/04/01 20:28",21
"38","2014/04/01 20:33",21
"39","2014/04/01 20:38",20
"40","2014/04/01 20:43",19
"41","2014/04/01 20:48",19
"42","2014/04/01 20:53",22
"43","2014/04/01 20:58",21
"44","2014/04/01 21:03",25
"45","2014/04/01 21:08",20
"46","2014/04/01 21:13",19
"47","2014/04/01 21:18",20
"48","2014/04/01 21:23",22
"49","2014/04/01 21:28",20
"50","2014/04/01 21:33",22
"51","2014/04/01 21:38",23
"52","2014/04/01 21:43",27
"53","2014/04/01 21:48",22
"54","2014/04/01 21:53",21
"55","2014/04/01 21:58",21
"56","2014/04/01 22:03",36
"57","2014/04/01 22:08",30
"58","2014/04/01 22:13",28
"59","2014/04/01 22:18",31
"60","2014/04/01 22:23",28
"61","2014/04/01 22:28",27
"62","2014/04/01 22:33",35
"63","2014/04/01 22:38",30
"64","2014/04/01 22:43",28
"65","2014/04/01 22:48",28
"66","2014/04/01 22:53",30
"67","2014/04/01 22:58",28
"68","2014/04/01 23:03",33
"69","2014/04/01 23:08",28
"70","2014/04/01 23:13",28
"71","2014/04/01 23:18",29
"72","2014/04/01 23:23",27
"73","2014/04/01 23:28",25
"74","2014/04/01 23:33",24
"75","2014/04/01 23:38",26
"76","2014/04/01 23:43",23
"77","2014/04/01 23:48",24
"78","2014/04/01 23:53",24
"79","2014/04/01 23:58",23
"80","2014/04/02 00:03",32
"81","2014/04/02 00:08",24
"82","2014/04/02 00:13",27
"83","2014/04/02 00:18",21
"84","2014/04/02 00:23",22
"85","2014/04/02 00:28",21
"86","2014/04/02 00:33",20
"87","2014/04/02 00:38",19
"88","2014/04/02 00:43",20
"89","2014/04/02 00:48",21
"90","2014/04/02 00:53",22
"91","2014/04/02 00:58",22
"92","2014/04/02 01:03",31
"93","2014/04/02 01:08",20
"94","2014/04/02 01:13",20
"95","2014/04/02 01:18",22
"96","2014/04/02 01:23",22
