LDEV_Rnd_Read_IOPS_X486-1.csv
Serial number : xxxxx(RAID600)
From : 2014/04/01 17:23
To   : 2014/04/02 01:23
sampling rate : 5

"No.","time","00:F0:69 X"
"1","2014/04/01 17:28",111
"2","2014/04/01 17:33",120
"3","2014/04/01 17:38",113
"4","2014/04/01 17:43",123
"5","2014/04/01 17:48",147
"6","2014/04/01 17:53",131
"7","2014/04/01 17:58",140
"8","2014/04/01 18:03",184
"9","2014/04/01 18:08",155
"10","2014/04/01 18:13",142
"11","2014/04/01 18:18",144
"12","2014/04/01 18:23",200
"13","2014/04/01 18:28",227
"14","2014/04/01 18:33",230
"15","2014/04/01 18:38",186
"16","2014/04/01 18:43",196
"17","2014/04/01 18:48",228
"18","2014/04/01 18:53",83
"19","2014/04/01 18:58",79
"20","2014/04/01 19:03",95
"21","2014/04/01 19:08",96
"22","2014/04/01 19:13",107
"23","2014/04/01 19:18",90
"24","2014/04/01 19:23",128
"25","2014/04/01 19:28",132
"26","2014/04/01 19:33",150
"27","2014/04/01 19:38",110
"28","2014/04/01 19:43",125
"29","2014/04/01 19:48",141
"30","2014/04/01 19:53",151
"31","2014/04/01 19:58",221
"32","2014/04/01 20:03",206
"33","2014/04/01 20:08",97
"34","2014/04/01 20:13",68
"35","2014/04/01 20:18",72
"36","2014/04/01 20:23",101
"37","2014/04/01 20:28",133
"38","2014/04/01 20:33",79
"39","2014/04/01 20:38",67
"40","2014/04/01 20:43",89
"41","2014/04/01 20:48",100
"42","2014/04/01 20:53",77
"43","2014/04/01 20:58",80
"44","2014/04/01 21:03",109
"45","2014/04/01 21:08",84
"46","2014/04/01 21:13",97
"47","2014/04/01 21:18",80
"48","2014/04/01 21:23",77
"49","2014/04/01 21:28",83
"50","2014/04/01 21:33",103
"51","2014/04/01 21:38",121
"52","2014/04/01 21:43",131
"53","2014/04/01 21:48",126
"54","2014/04/01 21:53",101
"55","2014/04/01 21:58",79
"56","2014/04/01 22:03",109
"57","2014/04/01 22:08",91
"58","2014/04/01 22:13",97
"59","2014/04/01 22:18",117
"60","2014/04/01 22:23",93
"61","2014/04/01 22:28",81
"62","2014/04/01 22:33",90
"63","2014/04/01 22:38",64
"64","2014/04/01 22:43",77
"65","2014/04/01 22:48",100
"66","2014/04/01 22:53",66
"67","2014/04/01 22:58",119
"68","2014/04/01 23:03",84
"69","2014/04/01 23:08",71
"70","2014/04/01 23:13",82
"71","2014/04/01 23:18",64
"72","2014/04/01 23:23",84
"73","2014/04/01 23:28",68
"74","2014/04/01 23:33",133
"75","2014/04/01 23:38",125
"76","2014/04/01 23:43",133
"77","2014/04/01 23:48",190
"78","2014/04/01 23:53",202
"79","2014/04/01 23:58",179
"80","2014/04/02 00:03",166
"81","2014/04/02 00:08",118
"82","2014/04/02 00:13",87
"83","2014/04/02 00:18",121
"84","2014/04/02 00:23",121
"85","2014/04/02 00:28",193
"86","2014/04/02 00:33",191
"87","2014/04/02 00:38",174
"88","2014/04/02 00:43",231
"89","2014/04/02 00:48",276
"90","2014/04/02 00:53",239
"91","2014/04/02 00:58",256
"92","2014/04/02 01:03",199
"93","2014/04/02 01:08",162
"94","2014/04/02 01:13",212
"95","2014/04/02 01:18",146
"96","2014/04/02 01:23",167
