LDEV_Rnd_Read_IOPS_X484-1.csv
Serial number : xxxxx(RAID600)
From : 2014/04/01 17:23
To   : 2014/04/02 01:23
sampling rate : 5

"No.","time","00:F0:67 X"
"1","2014/04/01 17:28",107
"2","2014/04/01 17:33",115
"3","2014/04/01 17:38",110
"4","2014/04/01 17:43",119
"5","2014/04/01 17:48",143
"6","2014/04/01 17:53",134
"7","2014/04/01 17:58",139
"8","2014/04/01 18:03",189
"9","2014/04/01 18:08",153
"10","2014/04/01 18:13",140
"11","2014/04/01 18:18",145
"12","2014/04/01 18:23",205
"13","2014/04/01 18:28",234
"14","2014/04/01 18:33",235
"15","2014/04/01 18:38",184
"16","2014/04/01 18:43",202
"17","2014/04/01 18:48",236
"18","2014/04/01 18:53",85
"19","2014/04/01 18:58",76
"20","2014/04/01 19:03",88
"21","2014/04/01 19:08",88
"22","2014/04/01 19:13",113
"23","2014/04/01 19:18",94
"24","2014/04/01 19:23",133
"25","2014/04/01 19:28",132
"26","2014/04/01 19:33",148
"27","2014/04/01 19:38",110
"28","2014/04/01 19:43",123
"29","2014/04/01 19:48",139
"30","2014/04/01 19:53",149
"31","2014/04/01 19:58",213
"32","2014/04/01 20:03",198
"33","2014/04/01 20:08",95
"34","2014/04/01 20:13",70
"35","2014/04/01 20:18",64
"36","2014/04/01 20:23",94
"37","2014/04/01 20:28",136
"38","2014/04/01 20:33",72
"39","2014/04/01 20:38",63
"40","2014/04/01 20:43",85
"41","2014/04/01 20:48",91
"42","2014/04/01 20:53",73
"43","2014/04/01 20:58",74
"44","2014/04/01 21:03",106
"45","2014/04/01 21:08",77
"46","2014/04/01 21:13",103
"47","2014/04/01 21:18",89
"48","2014/04/01 21:23",70
"49","2014/04/01 21:28",85
"50","2014/04/01 21:33",99
"51","2014/04/01 21:38",121
"52","2014/04/01 21:43",131
"53","2014/04/01 21:48",121
"54","2014/04/01 21:53",103
"55","2014/04/01 21:58",75
"56","2014/04/01 22:03",105
"57","2014/04/01 22:08",79
"58","2014/04/01 22:13",101
"59","2014/04/01 22:18",125
"60","2014/04/01 22:23",92
"61","2014/04/01 22:28",82
"62","2014/04/01 22:33",87
"63","2014/04/01 22:38",59
"64","2014/04/01 22:43",72
"65","2014/04/01 22:48",92
"66","2014/04/01 22:53",60
"67","2014/04/01 22:58",130
"68","2014/04/01 23:03",84
"69","2014/04/01 23:08",73
"70","2014/04/01 23:13",79
"71","2014/04/01 23:18",60
"72","2014/04/01 23:23",78
"73","2014/04/01 23:28",60
"74","2014/04/01 23:33",131
"75","2014/04/01 23:38",122
"76","2014/04/01 23:43",130
"77","2014/04/01 23:48",187
"78","2014/04/01 23:53",199
"79","2014/04/01 23:58",178
"80","2014/04/02 00:03",164
"81","2014/04/02 00:08",114
"82","2014/04/02 00:13",83
"83","2014/04/02 00:18",109
"84","2014/04/02 00:23",127
"85","2014/04/02 00:28",189
"86","2014/04/02 00:33",181
"87","2014/04/02 00:38",172
"88","2014/04/02 00:43",223
"89","2014/04/02 00:48",279
"90","2014/04/02 00:53",237
"91","2014/04/02 00:58",245
"92","2014/04/02 01:03",200
"93","2014/04/02 01:08",162
"94","2014/04/02 01:13",202
"95","2014/04/02 01:18",149
"96","2014/04/02 01:23",171
