LDEV_Rnd_Write_Hit_X669-1.csv
Serial number : xxxxx(RAID600)
From : 2014/04/01 17:23
To   : 2014/04/02 01:23
sampling rate : 5

"No.","time","00:C8:6F X"
"1","2014/04/01 17:28",34
"2","2014/04/01 17:33",41
"3","2014/04/01 17:38",45
"4","2014/04/01 17:43",19
"5","2014/04/01 17:48",48
"6","2014/04/01 17:53",39
"7","2014/04/01 17:58",53
"8","2014/04/01 18:03",96
"9","2014/04/01 18:08",43
"10","2014/04/01 18:13",37
"11","2014/04/01 18:18",34
"12","2014/04/01 18:23",42
"13","2014/04/01 18:28",72
"14","2014/04/01 18:33",95
"15","2014/04/01 18:38",95
"16","2014/04/01 18:43",89
"17","2014/04/01 18:48",82
"18","2014/04/01 18:53",78
"19","2014/04/01 18:58",84
"20","2014/04/01 19:03",77
"21","2014/04/01 19:08",49
"22","2014/04/01 19:13",89
"23","2014/04/01 19:18",51
"24","2014/04/01 19:23",67
"25","2014/04/01 19:28",63
"26","2014/04/01 19:33",87
"27","2014/04/01 19:38",74
"28","2014/04/01 19:43",20
"29","2014/04/01 19:48",28
"30","2014/04/01 19:53",26
"31","2014/04/01 19:58",44
"32","2014/04/01 20:03",78
"33","2014/04/01 20:08",40
"34","2014/04/01 20:13",64
"35","2014/04/01 20:18",39
"36","2014/04/01 20:23",46
"37","2014/04/01 20:28",53
"38","2014/04/01 20:33",53
"39","2014/04/01 20:38",45
"40","2014/04/01 20:43",37
"41","2014/04/01 20:48",44
"42","2014/04/01 20:53",48
"43","2014/04/01 20:58",38
"44","2014/04/01 21:03",23
"45","2014/04/01 21:08",31
"46","2014/04/01 21:13",44
"47","2014/04/01 21:18",75
"48","2014/04/01 21:23",54
"49","2014/04/01 21:28",56
"50","2014/04/01 21:33",49
"51","2014/04/01 21:38",50
"52","2014/04/01 21:43",27
"53","2014/04/01 21:48",36
"54","2014/04/01 21:53",43
"55","2014/04/01 21:58",27
"56","2014/04/01 22:03",96
"57","2014/04/01 22:08",56
"58","2014/04/01 22:13",61
"59","2014/04/01 22:18",47
"60","2014/04/01 22:23",47
"61","2014/04/01 22:28",78
"62","2014/04/01 22:33",78
"63","2014/04/01 22:38",82
"64","2014/04/01 22:43",37
"65","2014/04/01 22:48",33
"66","2014/04/01 22:53",38
"67","2014/04/01 22:58",33
"68","2014/04/01 23:03",74
"69","2014/04/01 23:08",70
"70","2014/04/01 23:13",76
"71","2014/04/01 23:18",78
"72","2014/04/01 23:23",81
"73","2014/04/01 23:28",79
"74","2014/04/01 23:33",83
"75","2014/04/01 23:38",81
"76","2014/04/01 23:43",86
"77","2014/04/01 23:48",75
"78","2014/04/01 23:53",76
"79","2014/04/01 23:58",77
"80","2014/04/02 00:03",80
"81","2014/04/02 00:08",77
"82","2014/04/02 00:13",83
"83","2014/04/02 00:18",79
"84","2014/04/02 00:23",81
"85","2014/04/02 00:28",83
"86","2014/04/02 00:33",81
"87","2014/04/02 00:38",82
"88","2014/04/02 00:43",75
"89","2014/04/02 00:48",77
"90","2014/04/02 00:53",85
"91","2014/04/02 00:58",62
"92","2014/04/02 01:03",59
"93","2014/04/02 01:08",47
"94","2014/04/02 01:13",54
"95","2014/04/02 01:18",33
"96","2014/04/02 01:23",45
