LDEV_Rnd_Write_Hit_X618-1.csv
Serial number : xxxxx(RAID600)
From : 2014/04/01 17:23
To   : 2014/04/02 01:23
sampling rate : 5

"No.","time","00:C8:7C X"
"1","2014/04/01 17:28",56
"2","2014/04/01 17:33",61
"3","2014/04/01 17:38",38
"4","2014/04/01 17:43",40
"5","2014/04/01 17:48",96
"6","2014/04/01 17:53",41
"7","2014/04/01 17:58",51
"8","2014/04/01 18:03",80
"9","2014/04/01 18:08",50
"10","2014/04/01 18:13",83
"11","2014/04/01 18:18",76
"12","2014/04/01 18:23",63
"13","2014/04/01 18:28",60
"14","2014/04/01 18:33",92
"15","2014/04/01 18:38",91
"16","2014/04/01 18:43",95
"17","2014/04/01 18:48",55
"18","2014/04/01 18:53",71
"19","2014/04/01 18:58",86
"20","2014/04/01 19:03",84
"21","2014/04/01 19:08",49
"22","2014/04/01 19:13",60
"23","2014/04/01 19:18",48
"24","2014/04/01 19:23",93
"25","2014/04/01 19:28",94
"26","2014/04/01 19:33",93
"27","2014/04/01 19:38",79
"28","2014/04/01 19:43",22
"29","2014/04/01 19:48",32
"30","2014/04/01 19:53",29
"31","2014/04/01 19:58",54
"32","2014/04/01 20:03",78
"33","2014/04/01 20:08",48
"34","2014/04/01 20:13",79
"35","2014/04/01 20:18",51
"36","2014/04/01 20:23",48
"37","2014/04/01 20:28",51
"38","2014/04/01 20:33",41
"39","2014/04/01 20:38",47
"40","2014/04/01 20:43",50
"41","2014/04/01 20:48",48
"42","2014/04/01 20:53",43
"43","2014/04/01 20:58",19
"44","2014/04/01 21:03",84
"45","2014/04/01 21:08",42
"46","2014/04/01 21:13",25
"47","2014/04/01 21:18",58
"48","2014/04/01 21:23",14
"49","2014/04/01 21:28",12
"50","2014/04/01 21:33",13
"51","2014/04/01 21:38",42
"52","2014/04/01 21:43",58
"53","2014/04/01 21:48",45
"54","2014/04/01 21:53",36
"55","2014/04/01 21:58",43
"56","2014/04/01 22:03",91
"57","2014/04/01 22:08",51
"58","2014/04/01 22:13",66
"59","2014/04/01 22:18",86
"60","2014/04/01 22:23",73
"61","2014/04/01 22:28",89
"62","2014/04/01 22:33",80
"63","2014/04/01 22:38",48
"64","2014/04/01 22:43",43
"65","2014/04/01 22:48",44
"66","2014/04/01 22:53",44
"67","2014/04/01 22:58",82
"68","2014/04/01 23:03",82
"69","2014/04/01 23:08",70
"70","2014/04/01 23:13",74
"71","2014/04/01 23:18",78
"72","2014/04/01 23:23",81
"73","2014/04/01 23:28",82
"74","2014/04/01 23:33",80
"75","2014/04/01 23:38",82
"76","2014/04/01 23:43",86
"77","2014/04/01 23:48",77
"78","2014/04/01 23:53",78
"79","2014/04/01 23:58",77
"80","2014/04/02 00:03",76
"81","2014/04/02 00:08",72
"82","2014/04/02 00:13",83
"83","2014/04/02 00:18",83
"84","2014/04/02 00:23",81
"85","2014/04/02 00:28",81
"86","2014/04/02 00:33",81
"87","2014/04/02 00:38",80
"88","2014/04/02 00:43",71
"89","2014/04/02 00:48",75
"90","2014/04/02 00:53",82
"91","2014/04/02 00:58",55
"92","2014/04/02 01:03",75
"93","2014/04/02 01:08",44
"94","2014/04/02 01:13",54
"95","2014/04/02 01:18",39
"96","2014/04/02 01:23",53
