LDEV_Rnd_Write_Hit_X676-1.csv
Serial number : xxxxx(RAID600)
From : 2014/04/01 17:23
To   : 2014/04/02 01:23
sampling rate : 5

"No.","time","00:C8:6A X"
"1","2014/04/01 17:28",26
"2","2014/04/01 17:33",10
"3","2014/04/01 17:38",42
"4","2014/04/01 17:43",57
"5","2014/04/01 17:48",44
"6","2014/04/01 17:53",47
"7","2014/04/01 17:58",41
"8","2014/04/01 18:03",96
"9","2014/04/01 18:08",49
"10","2014/04/01 18:13",62
"11","2014/04/01 18:18",93
"12","2014/04/01 18:23",93
"13","2014/04/01 18:28",74
"14","2014/04/01 18:33",85
"15","2014/04/01 18:38",55
"16","2014/04/01 18:43",75
"17","2014/04/01 18:48",94
"18","2014/04/01 18:53",37
"19","2014/04/01 18:58",38
"20","2014/04/01 19:03",85
"21","2014/04/01 19:08",49
"22","2014/04/01 19:13",80
"23","2014/04/01 19:18",34
"24","2014/04/01 19:23",30
"25","2014/04/01 19:28",50
"26","2014/04/01 19:33",79
"27","2014/04/01 19:38",57
"28","2014/04/01 19:43",21
"29","2014/04/01 19:48",26
"30","2014/04/01 19:53",26
"31","2014/04/01 19:58",37
"32","2014/04/01 20:03",60
"33","2014/04/01 20:08",48
"34","2014/04/01 20:13",67
"35","2014/04/01 20:18",43
"36","2014/04/01 20:23",39
"37","2014/04/01 20:28",34
"38","2014/04/01 20:33",47
"39","2014/04/01 20:38",48
"40","2014/04/01 20:43",37
"41","2014/04/01 20:48",34
"42","2014/04/01 20:53",78
"43","2014/04/01 20:58",87
"44","2014/04/01 21:03",42
"45","2014/04/01 21:08",39
"46","2014/04/01 21:13",28
"47","2014/04/01 21:18",88
"48","2014/04/01 21:23",17
"49","2014/04/01 21:28",32
"50","2014/04/01 21:33",10
"51","2014/04/01 21:38",63
"52","2014/04/01 21:43",27
"53","2014/04/01 21:48",34
"54","2014/04/01 21:53",50
"55","2014/04/01 21:58",33
"56","2014/04/01 22:03",95
"57","2014/04/01 22:08",54
"58","2014/04/01 22:13",70
"59","2014/04/01 22:18",79
"60","2014/04/01 22:23",48
"61","2014/04/01 22:28",82
"62","2014/04/01 22:33",81
"63","2014/04/01 22:38",65
"64","2014/04/01 22:43",62
"65","2014/04/01 22:48",62
"66","2014/04/01 22:53",71
"67","2014/04/01 22:58",27
"68","2014/04/01 23:03",76
"69","2014/04/01 23:08",71
"70","2014/04/01 23:13",78
"71","2014/04/01 23:18",81
"72","2014/04/01 23:23",83
"73","2014/04/01 23:28",83
"74","2014/04/01 23:33",83
"75","2014/04/01 23:38",82
"76","2014/04/01 23:43",83
"77","2014/04/01 23:48",79
"78","2014/04/01 23:53",83
"79","2014/04/01 23:58",76
"80","2014/04/02 00:03",82
"81","2014/04/02 00:08",73
"82","2014/04/02 00:13",85
"83","2014/04/02 00:18",80
"84","2014/04/02 00:23",78
"85","2014/04/02 00:28",80
"86","2014/04/02 00:33",81
"87","2014/04/02 00:38",80
"88","2014/04/02 00:43",81
"89","2014/04/02 00:48",77
"90","2014/04/02 00:53",83
"91","2014/04/02 00:58",50
"92","2014/04/02 01:03",54
"93","2014/04/02 01:08",50
"94","2014/04/02 01:13",49
"95","2014/04/02 01:18",41
"96","2014/04/02 01:23",58
