LDEV_Rnd_Write_Hit_X664-1.csv
Serial number : xxxxx(RAID600)
From : 2014/04/01 17:23
To   : 2014/04/02 01:23
sampling rate : 5

"No.","time","00:C8:65 X"
"1","2014/04/01 17:28",94
"2","2014/04/01 17:33",96
"3","2014/04/01 17:38",31
"4","2014/04/01 17:43",34
"5","2014/04/01 17:48",94
"6","2014/04/01 17:53",44
"7","2014/04/01 17:58",48
"8","2014/04/01 18:03",85
"9","2014/04/01 18:08",46
"10","2014/04/01 18:13",96
"11","2014/04/01 18:18",62
"12","2014/04/01 18:23",31
"13","2014/04/01 18:28",88
"14","2014/04/01 18:33",82
"15","2014/04/01 18:38",44
"16","2014/04/01 18:43",31
"17","2014/04/01 18:48",67
"18","2014/04/01 18:53",78
"19","2014/04/01 18:58",80
"20","2014/04/01 19:03",66
"21","2014/04/01 19:08",49
"22","2014/04/01 19:13",47
"23","2014/04/01 19:18",71
"24","2014/04/01 19:23",51
"25","2014/04/01 19:28",93
"26","2014/04/01 19:33",96
"27","2014/04/01 19:38",56
"28","2014/04/01 19:43",21
"29","2014/04/01 19:48",40
"30","2014/04/01 19:53",70
"31","2014/04/01 19:58",78
"32","2014/04/01 20:03",75
"33","2014/04/01 20:08",39
"34","2014/04/01 20:13",66
"35","2014/04/01 20:18",51
"36","2014/04/01 20:23",39
"37","2014/04/01 20:28",52
"38","2014/04/01 20:33",35
"39","2014/04/01 20:38",78
"40","2014/04/01 20:43",47
"41","2014/04/01 20:48",57
"42","2014/04/01 20:53",39
"43","2014/04/01 20:58",26
"44","2014/04/01 21:03",28
"45","2014/04/01 21:08",29
"46","2014/04/01 21:13",10
"47","2014/04/01 21:18",25
"48","2014/04/01 21:23",2
"49","2014/04/01 21:28",7
"50","2014/04/01 21:33",10
"51","2014/04/01 21:38",25
"52","2014/04/01 21:43",30
"53","2014/04/01 21:48",67
"54","2014/04/01 21:53",48
"55","2014/04/01 21:58",85
"56","2014/04/01 22:03",88
"57","2014/04/01 22:08",80
"58","2014/04/01 22:13",63
"59","2014/04/01 22:18",63
"60","2014/04/01 22:23",48
"61","2014/04/01 22:28",78
"62","2014/04/01 22:33",76
"63","2014/04/01 22:38",69
"64","2014/04/01 22:43",66
"65","2014/04/01 22:48",76
"66","2014/04/01 22:53",76
"67","2014/04/01 22:58",44
"68","2014/04/01 23:03",82
"69","2014/04/01 23:08",81
"70","2014/04/01 23:13",79
"71","2014/04/01 23:18",79
"72","2014/04/01 23:23",81
"73","2014/04/01 23:28",81
"74","2014/04/01 23:33",82
"75","2014/04/01 23:38",81
"76","2014/04/01 23:43",84
"77","2014/04/01 23:48",81
"78","2014/04/01 23:53",80
"79","2014/04/01 23:58",81
"80","2014/04/02 00:03",77
"81","2014/04/02 00:08",77
"82","2014/04/02 00:13",82
"83","2014/04/02 00:18",81
"84","2014/04/02 00:23",78
"85","2014/04/02 00:28",80
"86","2014/04/02 00:33",79
"87","2014/04/02 00:38",81
"88","2014/04/02 00:43",76
"89","2014/04/02 00:48",78
"90","2014/04/02 00:53",84
"91","2014/04/02 00:58",61
"92","2014/04/02 01:03",58
"93","2014/04/02 01:08",46
"94","2014/04/02 01:13",55
"95","2014/04/02 01:18",70
"96","2014/04/02 01:23",82
