LDEV_Rnd_Write_Hit_X741-1.csv
Serial number : xxxxx(RAID600)
From : 2014/04/01 17:23
To   : 2014/04/02 01:23
sampling rate : 5

"No.","time","00:C8:5F X"
"1","2014/04/01 17:28",60
"2","2014/04/01 17:33",45
"3","2014/04/01 17:38",33
"4","2014/04/01 17:43",47
"5","2014/04/01 17:48",94
"6","2014/04/01 17:53",95
"7","2014/04/01 17:58",92
"8","2014/04/01 18:03",76
"9","2014/04/01 18:08",42
"10","2014/04/01 18:13",55
"11","2014/04/01 18:18",44
"12","2014/04/01 18:23",57
"13","2014/04/01 18:28",91
"14","2014/04/01 18:33",94
"15","2014/04/01 18:38",92
"16","2014/04/01 18:43",87
"17","2014/04/01 18:48",48
"18","2014/04/01 18:53",84
"19","2014/04/01 18:58",47
"20","2014/04/01 19:03",79
"21","2014/04/01 19:08",49
"22","2014/04/01 19:13",87
"23","2014/04/01 19:18",67
"24","2014/04/01 19:23",76
"25","2014/04/01 19:28",92
"26","2014/04/01 19:33",93
"27","2014/04/01 19:38",88
"28","2014/04/01 19:43",29
"29","2014/04/01 19:48",34
"30","2014/04/01 19:53",34
"31","2014/04/01 19:58",57
"32","2014/04/01 20:03",48
"33","2014/04/01 20:08",60
"34","2014/04/01 20:13",78
"35","2014/04/01 20:18",50
"36","2014/04/01 20:23",44
"37","2014/04/01 20:28",47
"38","2014/04/01 20:33",34
"39","2014/04/01 20:38",41
"40","2014/04/01 20:43",42
"41","2014/04/01 20:48",42
"42","2014/04/01 20:53",33
"43","2014/04/01 20:58",67
"44","2014/04/01 21:03",23
"45","2014/04/01 21:08",48
"46","2014/04/01 21:13",81
"47","2014/04/01 21:18",83
"48","2014/04/01 21:23",17
"49","2014/04/01 21:28",13
"50","2014/04/01 21:33",12
"51","2014/04/01 21:38",40
"52","2014/04/01 21:43",46
"53","2014/04/01 21:48",37
"54","2014/04/01 21:53",76
"55","2014/04/01 21:58",96
"56","2014/04/01 22:03",51
"57","2014/04/01 22:08",46
"58","2014/04/01 22:13",75
"59","2014/04/01 22:18",75
"60","2014/04/01 22:23",42
"61","2014/04/01 22:28",90
"62","2014/04/01 22:33",75
"63","2014/04/01 22:38",43
"64","2014/04/01 22:43",45
"65","2014/04/01 22:48",33
"66","2014/04/01 22:53",45
"67","2014/04/01 22:58",43
"68","2014/04/01 23:03",79
"69","2014/04/01 23:08",71
"70","2014/04/01 23:13",77
"71","2014/04/01 23:18",80
"72","2014/04/01 23:23",78
"73","2014/04/01 23:28",80
"74","2014/04/01 23:33",80
"75","2014/04/01 23:38",82
"76","2014/04/01 23:43",85
"77","2014/04/01 23:48",76
"78","2014/04/01 23:53",79
"79","2014/04/01 23:58",76
"80","2014/04/02 00:03",76
"81","2014/04/02 00:08",72
"82","2014/04/02 00:13",83
"83","2014/04/02 00:18",81
"84","2014/04/02 00:23",77
"85","2014/04/02 00:28",80
"86","2014/04/02 00:33",78
"87","2014/04/02 00:38",78
"88","2014/04/02 00:43",74
"89","2014/04/02 00:48",76
"90","2014/04/02 00:53",84
"91","2014/04/02 00:58",51
"92","2014/04/02 01:03",54
"93","2014/04/02 01:08",47
"94","2014/04/02 01:13",55
"95","2014/04/02 01:18",41
"96","2014/04/02 01:23",66
