LDEV_Rnd_Write_Hit_X758-1.csv
Serial number : xxxxx(RAID600)
From : 2014/04/01 17:23
To   : 2014/04/02 01:23
sampling rate : 5

"No.","time","00:C8:0C X"
"1","2014/04/01 17:28",87
"2","2014/04/01 17:33",91
"3","2014/04/01 17:38",81
"4","2014/04/01 17:43",87
"5","2014/04/01 17:48",87
"6","2014/04/01 17:53",96
"7","2014/04/01 17:58",85
"8","2014/04/01 18:03",82
"9","2014/04/01 18:08",54
"10","2014/04/01 18:13",87
"11","2014/04/01 18:18",77
"12","2014/04/01 18:23",77
"13","2014/04/01 18:28",92
"14","2014/04/01 18:33",96
"15","2014/04/01 18:38",91
"16","2014/04/01 18:43",98
"17","2014/04/01 18:48",96
"18","2014/04/01 18:53",87
"19","2014/04/01 18:58",86
"20","2014/04/01 19:03",82
"21","2014/04/01 19:08",54
"22","2014/04/01 19:13",81
"23","2014/04/01 19:18",83
"24","2014/04/01 19:23",80
"25","2014/04/01 19:28",93
"26","2014/04/01 19:33",87
"27","2014/04/01 19:38",75
"28","2014/04/01 19:43",24
"29","2014/04/01 19:48",53
"30","2014/04/01 19:53",39
"31","2014/04/01 19:58",59
"32","2014/04/01 20:03",55
"33","2014/04/01 20:08",49
"34","2014/04/01 20:13",56
"35","2014/04/01 20:18",62
"36","2014/04/01 20:23",57
"37","2014/04/01 20:28",68
"38","2014/04/01 20:33",61
"39","2014/04/01 20:38",57
"40","2014/04/01 20:43",56
"41","2014/04/01 20:48",63
"42","2014/04/01 20:53",81
"43","2014/04/01 20:58",94
"44","2014/04/01 21:03",51
"45","2014/04/01 21:08",43
"46","2014/04/01 21:13",35
"47","2014/04/01 21:18",57
"48","2014/04/01 21:23",26
"49","2014/04/01 21:28",29
"50","2014/04/01 21:33",47
"51","2014/04/01 21:38",87
"52","2014/04/01 21:43",91
"53","2014/04/01 21:48",84
"54","2014/04/01 21:53",96
"55","2014/04/01 21:58",97
"56","2014/04/01 22:03",89
"57","2014/04/01 22:08",59
"58","2014/04/01 22:13",71
"59","2014/04/01 22:18",72
"60","2014/04/01 22:23",58
"61","2014/04/01 22:28",90
"62","2014/04/01 22:33",93
"63","2014/04/01 22:38",87
"64","2014/04/01 22:43",83
"65","2014/04/01 22:48",70
"66","2014/04/01 22:53",79
"67","2014/04/01 22:58",64
"68","2014/04/01 23:03",75
"69","2014/04/01 23:08",76
"70","2014/04/01 23:13",78
"71","2014/04/01 23:18",81
"72","2014/04/01 23:23",83
"73","2014/04/01 23:28",81
"74","2014/04/01 23:33",82
"75","2014/04/01 23:38",82
"76","2014/04/01 23:43",85
"77","2014/04/01 23:48",82
"78","2014/04/01 23:53",79
"79","2014/04/01 23:58",82
"80","2014/04/02 00:03",77
"81","2014/04/02 00:08",73
"82","2014/04/02 00:13",85
"83","2014/04/02 00:18",81
"84","2014/04/02 00:23",82
"85","2014/04/02 00:28",80
"86","2014/04/02 00:33",83
"87","2014/04/02 00:38",79
"88","2014/04/02 00:43",76
"89","2014/04/02 00:48",76
"90","2014/04/02 00:53",81
"91","2014/04/02 00:58",73
"92","2014/04/02 01:03",78
"93","2014/04/02 01:08",68
"94","2014/04/02 01:13",84
"95","2014/04/02 01:18",63
"96","2014/04/02 01:23",67
