LDEV_Rnd_Write_Hit_X847-1.csv
Serial number : xxxxx(RAID600)
From : 2014/04/01 17:23
To   : 2014/04/02 01:23
sampling rate : 5

"No.","time","00:21:1E X"
"1","2014/04/01 17:28",96
"2","2014/04/01 17:33",95
"3","2014/04/01 17:38",96
"4","2014/04/01 17:43",96
"5","2014/04/01 17:48",97
"6","2014/04/01 17:53",97
"7","2014/04/01 17:58",90
"8","2014/04/01 18:03",90
"9","2014/04/01 18:08",89
"10","2014/04/01 18:13",96
"11","2014/04/01 18:18",97
"12","2014/04/01 18:23",95
"13","2014/04/01 18:28",95
"14","2014/04/01 18:33",96
"15","2014/04/01 18:38",91
"16","2014/04/01 18:43",90
"17","2014/04/01 18:48",97
"18","2014/04/01 18:53",98
"19","2014/04/01 18:58",96
"20","2014/04/01 19:03",91
"21","2014/04/01 19:08",98
"22","2014/04/01 19:13",98
"23","2014/04/01 19:18",96
"24","2014/04/01 19:23",95
"25","2014/04/01 19:28",97
"26","2014/04/01 19:33",90
"27","2014/04/01 19:38",97
"28","2014/04/01 19:43",96
"29","2014/04/01 19:48",98
"30","2014/04/01 19:53",96
"31","2014/04/01 19:58",95
"32","2014/04/01 20:03",90
"33","2014/04/01 20:08",95
"34","2014/04/01 20:13",86
"35","2014/04/01 20:18",94
"36","2014/04/01 20:23",88
"37","2014/04/01 20:28",94
"38","2014/04/01 20:33",93
"39","2014/04/01 20:38",97
"40","2014/04/01 20:43",97
"41","2014/04/01 20:48",95
"42","2014/04/01 20:53",97
"43","2014/04/01 20:58",95
"44","2014/04/01 21:03",92
"45","2014/04/01 21:08",91
"46","2014/04/01 21:13",93
"47","2014/04/01 21:18",96
"48","2014/04/01 21:23",98
"49","2014/04/01 21:28",98
"50","2014/04/01 21:33",98
"51","2014/04/01 21:38",98
"52","2014/04/01 21:43",96
"53","2014/04/01 21:48",96
"54","2014/04/01 21:53",96
"55","2014/04/01 21:58",96
"56","2014/04/01 22:03",92
"57","2014/04/01 22:08",91
"58","2014/04/01 22:13",92
"59","2014/04/01 22:18",95
"60","2014/04/01 22:23",94
"61","2014/04/01 22:28",97
"62","2014/04/01 22:33",85
"63","2014/04/01 22:38",81
"64","2014/04/01 22:43",81
"65","2014/04/01 22:48",80
"66","2014/04/01 22:53",73
"67","2014/04/01 22:58",70
"68","2014/04/01 23:03",64
"69","2014/04/01 23:08",44
"70","2014/04/01 23:13",72
"71","2014/04/01 23:18",90
"72","2014/04/01 23:23",90
"73","2014/04/01 23:28",91
"74","2014/04/01 23:33",88
"75","2014/04/01 23:38",86
"76","2014/04/01 23:43",84
"77","2014/04/01 23:48",76
"78","2014/04/01 23:53",70
"79","2014/04/01 23:58",76
"80","2014/04/02 00:03",76
"81","2014/04/02 00:08",66
"82","2014/04/02 00:13",79
"83","2014/04/02 00:18",82
"84","2014/04/02 00:23",81
"85","2014/04/02 00:28",78
"86","2014/04/02 00:33",81
"87","2014/04/02 00:38",79
"88","2014/04/02 00:43",78
"89","2014/04/02 00:48",75
"90","2014/04/02 00:53",71
"91","2014/04/02 00:58",75
"92","2014/04/02 01:03",75
"93","2014/04/02 01:08",72
"94","2014/04/02 01:13",77
"95","2014/04/02 01:18",66
"96","2014/04/02 01:23",55
