LDEV_Rnd_Write_Hit_X507-1.csv
Serial number : xxxxx(RAID600)
From : 2014/04/01 17:23
To   : 2014/04/02 01:23
sampling rate : 5

"No.","time","00:01:F2 X"
"1","2014/04/01 17:28",92
"2","2014/04/01 17:33",92
"3","2014/04/01 17:38",85
"4","2014/04/01 17:43",87
"5","2014/04/01 17:48",76
"6","2014/04/01 17:53",67
"7","2014/04/01 17:58",55
"8","2014/04/01 18:03",79
"9","2014/04/01 18:08",45
"10","2014/04/01 18:13",54
"11","2014/04/01 18:18",41
"12","2014/04/01 18:23",77
"13","2014/04/01 18:28",97
"14","2014/04/01 18:33",89
"15","2014/04/01 18:38",37
"16","2014/04/01 18:43",72
"17","2014/04/01 18:48",62
"18","2014/04/01 18:53",57
"19","2014/04/01 18:58",60
"20","2014/04/01 19:03",83
"21","2014/04/01 19:08",56
"22","2014/04/01 19:13",77
"23","2014/04/01 19:18",51
"24","2014/04/01 19:23",51
"25","2014/04/01 19:28",66
"26","2014/04/01 19:33",51
"27","2014/04/01 19:38",60
"28","2014/04/01 19:43",82
"29","2014/04/01 19:48",63
"30","2014/04/01 19:53",91
"31","2014/04/01 19:58",97
"32","2014/04/01 20:03",93
"33","2014/04/01 20:08",42
"34","2014/04/01 20:13",48
"35","2014/04/01 20:18",20
"36","2014/04/01 20:23",57
"37","2014/04/01 20:28",50
"38","2014/04/01 20:33",53
"39","2014/04/01 20:38",18
"40","2014/04/01 20:43",75
"41","2014/04/01 20:48",34
"42","2014/04/01 20:53",56
"43","2014/04/01 20:58",40
"44","2014/04/01 21:03",68
"45","2014/04/01 21:08",47
"46","2014/04/01 21:13",63
"47","2014/04/01 21:18",22
"48","2014/04/01 21:23",44
"49","2014/04/01 21:28",98
"50","2014/04/01 21:33",36
"51","2014/04/01 21:38",12
"52","2014/04/01 21:43",58
"53","2014/04/01 21:48",36
"54","2014/04/01 21:53",50
"55","2014/04/01 21:58",42
"56","2014/04/01 22:03",91
"57","2014/04/01 22:08",75
"58","2014/04/01 22:13",85
"59","2014/04/01 22:18",85
"60","2014/04/01 22:23",64
"61","2014/04/01 22:28",49
"62","2014/04/01 22:33",54
"63","2014/04/01 22:38",54
"64","2014/04/01 22:43",52
"65","2014/04/01 22:48",80
"66","2014/04/01 22:53",82
"67","2014/04/01 22:58",81
"68","2014/04/01 23:03",77
"69","2014/04/01 23:08",76
"70","2014/04/01 23:13",79
"71","2014/04/01 23:18",81
"72","2014/04/01 23:23",80
"73","2014/04/01 23:28",85
"74","2014/04/01 23:33",78
"75","2014/04/01 23:38",82
"76","2014/04/01 23:43",80
"77","2014/04/01 23:48",81
"78","2014/04/01 23:53",78
"79","2014/04/01 23:58",81
"80","2014/04/02 00:03",49
"81","2014/04/02 00:08",67
"82","2014/04/02 00:13",51
"83","2014/04/02 00:18",51
"84","2014/04/02 00:23",60
"85","2014/04/02 00:28",51
"86","2014/04/02 00:33",45
"87","2014/04/02 00:38",57
"88","2014/04/02 00:43",69
"89","2014/04/02 00:48",28
"90","2014/04/02 00:53",67
"91","2014/04/02 00:58",69
"92","2014/04/02 01:03",75
"93","2014/04/02 01:08",52
"94","2014/04/02 01:13",65
"95","2014/04/02 01:18",89
"96","2014/04/02 01:23",54
