LDEV_Rnd_Write_Hit_X522-1.csv
Serial number : xxxxx(RAID600)
From : 2014/04/01 17:23
To   : 2014/04/02 01:23
sampling rate : 5

"No.","time","00:02:1C X"
"1","2014/04/01 17:28",38
"2","2014/04/01 17:33",94
"3","2014/04/01 17:38",43
"4","2014/04/01 17:43",72
"5","2014/04/01 17:48",83
"6","2014/04/01 17:53",79
"7","2014/04/01 17:58",41
"8","2014/04/01 18:03",95
"9","2014/04/01 18:08",61
"10","2014/04/01 18:13",88
"11","2014/04/01 18:18",89
"12","2014/04/01 18:23",34
"13","2014/04/01 18:28",86
"14","2014/04/01 18:33",90
"15","2014/04/01 18:38",63
"16","2014/04/01 18:43",57
"17","2014/04/01 18:48",40
"18","2014/04/01 18:53",97
"19","2014/04/01 18:58",50
"20","2014/04/01 19:03",70
"21","2014/04/01 19:08",57
"22","2014/04/01 19:13",81
"23","2014/04/01 19:18",76
"24","2014/04/01 19:23",87
"25","2014/04/01 19:28",60
"26","2014/04/01 19:33",96
"27","2014/04/01 19:38",67
"28","2014/04/01 19:43",55
"29","2014/04/01 19:48",62
"30","2014/04/01 19:53",75
"31","2014/04/01 19:58",68
"32","2014/04/01 20:03",93
"33","2014/04/01 20:08",62
"34","2014/04/01 20:13",93
"35","2014/04/01 20:18",47
"36","2014/04/01 20:23",59
"37","2014/04/01 20:28",36
"38","2014/04/01 20:33",23
"39","2014/04/01 20:38",25
"40","2014/04/01 20:43",31
"41","2014/04/01 20:48",43
"42","2014/04/01 20:53",86
"43","2014/04/01 20:58",94
"44","2014/04/01 21:03",50
"45","2014/04/01 21:08",42
"46","2014/04/01 21:13",15
"47","2014/04/01 21:18",22
"48","2014/04/01 21:23",36
"49","2014/04/01 21:28",12
"50","2014/04/01 21:33",33
"51","2014/04/01 21:38",28
"52","2014/04/01 21:43",25
"53","2014/04/01 21:48",61
"54","2014/04/01 21:53",25
"55","2014/04/01 21:58",25
"56","2014/04/01 22:03",91
"57","2014/04/01 22:08",57
"58","2014/04/01 22:13",83
"59","2014/04/01 22:18",77
"60","2014/04/01 22:23",89
"61","2014/04/01 22:28",89
"62","2014/04/01 22:33",87
"63","2014/04/01 22:38",64
"64","2014/04/01 22:43",57
"65","2014/04/01 22:48",80
"66","2014/04/01 22:53",83
"67","2014/04/01 22:58",83
"68","2014/04/01 23:03",75
"69","2014/04/01 23:08",77
"70","2014/04/01 23:13",79
"71","2014/04/01 23:18",79
"72","2014/04/01 23:23",79
"73","2014/04/01 23:28",83
"74","2014/04/01 23:33",79
"75","2014/04/01 23:38",81
"76","2014/04/01 23:43",79
"77","2014/04/01 23:48",82
"78","2014/04/01 23:53",80
"79","2014/04/01 23:58",81
"80","2014/04/02 00:03",53
"81","2014/04/02 00:08",62
"82","2014/04/02 00:13",46
"83","2014/04/02 00:18",53
"84","2014/04/02 00:23",61
"85","2014/04/02 00:28",69
"86","2014/04/02 00:33",67
"87","2014/04/02 00:38",80
"88","2014/04/02 00:43",70
"89","2014/04/02 00:48",23
"90","2014/04/02 00:53",81
"91","2014/04/02 00:58",84
"92","2014/04/02 01:03",43
"93","2014/04/02 01:08",53
"94","2014/04/02 01:13",55
"95","2014/04/02 01:18",78
"96","2014/04/02 01:23",58
