LDEV_D2CR_TransF0.csv
Serial number : xxxxx(RAID600)
From : 2014/04/01 17:23
To   : 2014/04/02 01:23
sampling rate : 5

"No.","time","00:F0:00X(X175-1)","00:F0:01X(X5-1)","00:F0:02X(X391-1)","00:F0:03X(X270-1)","00:F0:1AX(X450-1)","00:F0:59X(X369-1)","00:F0:67X(X484-1)","00:F0:68X(X485-1)","00:F0:69X(X486-1)"
"37","2014/04/01 20:28",0,0,0,0,0,0,22,23,23
"38","2014/04/01 20:33",0,0,0,0,0,0,28,28,25
"39","2014/04/01 20:38",0,0,0,0,0,0,12,13,12
"40","2014/04/01 20:43",0,0,0,0,0,0,21,21,21
"41","2014/04/01 20:48",0,0,0,0,0,0,30,32,32
"42","2014/04/01 20:53",0,0,0,0,0,0,6,6,6
"43","2014/04/01 20:58",0,0,0,0,0,0,10,11,12
"44","2014/04/01 21:03",0,0,0,0,0,0,25,22,24
"45","2014/04/01 21:08",0,0,0,0,0,0,18,20,20
"46","2014/04/01 21:13",0,0,0,0,0,0,21,22,20
"47","2014/04/01 21:18",0,0,0,0,0,0,10,12,10
"48","2014/04/01 21:23",0,0,0,0,0,0,14,15,14
"49","2014/04/01 21:28",0,0,0,0,0,0,17,19,19
"50","2014/04/01 21:33",0,0,0,0,0,0,27,27,24
"51","2014/04/01 21:38",0,0,0,0,0,0,15,15,15
"52","2014/04/01 21:43",0,0,0,0,0,0,25,25,25
"53","2014/04/01 21:48",0,0,0,0,0,0,24,26,28
"54","2014/04/01 21:53",0,0,0,0,0,0,8,9,8
"55","2014/04/01 21:58",0,0,0,0,0,0,7,8,7
"56","2014/04/01 22:03",0,0,0,0,0,0,21,24,23
"57","2014/04/01 22:08",0,0,0,0,0,0,9,10,10
"58","2014/04/01 22:13",0,0,0,0,0,0,18,19,17
"59","2014/04/01 22:18",0,0,0,0,0,0,12,12,11
"60","2014/04/01 22:23",0,0,0,0,0,0,9,9,10
"61","2014/04/01 22:28",0,0,0,0,0,0,15,16,17
"62","2014/04/01 22:33",0,0,0,0,0,0,19,18,15
"63","2014/04/01 22:38",0,0,0,0,0,0,5,5,5
"64","2014/04/01 22:43",0,0,0,0,0,0,15,13,16
"65","2014/04/01 22:48",0,0,0,0,0,0,22,23,26
"66","2014/04/01 22:53",0,0,0,0,0,0,3,3,3
"67","2014/04/01 22:58",0,0,0,0,0,0,8,9,8
"68","2014/04/01 23:03",0,0,0,0,0,0,20,18,20
"69","2014/04/01 23:08",0,0,0,0,0,0,18,19,19
"70","2014/04/01 23:13",0,0,0,0,0,0,31,33,31
"71","2014/04/01 23:18",0,0,0,0,0,0,17,17,17
"72","2014/04/01 23:23",0,0,0,0,0,0,30,31,33
"73","2014/04/01 23:28",0,0,0,0,0,0,18,18,19
"74","2014/04/01 23:33",0,0,0,0,0,0,67,66,63
"75","2014/04/01 23:38",0,0,0,0,0,0,32,34,31
"76","2014/04/01 23:43",0,0,0,0,0,0,41,42,41
"77","2014/04/01 23:48",0,0,0,0,0,0,68,69,71
"78","2014/04/01 23:53",0,0,0,0,0,0,55,55,54
"79","2014/04/01 23:58",0,0,0,0,0,0,38,39,36
"80","2014/04/02 00:03",0,0,0,0,0,0,53,52,53
"81","2014/04/02 00:08",0,0,0,0,0,0,63,63,63
"82","2014/04/02 00:13",0,0,0,0,0,0,55,56,55
"83","2014/04/02 00:18",0,0,0,0,0,0,60,63,61
"84","2014/04/02 00:23",0,0,0,0,0,0,51,56,53
"85","2014/04/02 00:28",0,0,0,0,0,0,70,75,74
"86","2014/04/02 00:33",0,0,0,0,0,0,63,61,60
"87","2014/04/02 00:38",0,0,0,0,0,0,37,37,38
"88","2014/04/02 00:43",0,0,0,0,0,0,52,51,52
"89","2014/04/02 00:48",0,0,0,0,0,0,63,65,70
"90","2014/04/02 00:53",0,0,0,0,0,0,39,40,37
"91","2014/04/02 00:58",0,0,0,0,0,0,37,36,41
"92","2014/04/02 01:03",0,0,0,0,0,0,52,52,50
"93","2014/04/02 01:08",0,0,0,0,0,0,51,52,48
"94","2014/04/02 01:13",0,0,0,0,0,0,48,47,47
"95","2014/04/02 01:18",0,0,0,0,0,0,24,24,22
"96","2014/04/02 01:23",0,0,0,0,0,0,16,17,17
