LDEV_BackTrans_X486-1.csv
Serial number : xxxxx(RAID600)
From : 2014/04/01 17:23
To   : 2014/04/02 01:23
sampling rate : 5

"No.","time","00:F0:69 X"
"1","2014/04/01 17:28",51
"2","2014/04/01 17:33",73
"3","2014/04/01 17:38",70
"4","2014/04/01 17:43",82
"5","2014/04/01 17:48",76
"6","2014/04/01 17:53",67
"7","2014/04/01 17:58",64
"8","2014/04/01 18:03",78
"9","2014/04/01 18:08",107
"10","2014/04/01 18:13",79
"11","2014/04/01 18:18",69
"12","2014/04/01 18:23",80
"13","2014/04/01 18:28",125
"14","2014/04/01 18:33",111
"15","2014/04/01 18:38",77
"16","2014/04/01 18:43",94
"17","2014/04/01 18:48",170
"18","2014/04/01 18:53",35
"19","2014/04/01 18:58",26
"20","2014/04/01 19:03",42
"21","2014/04/01 19:08",48
"22","2014/04/01 19:13",43
"23","2014/04/01 19:18",43
"24","2014/04/01 19:23",75
"25","2014/04/01 19:28",137
"26","2014/04/01 19:33",101
"27","2014/04/01 19:38",124
"28","2014/04/01 19:43",82
"29","2014/04/01 19:48",196
"30","2014/04/01 19:53",107
"31","2014/04/01 19:58",45
"32","2014/04/01 20:03",91
"33","2014/04/01 20:08",57
"34","2014/04/01 20:13",28
"35","2014/04/01 20:18",31
"36","2014/04/01 20:23",25
"37","2014/04/01 20:28",40
"38","2014/04/01 20:33",27
"39","2014/04/01 20:38",15
"40","2014/04/01 20:43",25
"41","2014/04/01 20:48",35
"42","2014/04/01 20:53",10
"43","2014/04/01 20:58",19
"44","2014/04/01 21:03",33
"45","2014/04/01 21:08",34
"46","2014/04/01 21:13",31
"47","2014/04/01 21:18",22
"48","2014/04/01 21:23",18
"49","2014/04/01 21:28",25
"50","2014/04/01 21:33",30
"51","2014/04/01 21:38",22
"52","2014/04/01 21:43",34
"53","2014/04/01 21:48",36
"54","2014/04/01 21:53",17
"55","2014/04/01 21:58",12
"56","2014/04/01 22:03",29
"57","2014/04/01 22:08",24
"58","2014/04/01 22:13",29
"59","2014/04/01 22:18",27
"60","2014/04/01 22:23",19
"61","2014/04/01 22:28",26
"62","2014/04/01 22:33",22
"63","2014/04/01 22:38",7
"64","2014/04/01 22:43",21
"65","2014/04/01 22:48",29
"66","2014/04/01 22:53",6
"67","2014/04/01 22:58",23
"68","2014/04/01 23:03",28
"69","2014/04/01 23:08",35
"70","2014/04/01 23:13",39
"71","2014/04/01 23:18",24
"72","2014/04/01 23:23",56
"73","2014/04/01 23:28",23
"74","2014/04/01 23:33",133
"75","2014/04/01 23:38",43
"76","2014/04/01 23:43",71
"77","2014/04/01 23:48",90
"78","2014/04/01 23:53",67
"79","2014/04/01 23:58",48
"80","2014/04/02 00:03",95
"81","2014/04/02 00:08",121
"82","2014/04/02 00:13",91
"83","2014/04/02 00:18",104
"84","2014/04/02 00:23",87
"85","2014/04/02 00:28",98
"86","2014/04/02 00:33",84
"87","2014/04/02 00:38",48
"88","2014/04/02 00:43",66
"89","2014/04/02 00:48",109
"90","2014/04/02 00:53",79
"91","2014/04/02 00:58",79
"92","2014/04/02 01:03",66
"93","2014/04/02 01:08",64
"94","2014/04/02 01:13",61
"95","2014/04/02 01:18",39
"96","2014/04/02 01:23",39
