LDEV_Rnd_Write_IOPS50.csv
Serial number : xxxxx(RAID600)
From : 2014/04/01 17:23
To   : 2014/04/02 01:23
sampling rate : 5

"No.","time","00:50:00X(X297-1)","00:50:01X(X1021-1)","00:50:02X(X1022-1)","00:50:03X(X1023-1)","00:50:04X(X1024-1)","00:50:05X(X1025-1)","00:50:06X(X1026-1)","00:50:07X(X1027-1)","00:50:08X(X1028-1)","00:50:09X(X1029-1)","00:50:0AX(X1030-1)","00:50:0BX(X1031-1)","00:50:0DX(X15-1)","00:50:0EX(X272-1)","00:50:10X(X250-1)","00:50:11X(X273-1)","00:50:12X(X284-1)","00:50:13X(X285-1)","00:50:14X(X286-1)","00:50:15X(X287-1)","00:50:16X(X288-1)","00:50:17X(X289-1)","00:50:18X(X291-1)","00:50:19X(X292-1)","00:50:1AX(X293-1)","00:50:1BX(X294-1)","00:50:1CX(X295-1)","00:50:1DX(X296-1)"
"36","2014/04/01 20:23",0,0,0,0,0,0,0,0,0,0,0,1,8,0,22,0,0,0,0,0,0,1,0,0,1,0,2,9
"37","2014/04/01 20:28",0,0,0,0,0,0,0,0,0,0,0,0,11,0,24,1,1,0,0,0,0,1,4,2,1,0,1,7
"38","2014/04/01 20:33",0,0,0,0,0,0,0,1,0,0,0,0,8,0,23,1,1,1,1,0,1,2,1,2,2,1,2,7
"39","2014/04/01 20:38",0,0,0,0,0,0,0,0,0,0,0,0,9,0,22,3,1,0,0,0,0,1,0,0,1,0,1,7
"40","2014/04/01 20:43",0,1,0,0,1,0,0,0,0,0,0,0,10,0,22,0,1,0,0,0,0,1,0,0,0,1,1,7
"41","2014/04/01 20:48",0,0,0,0,0,2,0,0,0,1,1,1,9,0,22,0,1,0,0,0,0,1,0,0,0,2,1,8
"42","2014/04/01 20:53",0,2,3,0,0,0,0,0,0,0,0,0,8,0,22,0,1,0,0,0,0,1,0,0,0,1,1,7
"43","2014/04/01 20:58",0,0,0,0,3,0,0,0,0,0,0,0,8,0,22,0,1,1,0,0,0,1,0,0,0,1,1,7
"44","2014/04/01 21:03",0,0,1,0,0,1,0,2,0,0,0,0,11,0,22,1,1,1,0,1,2,2,1,1,1,1,1,7
"45","2014/04/01 21:08",0,1,1,1,1,1,1,2,1,0,0,0,23,0,23,2,1,1,2,2,1,2,1,2,2,3,2,7
"46","2014/04/01 21:13",0,0,0,0,1,0,0,0,0,0,0,0,9,0,24,0,0,0,0,1,0,0,1,0,0,1,2,7
"47","2014/04/01 21:18",0,0,0,0,2,0,0,0,0,0,0,0,39,0,22,0,0,0,0,1,0,2,1,0,0,1,1,7
"48","2014/04/01 21:23",0,0,0,0,0,0,0,3,0,0,0,0,9,0,21,0,0,0,0,1,0,2,1,0,0,0,1,7
"49","2014/04/01 21:28",0,0,0,0,0,0,0,0,0,0,0,0,20,0,21,0,0,0,0,0,0,1,0,0,0,1,1,7
"50","2014/04/01 21:33",0,1,1,0,0,1,0,0,0,0,1,0,10,0,22,0,0,0,5,0,0,1,1,0,0,0,1,9
"51","2014/04/01 21:38",0,0,2,0,0,0,0,0,0,0,0,0,10,0,23,0,0,0,0,0,0,1,1,0,0,0,1,7
"52","2014/04/01 21:43",0,0,0,0,0,0,0,0,0,5,5,6,11,0,31,0,1,1,0,0,0,2,1,0,1,1,1,13
"53","2014/04/01 21:48",0,0,0,0,0,0,0,0,0,1,1,1,9,0,31,0,0,0,0,4,0,2,1,2,1,0,1,11
"54","2014/04/01 21:53",0,0,0,0,0,0,0,0,0,3,2,2,8,0,26,1,0,2,0,1,0,1,0,1,0,0,1,11
"55","2014/04/01 21:58",0,0,0,0,0,0,0,0,0,0,0,0,8,0,26,3,0,3,0,0,0,1,1,0,2,0,1,8
"56","2014/04/01 22:03",0,3,1,1,3,2,0,3,3,2,2,2,9,0,23,4,5,3,4,6,5,3,3,1,1,6,7,8
"57","2014/04/01 22:08",0,3,4,3,5,4,2,2,3,2,2,2,22,0,27,4,6,3,2,4,2,3,2,4,3,4,5,13
"58","2014/04/01 22:13",0,8,13,10,8,11,10,10,12,2,2,3,7,0,38,10,11,16,11,13,13,12,14,11,10,9,17,14
"59","2014/04/01 22:18",0,2,1,1,1,2,2,1,1,0,0,0,7,0,25,3,4,3,2,5,1,2,3,3,2,5,5,9
"60","2014/04/01 22:23",0,0,2,0,0,3,0,0,0,1,1,1,8,0,24,1,0,1,1,1,1,1,0,5,3,1,2,9
"61","2014/04/01 22:28",0,0,1,2,1,1,1,2,3,3,3,3,10,0,24,1,1,1,1,1,1,2,2,2,2,2,2,13
"62","2014/04/01 22:33",0,2,2,2,2,2,2,3,2,9,9,9,7,0,26,4,2,19,2,2,2,5,3,3,3,2,12,21
"63","2014/04/01 22:38",0,3,2,3,2,3,2,3,2,7,7,7,7,0,27,4,3,3,3,3,3,6,3,4,3,3,4,18
"64","2014/04/01 22:43",0,2,3,2,2,2,6,2,2,11,12,11,7,0,29,3,3,3,2,3,2,3,3,3,4,2,3,23
"65","2014/04/01 22:48",0,12,12,10,12,11,9,12,10,13,12,13,8,0,42,13,15,13,13,13,13,13,12,13,16,12,13,25
"66","2014/04/01 22:53",0,17,17,18,19,15,15,15,17,18,18,18,7,0,46,16,18,15,19,17,14,16,15,17,16,17,20,28
"67","2014/04/01 22:58",0,17,20,19,18,18,20,20,20,20,19,19,8,0,46,19,18,20,19,19,18,19,18,22,20,21,19,31
"68","2014/04/01 23:03",0,13,12,12,12,10,13,13,11,15,15,14,9,0,36,12,13,16,13,12,13,13,14,14,15,14,15,24
"69","2014/04/01 23:08",0,17,13,16,18,13,16,13,15,13,14,14,21,0,40,16,15,17,18,14,15,15,15,17,18,16,17,25
"70","2014/04/01 23:13",0,12,13,14,12,13,12,14,14,11,11,11,11,0,34,11,13,11,13,12,14,12,15,13,14,13,13,21
"71","2014/04/01 23:18",0,16,16,17,15,13,14,15,16,14,15,15,14,0,43,17,20,13,17,16,17,16,17,18,18,18,18,28
"72","2014/04/01 23:23",0,18,19,18,18,19,21,19,19,25,24,26,13,0,46,22,21,17,21,20,21,21,21,21,21,19,20,30
"73","2014/04/01 23:28",0,30,29,28,27,31,26,27,29,16,16,16,12,0,53,28,30,26,29,31,31,29,28,29,29,27,28,27
"74","2014/04/01 23:33",0,13,15,14,13,13,14,13,15,14,14,14,9,0,40,13,14,12,14,14,14,14,13,14,17,14,16,26
"75","2014/04/01 23:38",0,23,20,24,20,20,19,21,20,16,16,16,10,0,50,23,21,21,19,17,19,23,21,23,20,23,20,26
"76","2014/04/01 23:43",0,16,14,14,13,15,11,13,12,19,18,19,9,0,42,12,16,13,13,12,12,16,12,13,12,12,13,24
"77","2014/04/01 23:48",0,16,21,19,16,18,18,17,18,11,11,11,9,0,44,17,18,20,18,19,17,19,21,21,18,18,20,23
"78","2014/04/01 23:53",0,14,14,14,13,16,13,16,14,13,13,13,8,0,41,15,17,14,18,16,14,17,14,14,15,17,14,26
"79","2014/04/01 23:58",0,13,17,13,17,16,15,15,15,15,15,15,7,0,41,15,17,13,15,13,13,15,16,13,18,15,13,19
"80","2014/04/02 00:03",0,4,6,3,3,3,3,3,3,10,10,9,13,0,28,4,4,4,4,3,5,5,4,3,6,4,5,19
"81","2014/04/02 00:08",0,5,6,5,5,5,5,5,5,4,4,4,30,0,29,6,6,6,5,5,8,6,5,5,9,6,8,13
"82","2014/04/02 00:13",0,1,1,3,1,1,1,2,2,4,4,4,20,0,25,2,3,3,3,2,3,2,3,2,4,1,3,14
"83","2014/04/02 00:18",0,3,2,3,2,2,2,2,2,2,2,2,17,0,27,2,3,2,2,2,3,3,2,2,4,3,3,13
"84","2014/04/02 00:23",0,2,3,2,2,2,2,3,3,5,5,5,37,0,27,3,3,3,3,2,4,4,2,3,5,4,3,16
"85","2014/04/02 00:28",0,1,1,1,2,2,1,2,2,5,4,5,20,0,27,2,2,1,1,2,3,3,2,1,3,2,3,15
"86","2014/04/02 00:33",0,1,1,1,1,1,1,1,1,17,17,17,20,0,26,1,2,1,1,1,3,2,1,2,3,1,2,14
"87","2014/04/02 00:38",0,2,2,2,2,2,2,2,2,1,1,1,28,0,27,3,6,2,3,2,4,3,3,3,3,4,3,8
"88","2014/04/02 00:43",0,1,1,1,0,1,1,1,0,1,1,1,13,0,27,0,3,1,1,0,2,2,1,4,2,1,4,9
"89","2014/04/02 00:48",0,0,0,0,0,0,0,0,0,3,3,3,8,0,24,0,2,0,0,1,0,2,0,1,1,1,1,13
"90","2014/04/02 00:53",0,2,2,2,2,1,2,1,1,3,3,3,7,0,27,1,2,2,2,2,2,3,1,3,2,2,1,12
"91","2014/04/02 00:58",0,2,2,2,2,2,2,2,3,3,3,3,7,0,27,3,3,2,2,2,2,3,2,3,2,2,2,13
"92","2014/04/02 01:03",0,0,1,1,1,0,0,0,1,5,5,5,13,0,25,1,2,3,1,2,2,2,2,2,2,1,2,14
"93","2014/04/02 01:08",0,2,2,2,2,2,2,2,2,3,3,3,24,0,28,2,3,2,2,3,3,3,3,3,3,3,4,12
"94","2014/04/02 01:13",0,0,1,1,1,1,1,0,1,1,1,1,8,0,26,2,2,2,1,1,3,3,3,3,2,2,2,11
"95","2014/04/02 01:18",0,2,2,1,4,2,2,2,2,0,0,0,11,0,26,3,3,3,2,3,3,2,2,4,2,3,7,7
"96","2014/04/02 01:23",0,1,1,1,0,0,0,1,0,0,0,0,7,0,25,3,1,2,1,2,2,2,1,2,3,1,3,15
