LDEV_Rnd_Write_IOPS01.csv
Serial number : xxxxx(RAID600)
From : 2014/04/01 17:23
To   : 2014/04/02 01:23
sampling rate : 5

"No.","time","00:01:00(1-13)","00:01:01(1-13)","00:01:02(1-13)","00:01:03(1-13)","00:01:04X(X279-1)","00:01:0B(1-14)","00:01:0C(1-14)","00:01:0D(1-14)","00:01:0E(1-14)","00:01:0F(1-14)","00:01:10(1-14)","00:01:11(1-14)","00:01:12(1-14)","00:01:13(1-14)","00:01:14(1-14)","00:01:15(1-14)","00:01:16X(X46-1)","00:01:4F(1-1)","00:01:50(1-1)","00:01:51(1-1)","00:01:52(1-1)","00:01:53(1-1)","00:01:54(1-1)","00:01:55(1-1)","00:01:56(1-1)","00:01:59(1-1)","00:01:5A(1-1)","00:01:5B(1-1)","00:01:5C(1-1)","00:01:C5X(X487-1)","00:01:D3X(X488-1)","00:01:D7X(X489-1)","00:01:DBX(X490-1)","00:01:DDX(X552-1)","00:01:DEX(X553-1)","00:01:DFX(X491-1)","00:01:E1X(X492-1)","00:01:E4X(X493-1)","00:01:E5X(X494-1)","00:01:E6X(X495-1)","00:01:E7X(X496-1)","00:01:E8X(X497-1)","00:01:E9X(X498-1)","00:01:EAX(X499-1)","00:01:EBX(X500-1)","00:01:ECX(X501-1)","00:01:EDX(X502-1)","00:01:EEX(X503-1)","00:01:EFX(X504-1)","00:01:F0X(X505-1)","00:01:F1X(X506-1)","00:01:F2X(X507-1)","00:01:F3X(X508-1)"
"11","2014/04/01 18:18",8,0,0,0,104,0,1,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,16,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"12","2014/04/01 18:23",5,0,0,0,106,0,2,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13","2014/04/01 18:28",6,0,0,0,147,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"14","2014/04/01 18:33",9,0,0,0,117,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,17,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"15","2014/04/01 18:38",2,0,0,0,106,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,16,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0
"16","2014/04/01 18:43",9,0,0,0,106,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,22,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0
"17","2014/04/01 18:48",2,0,0,0,128,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18","2014/04/01 18:53",9,0,0,0,19,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"19","2014/04/01 18:58",3,0,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
"20","2014/04/01 19:03",12,0,0,0,11,0,2,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,17,0,0,0,1,0,0,0,0,2,1,1,0,0,0,3,0,0,0,1,0,0
"21","2014/04/01 19:08",6,0,0,0,23,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,4,0,0,0,16,3,0,0,1,2,1,1,1,1,2,2,4,1,1,1,1,1,1,2,1,1
"22","2014/04/01 19:13",7,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,9,0,0,0,18,0,0,0,0,0,3,0,0,0,16,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
"23","2014/04/01 19:18",93,6,3,2,15,2,4,1,1,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,18,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"24","2014/04/01 19:23",103,8,5,4,51,3,3,2,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1
"25","2014/04/01 19:28",32,1,1,0,80,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,16,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,3,0,0,0,0,1
"26","2014/04/01 19:33",6,0,0,0,84,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,19,0,0,0,1,2,1,0,3,0,1,2,2,0,6,1,0,1,2,2,0,0
"27","2014/04/01 19:38",13,0,0,0,84,0,2,0,0,7,0,7,2,0,0,4,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,17,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"28","2014/04/01 19:43",5,0,0,0,59,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"29","2014/04/01 19:48",8,0,0,0,53,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"30","2014/04/01 19:53",4,0,0,0,70,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,17,0,0,0,0,0,0,0,3,0,0,0,1,0,2,0,0,0,0,0,0,0
"31","2014/04/01 19:58",7,0,0,0,91,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,16,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0
"32","2014/04/01 20:03",10,0,0,0,37,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,16,3,0,0,0,1,0,0,0,0,1,0,0,1,0,2,0,0,0,0,1,0
"33","2014/04/01 20:08",3,0,0,0,28,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,16,2,0,0,1,2,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,2
"34","2014/04/01 20:13",10,0,0,0,9,0,2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,16,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"35","2014/04/01 20:18",2,0,0,0,10,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,16,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"36","2014/04/01 20:23",10,0,0,0,10,0,2,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,18,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0
"37","2014/04/01 20:28",3,0,0,0,10,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,16,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0
"38","2014/04/01 20:33",9,0,0,0,8,0,1,0,0,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,16,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0
"39","2014/04/01 20:38",4,0,0,0,11,0,2,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"40","2014/04/01 20:43",7,0,0,0,8,0,1,0,0,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,16,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"41","2014/04/01 20:48",8,0,0,0,8,0,2,0,0,2,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,17,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"42","2014/04/01 20:53",3,0,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
"43","2014/04/01 20:58",8,0,0,0,11,0,2,0,0,1,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,16,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"44","2014/04/01 21:03",3,0,0,0,12,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,16,0,0,0,2,2,1,0,0,1,1,2,0,0,0,0,1,3,0,1,0,1
"45","2014/04/01 21:08",8,0,0,0,25,0,2,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,16,1,0,0,1,2,3,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1
"46","2014/04/01 21:13",3,0,0,0,11,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"47","2014/04/01 21:18",8,0,0,0,43,0,2,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,16,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"48","2014/04/01 21:23",4,0,0,0,8,0,1,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"49","2014/04/01 21:28",7,0,0,0,21,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0
"50","2014/04/01 21:33",8,0,0,0,13,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,18,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0
"51","2014/04/01 21:38",3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,16,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
"52","2014/04/01 21:43",78,4,0,0,9,0,3,0,0,5,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"53","2014/04/01 21:48",36,8,0,0,9,0,3,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,20,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"54","2014/04/01 21:53",19,3,0,0,10,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"55","2014/04/01 21:58",15,4,0,0,8,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"56","2014/04/01 22:03",16,3,0,0,12,0,1,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,17,1,0,0,2,5,1,1,3,0,1,3,3,1,2,1,1,3,2,2,1,1
"57","2014/04/01 22:08",10,0,0,0,24,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,22,4,0,0,3,3,2,3,4,4,5,5,2,2,2,3,5,2,4,4,5,2
"58","2014/04/01 22:13",27,3,0,0,9,0,1,0,0,3,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,23,10,0,0,12,12,9,11,11,12,11,11,12,8,8,10,12,10,12,13,10,11
"59","2014/04/01 22:18",28,6,0,0,9,0,2,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,19,1,0,0,1,2,1,1,2,1,2,1,2,2,1,2,5,1,3,2,2,4
"60","2014/04/01 22:23",20,5,0,0,8,0,1,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,18,0,0,0,1,1,6,1,3,1,4,1,0,0,5,1,1,0,3,0,0,0
"61","2014/04/01 22:28",18,6,0,0,9,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,23,0,0,0,3,2,1,1,1,2,1,2,0,1,0,1,3,3,2,0,1,0
"62","2014/04/01 22:33",25,3,0,0,10,0,2,0,0,1,0,2,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,31,2,0,0,3,6,2,2,2,3,3,4,2,2,2,2,3,2,2,2,1,2
"63","2014/04/01 22:38",20,4,0,0,8,0,1,0,0,1,0,2,1,0,1,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,28,2,0,0,2,3,2,3,3,2,2,2,3,3,2,3,3,2,2,2,3,2
"64","2014/04/01 22:43",26,8,0,0,10,0,1,0,0,1,0,1,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,34,2,0,0,2,3,2,2,4,5,3,3,5,2,2,2,2,2,2,2,2,2
"65","2014/04/01 22:48",18,4,0,0,9,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,36,12,0,0,14,13,13,12,13,12,12,12,11,12,10,11,11,11,11,11,11,12
"66","2014/04/01 22:53",14,2,0,0,10,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,40,17,0,0,18,17,15,14,16,14,16,17,15,16,15,15,16,15,18,16,17,15
"67","2014/04/01 22:58",20,1,0,0,9,0,1,0,0,4,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,41,19,0,0,18,20,17,18,19,19,17,24,19,18,16,19,21,16,24,19,17,20
"68","2014/04/01 23:03",18,1,0,0,11,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,35,10,0,0,13,15,12,14,13,14,15,13,11,12,11,11,13,12,14,12,12,14
"69","2014/04/01 23:08",12,2,0,0,23,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,35,18,0,0,17,16,15,20,15,17,17,16,14,13,15,15,15,13,12,15,16,17
"70","2014/04/01 23:13",11,0,0,0,8,0,0,0,0,3,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,31,13,0,0,12,13,10,12,11,10,13,15,12,10,11,12,11,12,13,10,13,12
"71","2014/04/01 23:18",11,1,0,0,14,0,0,0,0,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,37,14,0,0,16,18,17,18,16,15,15,13,16,15,14,15,16,16,14,15,18,17
"72","2014/04/01 23:23",14,1,0,0,12,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,41,18,0,0,17,21,21,18,18,20,18,19,22,21,20,16,22,19,17,19,19,19
"73","2014/04/01 23:28",13,1,0,0,12,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,37,28,0,0,27,30,29,26,29,27,29,29,29,30,29,28,29,26,27,26,28,25
"74","2014/04/01 23:33",12,1,0,0,11,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,36,12,0,0,13,14,11,13,14,13,13,14,13,15,13,14,15,11,14,12,14,14
"75","2014/04/01 23:38",14,1,0,0,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,37,17,0,0,20,23,21,21,19,19,22,22,18,18,19,17,20,19,18,21,22,19
"76","2014/04/01 23:43",17,1,0,0,8,0,0,0,0,1,0,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,34,15,0,0,14,13,11,14,14,12,14,13,13,15,14,11,13,13,11,11,14,14
"77","2014/04/01 23:48",9,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,33,21,0,0,16,17,17,13,18,19,18,16,19,17,15,19,19,18,17,15,16,18
"78","2014/04/01 23:53",10,1,0,0,9,0,0,0,0,0,0,0,0,0,1,0,0,73,0,0,0,0,0,0,0,0,0,4,0,0,0,35,13,0,0,14,15,15,15,11,10,13,13,16,13,14,14,13,11,15,14,15,11
"79","2014/04/01 23:58",12,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,0,197,0,0,0,0,0,0,0,0,0,5,0,0,0,30,14,0,0,12,15,13,13,14,12,14,15,16,13,13,16,14,15,14,14,15,13
"80","2014/04/02 00:03",5,0,0,0,15,0,0,0,0,0,0,0,0,0,2,0,0,284,0,0,0,0,0,0,0,0,0,4,0,0,0,29,3,0,0,3,3,3,3,3,2,3,4,3,3,3,2,3,3,4,3,3,2
"81","2014/04/02 00:08",10,0,0,0,28,0,0,0,0,0,0,0,2,0,2,0,0,335,0,0,0,0,0,0,0,0,0,4,0,0,0,23,5,0,0,4,6,5,5,5,5,5,6,4,8,5,5,5,5,5,5,6,5
"82","2014/04/02 00:13",14,0,0,0,23,0,0,0,0,1,0,0,1,0,4,0,0,375,0,0,0,0,0,0,0,0,0,4,0,0,0,24,2,0,0,1,2,1,2,1,2,2,1,1,2,1,2,1,1,2,2,1,2
"83","2014/04/02 00:18",5,0,0,0,19,0,0,0,0,1,0,0,0,0,1,0,0,396,0,0,0,0,0,0,0,0,0,3,0,0,0,22,2,0,0,2,3,1,2,2,2,2,2,2,2,2,4,1,2,3,2,2,2
"84","2014/04/02 00:23",17,1,0,0,35,0,0,0,0,1,0,0,0,0,2,0,0,374,0,0,0,0,0,0,0,0,0,5,0,0,0,25,2,0,0,2,3,2,2,6,2,2,3,3,3,3,2,2,2,2,2,2,2
"85","2014/04/02 00:28",9,0,0,0,16,0,0,0,0,1,0,0,0,0,2,0,0,337,76,0,0,0,0,0,0,0,0,4,0,0,0,24,1,0,0,3,2,2,1,3,2,2,1,2,1,1,2,2,2,1,1,1,2
"86","2014/04/02 00:33",5,0,0,0,23,0,0,0,0,0,0,0,0,0,1,0,0,3,435,0,0,0,0,0,0,0,0,3,0,0,0,23,1,0,0,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3
"87","2014/04/02 00:38",10,0,0,0,35,0,0,0,0,0,0,0,0,0,2,0,0,3,474,0,0,0,0,0,0,0,0,4,0,0,0,18,2,0,0,2,3,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2
"88","2014/04/02 00:43",12,2,0,0,14,0,0,0,0,1,0,0,0,0,1,0,0,3,478,0,0,0,0,0,0,0,0,3,0,0,0,18,1,0,0,0,3,0,1,1,1,1,2,1,0,1,0,2,1,1,0,1,0
"89","2014/04/02 00:48",8,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,3,489,0,0,0,0,0,0,0,0,4,0,0,0,22,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"90","2014/04/02 00:53",13,1,0,0,9,0,0,0,0,0,0,0,0,0,2,0,0,4,126,0,0,0,0,0,0,0,0,4,0,0,0,21,3,0,0,2,2,2,2,1,1,2,2,2,1,2,1,5,2,1,1,2,2
"91","2014/04/02 00:58",10,1,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,23,3,0,0,2,3,2,2,1,2,2,3,4,1,2,2,2,2,2,5,2,2
"92","2014/04/02 01:03",19,1,0,0,16,0,0,0,0,1,0,0,0,0,2,0,0,6,0,0,0,53,0,0,0,0,0,5,0,0,0,23,0,0,0,1,5,0,0,0,1,1,0,0,1,1,0,1,4,1,1,2,1
"93","2014/04/02 01:08",10,1,0,0,23,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,21,2,0,0,2,3,2,2,2,2,3,2,5,3,2,2,2,2,3,3,3,2
"94","2014/04/02 01:13",10,1,0,0,10,0,0,0,0,2,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,20,1,0,0,1,1,1,1,0,1,4,1,3,1,1,1,2,1,1,1,1,1
"95","2014/04/02 01:18",10,1,0,0,11,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,17,3,0,0,2,3,2,2,2,2,2,2,2,1,2,2,3,2,3,2,3,2
"96","2014/04/02 01:23",44,1,1,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,24,0,0,0,1,1,4,1,0,1,1,1,0,0,1,1,2,1,1,0,1,0
