LDEV_Rnd_Write_IOPS16.csv
Serial number : xxxxx(RAID600)
From : 2014/04/01 17:23
To   : 2014/04/02 01:23
sampling rate : 5

"No.","time","00:16:00X(X154-1)","00:16:04X(X196-1)","00:16:05X(X654-1)","00:16:08X(X656-1)","00:16:0FX(X81-1)","00:16:10X(X192-1)","00:16:11X(X190-1)","00:16:12X(X193-1)","00:16:13(11-12)","00:16:14(11-13)","00:16:15(11-13)","00:16:16X(X670-1)","00:16:24X(X571-1)"
"20","2014/04/01 19:03",3,6,0,0,1,0,0,0,6,0,0,16,5
"21","2014/04/01 19:08",3,6,0,0,3,0,0,0,0,0,0,44,4
"22","2014/04/01 19:13",4,4,0,0,1,0,0,0,0,0,0,45,4
"23","2014/04/01 19:18",4,6,0,0,1,0,0,0,0,0,0,45,5
"24","2014/04/01 19:23",3,6,0,0,1,0,0,0,0,0,0,22,5
"25","2014/04/01 19:28",3,4,0,0,1,0,0,0,0,0,0,29,4
"26","2014/04/01 19:33",4,5,0,0,1,0,0,0,0,0,0,21,4
"27","2014/04/01 19:38",3,4,0,0,0,0,0,0,0,0,0,21,4
"28","2014/04/01 19:43",2,5,0,0,0,0,0,0,0,0,0,21,5
"29","2014/04/01 19:48",2,7,0,0,0,0,0,0,0,0,0,23,5
"30","2014/04/01 19:53",2,5,0,0,0,0,0,0,0,0,0,21,5
"31","2014/04/01 19:58",2,7,0,0,0,0,0,0,0,0,0,21,5
"32","2014/04/01 20:03",4,5,0,0,0,0,0,0,0,0,0,25,5
"33","2014/04/01 20:08",3,6,0,0,0,0,0,0,0,0,0,29,5
"34","2014/04/01 20:13",4,6,0,0,1,0,0,0,0,0,0,38,5
"35","2014/04/01 20:18",2,5,0,0,0,0,0,0,0,0,0,37,4
"36","2014/04/01 20:23",2,7,0,0,1,0,0,0,0,0,0,25,5
"37","2014/04/01 20:28",2,6,0,0,1,0,0,0,0,0,0,29,5
"38","2014/04/01 20:33",2,5,0,0,1,0,0,0,0,0,0,36,5
"39","2014/04/01 20:38",2,5,0,0,1,0,0,0,0,0,0,21,4
"40","2014/04/01 20:43",2,5,0,0,3,0,0,0,0,0,0,26,4
"41","2014/04/01 20:48",1,6,0,0,3,0,0,0,0,0,0,27,5
"42","2014/04/01 20:53",2,5,0,0,1,0,0,0,0,0,0,20,5
"43","2014/04/01 20:58",2,5,0,0,1,0,0,0,0,0,0,20,4
"44","2014/04/01 21:03",2,5,0,0,0,0,0,0,0,0,0,23,5
"45","2014/04/01 21:08",4,5,0,0,1,0,0,0,0,0,0,22,4
"46","2014/04/01 21:13",5,5,0,0,1,0,0,0,0,0,0,45,4
"47","2014/04/01 21:18",4,5,0,0,1,0,0,0,0,0,0,49,4
"48","2014/04/01 21:23",3,5,0,0,1,0,0,0,0,0,0,29,4
"49","2014/04/01 21:28",3,4,0,0,1,0,0,0,0,0,0,31,4
"50","2014/04/01 21:33",4,5,0,0,0,0,0,0,0,0,0,44,4
"51","2014/04/01 21:38",4,5,0,0,0,0,0,0,0,0,0,27,4
"52","2014/04/01 21:43",2,4,0,0,0,0,0,0,0,0,0,21,4
"53","2014/04/01 21:48",3,5,0,0,0,0,0,0,0,0,0,21,4
"54","2014/04/01 21:53",2,5,0,0,0,0,0,0,0,0,0,21,4
"55","2014/04/01 21:58",3,5,0,0,0,0,0,0,0,0,0,27,5
"56","2014/04/01 22:03",4,6,0,0,1,0,0,0,0,0,0,28,5
"57","2014/04/01 22:08",2,6,0,0,0,0,0,0,0,0,0,28,5
"58","2014/04/01 22:13",3,4,0,0,0,0,0,0,0,0,0,35,4
"59","2014/04/01 22:18",2,5,0,0,0,0,0,0,0,0,0,29,4
"60","2014/04/01 22:23",3,5,0,0,0,0,0,0,0,0,0,20,5
"61","2014/04/01 22:28",2,5,0,0,0,0,0,0,0,0,0,22,4
"62","2014/04/01 22:33",2,5,0,0,0,0,0,0,0,0,0,27,4
"63","2014/04/01 22:38",2,5,0,0,1,0,0,0,0,0,0,15,4
"64","2014/04/01 22:43",2,5,0,0,0,0,0,0,0,0,0,21,5
"65","2014/04/01 22:48",2,7,0,0,1,0,0,0,0,0,0,21,6
"66","2014/04/01 22:53",2,4,0,0,0,0,0,0,0,0,0,21,4
"67","2014/04/01 22:58",2,6,0,0,0,0,0,0,0,0,0,14,5
"68","2014/04/01 23:03",4,5,0,0,0,0,0,0,0,2,0,16,4
"69","2014/04/01 23:08",5,7,0,0,0,0,0,0,0,0,0,15,6
"70","2014/04/01 23:13",4,6,0,0,0,0,0,0,0,0,0,24,5
"71","2014/04/01 23:18",4,5,0,0,0,0,0,0,0,0,0,24,5
"72","2014/04/01 23:23",4,6,0,0,0,0,0,0,0,0,0,17,5
"73","2014/04/01 23:28",3,6,0,0,0,0,0,0,0,0,0,24,5
"74","2014/04/01 23:33",3,5,0,0,0,0,0,0,0,0,0,30,5
"75","2014/04/01 23:38",3,5,0,0,0,0,0,0,0,0,0,8,4
"76","2014/04/01 23:43",3,4,0,0,0,0,0,0,0,0,0,14,4
"77","2014/04/01 23:48",2,6,0,0,0,0,0,0,0,0,0,16,5
"78","2014/04/01 23:53",2,5,0,0,2,0,0,0,0,2,0,8,4
"79","2014/04/01 23:58",3,5,0,0,5,0,0,0,0,2,0,17,5
"80","2014/04/02 00:03",3,5,0,0,7,0,0,0,0,1,0,22,5
"81","2014/04/02 00:08",2,5,0,0,9,0,0,0,0,1,0,15,4
"82","2014/04/02 00:13",3,5,0,0,10,0,0,0,0,1,0,16,4
"83","2014/04/02 00:18",2,5,0,0,12,0,0,0,0,1,0,16,4
"84","2014/04/02 00:23",2,5,0,0,13,0,0,0,0,1,0,16,4
"85","2014/04/02 00:28",3,4,0,0,15,0,0,0,0,1,0,17,4
"86","2014/04/02 00:33",2,5,0,0,12,0,0,0,0,1,0,17,4
"87","2014/04/02 00:38",3,5,0,0,16,0,0,0,0,1,0,7,4
"88","2014/04/02 00:43",2,4,0,0,17,0,0,0,0,1,0,16,4
"89","2014/04/02 00:48",2,5,0,0,19,0,0,0,0,1,0,15,5
"90","2014/04/02 00:53",1,5,0,0,13,0,0,0,0,0,0,8,4
"91","2014/04/02 00:58",2,5,0,0,0,0,0,0,0,0,0,7,5
"92","2014/04/02 01:03",2,6,0,0,2,0,0,0,7,0,0,15,5
"93","2014/04/02 01:08",4,6,0,0,1,0,0,0,0,0,0,13,4
"94","2014/04/02 01:13",6,5,0,0,0,0,0,0,0,0,0,27,4
"95","2014/04/02 01:18",4,5,0,0,0,0,0,0,0,0,0,33,4
"96","2014/04/02 01:23",5,5,0,0,0,0,0,0,0,0,0,23,5
