LDEV_Rnd_Write_Hit16.csv
Serial number : xxxxx(RAID600)
From : 2014/04/01 17:23
To   : 2014/04/02 01:23
sampling rate : 5

"No.","time","00:16:00X(X154-1)","00:16:04X(X196-1)","00:16:05X(X654-1)","00:16:08X(X656-1)","00:16:0FX(X81-1)","00:16:10X(X192-1)","00:16:11X(X190-1)","00:16:12X(X193-1)","00:16:13(11-12)","00:16:14(11-13)","00:16:15(11-13)","00:16:16X(X670-1)","00:16:24X(X571-1)"
"20","2014/04/01 19:03",74,82,0,0,92,0,0,0,14,98,0,94,86
"21","2014/04/01 19:08",82,86,0,0,95,0,0,0,100,98,0,96,87
"22","2014/04/01 19:13",79,88,0,0,97,0,0,0,98,97,0,95,89
"23","2014/04/01 19:18",79,91,0,0,97,0,0,0,100,94,0,96,90
"24","2014/04/01 19:23",81,86,0,0,98,0,0,0,97,93,0,96,90
"25","2014/04/01 19:28",78,89,0,0,93,0,0,0,100,98,0,96,91
"26","2014/04/01 19:33",89,89,0,0,95,0,0,0,92,73,0,95,91
"27","2014/04/01 19:38",80,91,0,0,99,0,0,0,97,97,0,95,95
"28","2014/04/01 19:43",81,89,0,0,94,0,0,0,100,100,0,97,88
"29","2014/04/01 19:48",98,88,0,0,97,0,0,0,100,94,0,95,87
"30","2014/04/01 19:53",96,92,0,0,97,0,0,0,100,98,0,96,94
"31","2014/04/01 19:58",84,88,0,0,96,0,0,0,100,94,0,96,90
"32","2014/04/01 20:03",73,88,0,0,94,0,0,0,97,98,0,97,83
"33","2014/04/01 20:08",93,87,0,0,100,0,0,0,95,97,0,96,91
"34","2014/04/01 20:13",88,85,0,0,97,0,0,0,93,100,0,98,88
"35","2014/04/01 20:18",89,89,0,0,99,0,0,0,98,98,0,98,93
"36","2014/04/01 20:23",89,89,0,0,94,0,0,0,96,100,0,98,87
"37","2014/04/01 20:28",88,89,0,0,99,0,0,0,100,97,0,97,87
"38","2014/04/01 20:33",89,90,0,0,96,0,0,0,98,100,0,98,90
"39","2014/04/01 20:38",89,96,0,0,97,0,0,0,98,100,0,98,92
"40","2014/04/01 20:43",87,92,0,0,94,0,0,0,90,98,0,98,93
"41","2014/04/01 20:48",91,87,0,0,95,0,0,0,96,98,0,97,87
"42","2014/04/01 20:53",93,89,0,0,98,0,0,0,94,80,0,98,91
"43","2014/04/01 20:58",91,91,0,0,97,0,0,0,97,93,0,98,90
"44","2014/04/01 21:03",78,90,0,0,100,0,0,0,100,100,0,98,89
"45","2014/04/01 21:08",84,88,0,0,98,0,0,0,92,98,0,98,92
"46","2014/04/01 21:13",81,93,0,0,97,0,0,0,100,98,0,98,90
"47","2014/04/01 21:18",84,90,0,0,98,0,0,0,100,98,0,99,92
"48","2014/04/01 21:23",82,94,0,0,94,0,0,0,100,100,0,99,94
"49","2014/04/01 21:28",79,95,0,0,99,0,0,0,97,100,0,99,92
"50","2014/04/01 21:33",94,95,0,0,99,75,75,72,100,98,0,99,94
"51","2014/04/01 21:38",89,93,0,0,98,0,0,0,100,100,0,99,93
"52","2014/04/01 21:43",89,94,0,0,100,0,0,0,100,97,0,99,94
"53","2014/04/01 21:48",98,93,0,0,100,0,0,0,100,99,0,99,92
"54","2014/04/01 21:53",96,95,0,0,100,0,0,0,100,99,0,97,97
"55","2014/04/01 21:58",81,90,0,0,99,0,0,0,100,100,0,98,90
"56","2014/04/01 22:03",78,90,0,0,83,0,0,0,100,98,0,98,87
"57","2014/04/01 22:08",94,89,0,0,99,0,0,0,100,100,0,98,91
"58","2014/04/01 22:13",93,93,0,0,96,0,0,0,100,97,0,98,92
"59","2014/04/01 22:18",97,94,0,0,99,0,0,0,100,97,0,98,92
"60","2014/04/01 22:23",92,91,0,0,93,0,0,0,97,100,0,98,90
"61","2014/04/01 22:28",90,93,0,0,98,0,0,0,100,100,0,98,92
"62","2014/04/01 22:33",88,92,0,0,96,0,0,0,100,100,0,98,90
"63","2014/04/01 22:38",89,93,0,0,98,0,0,0,97,100,0,98,95
"64","2014/04/01 22:43",91,89,0,0,98,0,0,0,100,81,0,98,91
"65","2014/04/01 22:48",94,90,0,0,96,0,0,0,100,100,0,98,90
"66","2014/04/01 22:53",95,94,0,0,99,0,0,0,97,100,0,99,93
"67","2014/04/01 22:58",92,85,0,0,96,0,0,0,100,98,0,97,87
"68","2014/04/01 23:03",66,88,0,0,97,0,0,0,100,94,0,95,82
"69","2014/04/01 23:08",78,88,0,0,96,0,0,0,100,96,0,97,86
"70","2014/04/01 23:13",80,85,0,0,95,0,0,0,100,94,0,98,85
"71","2014/04/01 23:18",82,88,0,0,98,0,0,0,96,94,0,96,81
"72","2014/04/01 23:23",86,83,0,0,79,0,0,0,100,99,0,94,89
"73","2014/04/01 23:28",95,86,0,0,95,0,0,0,100,92,0,93,86
"74","2014/04/01 23:33",85,87,0,0,96,0,0,0,100,75,0,94,88
"75","2014/04/01 23:38",90,88,0,0,97,0,0,0,100,95,0,93,91
"76","2014/04/01 23:43",90,89,0,0,96,0,0,0,100,93,0,92,91
"77","2014/04/01 23:48",95,85,0,0,80,0,0,0,100,88,0,91,86
"78","2014/04/01 23:53",84,87,0,0,87,0,0,0,100,78,0,92,88
"79","2014/04/01 23:58",77,86,0,0,93,0,0,0,77,93,0,92,87
"80","2014/04/02 00:03",89,85,0,0,93,57,50,62,97,96,0,94,80
"81","2014/04/02 00:08",94,84,0,0,94,0,0,0,72,94,0,94,92
"82","2014/04/02 00:13",80,86,0,0,95,0,0,0,100,97,0,93,86
"83","2014/04/02 00:18",87,89,0,0,96,0,0,0,100,97,0,94,89
"84","2014/04/02 00:23",86,89,0,0,96,0,0,0,69,97,0,94,90
"85","2014/04/02 00:28",90,91,0,0,97,0,0,0,97,97,0,91,89
"86","2014/04/02 00:33",87,91,0,0,99,0,0,0,88,97,0,93,93
"87","2014/04/02 00:38",90,90,0,0,98,0,0,0,96,97,0,94,89
"88","2014/04/02 00:43",87,93,0,0,98,0,0,0,83,97,0,92,89
"89","2014/04/02 00:48",90,90,0,0,99,0,0,0,100,97,0,93,88
"90","2014/04/02 00:53",91,92,0,0,98,0,0,0,100,94,0,90,90
"91","2014/04/02 00:58",88,89,0,0,78,0,0,0,100,99,0,92,86
"92","2014/04/02 01:03",75,79,0,0,85,0,0,0,29,100,0,89,87
"93","2014/04/02 01:08",73,85,0,0,97,0,0,0,97,91,0,88,88
"94","2014/04/02 01:13",74,90,0,0,99,0,0,0,100,95,0,92,88
"95","2014/04/02 01:18",69,90,0,0,98,0,0,0,100,90,0,95,90
"96","2014/04/02 01:23",81,87,0,0,98,0,0,0,100,92,0,96,90
