LDEV_Rnd_Write_Hit05.csv
Serial number : xxxxx(RAID600)
From : 2014/04/01 17:23
To   : 2014/04/02 01:23
sampling rate : 5

"No.","time","00:05:01X(X178-1)","00:05:02X(X182-1)","00:05:03X(X185-1)","00:05:04X(X177-1)","00:05:05X(X180-1)","00:05:06(11-8)","00:05:07X(X183-1)","00:05:0AX(X155-1)","00:05:0BX(X152-1)","00:05:0CX(X153-1)","00:05:0DX(X156-1)","00:05:0EX(X151-1)","00:05:0FX(X471-1)","00:05:10X(X537-1)","00:05:11X(X572-1)","00:05:12X(X605-1)","00:05:13X(X607-1)","00:05:16X(X93-1)","00:05:17X(X94-1)","00:05:18X(X42-1)","00:05:19X(X43-1)","00:05:1AX(X44-1)","00:05:1BX(X45-1)","00:05:20X(X61-1)","00:05:21X(X63-1)","00:05:25X(X95-1)","00:05:26X(X89-1)","00:05:27X(X53-1)","00:05:28X(X54-1)","00:05:29X(X59-1)","00:05:2AX(X60-1)","00:05:2BX(X82-1)","00:05:2CX(X83-1)","00:05:2DX(X84-1)","00:05:2EX(X85-1)","00:05:2FX(X86-1)","00:05:30X(X87-1)","00:05:31X(X88-1)","00:05:32X(X92-1)"
"30","2014/04/01 19:53",100,100,100,0,0,0,0,100,100,100,0,0,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,85,86,81,85,80,87,81,0,0,0,0,0
"31","2014/04/01 19:58",100,100,100,0,0,0,0,100,100,100,0,0,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,91,94,92,90,92,94,90,0,0,0,0,0
"32","2014/04/01 20:03",100,100,100,0,0,0,0,100,100,100,0,0,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,96,91,90,94,90,88,95,0,0,0,0,0
"33","2014/04/01 20:08",100,100,100,0,0,0,0,100,100,100,0,0,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,75,69,59,68,58,62,71,0,0,0,0,0
"34","2014/04/01 20:13",100,100,100,0,0,0,0,100,100,100,0,0,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,91,88,86,94,84,91,92,0,0,0,0,0
"35","2014/04/01 20:18",100,100,100,0,0,0,0,100,100,100,0,0,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,93,90,91,88,83,93,86,0,0,0,0,0
"36","2014/04/01 20:23",100,100,100,0,0,0,0,100,100,100,0,0,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,89,92,91,85,92,93,88,0,0,0,0,0
"37","2014/04/01 20:28",100,100,100,0,0,0,0,100,100,100,0,0,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,90,93,95,92,98,94,92,0,0,0,0,0
"38","2014/04/01 20:33",100,100,100,0,0,0,0,100,100,100,0,0,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,78,85,83,83,82,93,88,0,0,0,0,0
"39","2014/04/01 20:38",100,100,100,0,0,0,0,100,100,100,0,0,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,91,92,89,92,91,95,93,0,0,0,0,0
"40","2014/04/01 20:43",100,100,100,0,0,0,0,100,100,100,0,0,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,90,97,93,97,92,93,92,0,0,0,0,0
"41","2014/04/01 20:48",100,100,100,0,0,0,0,100,100,100,0,0,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,92,84,94,91,92,97,92,0,0,0,0,0
"42","2014/04/01 20:53",100,100,100,0,0,0,0,100,100,100,0,0,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,85,91,95,96,89,92,93,0,0,0,0,0
"43","2014/04/01 20:58",100,100,100,0,0,0,0,100,100,100,0,0,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,83,91,84,93,82,93,89,0,0,0,0,0
"44","2014/04/01 21:03",100,100,100,0,0,0,0,100,100,100,0,0,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,96,91,91,95,90,89,98,0,0,0,0,0
"45","2014/04/01 21:08",100,100,100,0,0,0,0,100,100,100,0,0,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,75,76,69,70,72,68,80,0,0,0,0,0
"46","2014/04/01 21:13",100,100,100,0,0,0,0,100,100,100,0,0,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,80,90,82,92,93,89,92,0,0,0,0,0
"47","2014/04/01 21:18",100,100,100,0,0,0,0,100,100,100,0,0,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,90,93,94,85,86,88,90,0,0,0,0,0
"48","2014/04/01 21:23",100,100,100,0,0,0,0,99,99,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,93,84,93,87,93,97,90,0,0,0,0,0
"49","2014/04/01 21:28",100,100,100,0,0,0,0,100,100,100,0,0,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,90,88,90,90,96,93,94,0,0,0,0,0
"50","2014/04/01 21:33",100,100,100,0,0,0,0,100,100,100,0,0,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,79,89,88,91,90,93,93,0,0,0,0,0
"51","2014/04/01 21:38",100,100,100,0,0,0,0,100,100,100,0,0,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,94,91,92,93,90,89,95,0,0,0,0,0
"52","2014/04/01 21:43",100,100,100,0,0,0,0,100,100,100,0,0,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,95,86,91,91,96,91,97,0,0,0,0,0
"53","2014/04/01 21:48",100,100,100,0,0,0,0,100,100,100,0,0,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,86,92,91,95,91,96,97,0,0,0,0,0
"54","2014/04/01 21:53",100,100,100,0,0,0,0,100,100,100,0,0,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,94,90,87,94,92,92,91,0,0,0,0,0
"55","2014/04/01 21:58",100,100,100,0,0,0,0,100,100,100,0,0,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,87,97,95,89,89,93,96,0,0,0,0,0
"56","2014/04/01 22:03",100,100,100,0,0,0,0,100,100,100,0,0,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,96,92,93,97,91,90,99,0,0,0,0,0
"57","2014/04/01 22:08",100,100,100,0,0,0,0,100,100,100,0,0,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,69,78,68,66,64,79,83,0,0,0,0,0
"58","2014/04/01 22:13",100,100,100,0,0,0,0,100,100,100,0,0,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,93,92,95,94,91,96,95,0,0,0,0,0
"59","2014/04/01 22:18",100,100,100,0,0,0,0,100,100,100,0,0,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,86,92,95,92,94,96,94,0,0,0,0,0
"60","2014/04/01 22:23",99,99,100,100,90,0,0,100,100,100,0,0,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,94,89,84,93,89,93,90,0,0,0,0,0
"61","2014/04/01 22:28",100,100,100,0,0,0,0,100,100,100,0,0,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,88,93,93,89,89,96,98,0,0,0,0,0
"62","2014/04/01 22:33",100,100,100,0,0,0,0,100,100,100,0,0,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,81,89,88,91,83,95,95,0,0,0,0,0
"63","2014/04/01 22:38",100,100,100,0,0,0,0,100,100,100,0,0,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,92,92,89,92,83,85,91,0,0,0,0,0
"64","2014/04/01 22:43",100,100,100,0,0,0,0,100,100,100,0,0,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,91,98,93,96,98,97,99,0,0,0,0,0
"65","2014/04/01 22:48",100,100,100,0,0,0,0,100,100,100,0,0,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,95,95,95,94,89,96,92,0,0,0,0,0
"66","2014/04/01 22:53",100,100,100,0,0,0,0,100,100,100,0,0,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,86,92,94,87,91,97,96,0,0,0,0,0
"67","2014/04/01 22:58",100,100,100,0,0,0,0,100,100,100,0,0,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,92,88,84,92,84,88,94,0,0,0,0,0
"68","2014/04/01 23:03",100,100,100,0,0,0,0,100,100,100,0,0,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,95,92,90,93,89,92,97,0,0,0,0,0
"69","2014/04/01 23:08",100,100,100,0,0,0,0,100,100,100,0,0,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,84,87,85,86,87,88,87,0,0,0,0,0
"70","2014/04/01 23:13",100,100,100,0,0,0,0,100,100,100,0,0,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99,99,99,99,99,0,0,0,0,0
"71","2014/04/01 23:18",100,100,100,0,0,0,0,100,100,100,0,0,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,97,95,95,97,96,96,96,0,0,0,0,0
"72","2014/04/01 23:23",100,100,100,0,0,0,0,100,100,100,0,0,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,96,92,88,93,96,96,94,0,0,0,0,0
"73","2014/04/01 23:28",100,100,100,0,0,0,0,100,100,100,0,0,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,58,77,60,68,65,73,72,0,0,0,0,0
"74","2014/04/01 23:33",100,100,100,0,0,0,0,100,100,100,0,0,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,87,79,71,75,84,75,80,0,0,0,0,0
"75","2014/04/01 23:38",100,100,100,0,0,0,0,100,100,100,0,0,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,83,79,82,73,84,83,76,0,0,0,0,0
"76","2014/04/01 23:43",100,100,100,0,0,0,0,100,100,100,0,0,100,100,99,0,98,0,0,0,0,0,0,0,0,0,0,73,87,74,65,67,70,75,0,0,0,0,0
"77","2014/04/01 23:48",100,100,100,0,0,0,0,100,100,100,0,0,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,91,89,76,83,91,85,82,0,0,0,0,0
"78","2014/04/01 23:53",100,100,100,0,0,0,0,100,100,100,0,0,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,91,92,79,76,90,87,89,0,0,0,0,0
"79","2014/04/01 23:58",100,100,100,0,0,0,0,100,100,100,0,0,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,79,85,78,82,84,88,83,0,0,0,0,0
"80","2014/04/02 00:03",100,100,100,0,0,0,0,100,100,100,0,0,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,93,92,89,93,91,92,95,0,0,0,0,0
"81","2014/04/02 00:08",100,100,100,0,0,0,0,100,100,100,0,0,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,59,61,52,63,53,56,61,0,0,0,0,0
"82","2014/04/02 00:13",100,100,100,0,0,0,0,100,100,100,0,0,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,85,80,55,92,75,94,85,0,0,0,0,0
"83","2014/04/02 00:18",100,100,100,0,0,0,0,100,100,100,0,0,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,82,89,43,90,85,76,68,0,0,0,0,0
"84","2014/04/02 00:23",100,100,100,0,0,0,0,100,100,100,0,0,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,85,83,56,82,75,88,87,0,0,0,0,0
"85","2014/04/02 00:28",100,100,100,0,0,0,0,100,100,100,0,0,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,85,93,48,86,77,92,82,0,0,0,0,0
"86","2014/04/02 00:33",100,100,100,0,0,0,0,100,100,100,0,0,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,68,82,70,79,54,57,51,0,0,0,0,0
"87","2014/04/02 00:38",100,100,100,0,0,0,0,100,100,100,0,0,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,84,92,85,83,79,89,82,0,0,0,0,0
"88","2014/04/02 00:43",100,100,100,0,0,0,0,100,100,100,0,0,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,82,92,46,83,72,71,71,0,0,0,0,0
"89","2014/04/02 00:48",100,100,100,0,0,0,0,100,100,100,0,0,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,93,90,77,84,75,93,91,0,0,0,0,0
"90","2014/04/02 00:53",100,100,100,0,0,0,0,100,100,100,0,0,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,88,74,46,84,81,79,82,0,0,0,0,0
"91","2014/04/02 00:58",100,100,100,0,0,0,0,100,100,100,0,0,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,79,78,54,85,75,94,88,0,0,0,0,0
"92","2014/04/02 01:03",100,100,100,0,0,0,0,100,100,100,0,0,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,91,89,90,90,90,85,95,0,0,0,0,0
"93","2014/04/02 01:08",100,100,100,0,0,0,0,100,100,100,0,0,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,62,58,39,64,52,67,66,0,0,0,0,0
"94","2014/04/02 01:13",100,100,100,0,0,0,0,100,100,100,0,0,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,85,69,40,72,76,81,70,0,0,0,0,0
"95","2014/04/02 01:18",100,100,100,0,0,0,0,100,100,100,0,0,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,74,85,74,93,83,89,79,0,0,0,0,0
"96","2014/04/02 01:23",100,100,100,0,0,0,0,99,99,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,70,72,52,77,70,85,91,0,0,0,0,0
