LDEV_Rnd_Write_Hit21.csv
Serial number : xxxxx(RAID600)
From : 2014/04/01 17:23
To   : 2014/04/02 01:23
sampling rate : 5

"No.","time","00:21:00X(X743-1)","00:21:01X(X744-1)","00:21:02X(X745-1)","00:21:03X(X746-1)","00:21:04X(X747-1)","00:21:05X(X767-1)","00:21:06X(X820-1)","00:21:07X(X821-1)","00:21:08X(X822-1)","00:21:09X(X823-1)","00:21:0AX(X824-1)","00:21:0BX(X825-1)","00:21:0CX(X826-1)","00:21:0DX(X827-1)","00:21:0EX(X828-1)","00:21:0FX(X829-1)","00:21:10X(X830-1)","00:21:11X(X831-1)","00:21:12X(X832-1)","00:21:13X(X833-1)","00:21:14X(X834-1)","00:21:15X(X838-1)","00:21:16X(X839-1)","00:21:17X(X840-1)","00:21:18X(X841-1)","00:21:19X(X842-1)","00:21:1AX(X843-1)","00:21:1BX(X844-1)","00:21:1CX(X845-1)","00:21:1DX(X846-1)","00:21:1EX(X847-1)","00:21:1FX(X848-1)","00:21:20X(X849-1)","00:21:21X(X850-1)","00:21:22X(X851-1)"
"31","2014/04/01 19:58",84,82,82,83,81,82,82,81,84,81,79,83,83,82,83,84,83,83,81,82,82,83,84,78,78,79,83,84,81,98,95,100,0,0,4
"32","2014/04/01 20:03",76,76,75,76,74,75,74,74,78,73,70,77,76,73,75,76,76,74,75,75,74,74,75,72,69,72,76,76,72,99,90,100,0,0,4
"33","2014/04/01 20:08",76,76,74,73,74,76,71,74,80,74,71,76,75,70,76,75,76,72,76,74,72,76,79,76,69,73,77,78,74,98,95,100,0,0,53
"34","2014/04/01 20:13",77,78,76,77,77,76,72,77,83,75,73,80,76,74,80,78,79,75,78,77,76,78,80,75,72,74,78,79,77,99,86,100,0,0,13
"35","2014/04/01 20:18",75,80,76,73,74,78,68,79,82,74,72,77,80,79,80,79,75,75,80,76,77,79,81,72,73,74,78,77,78,98,94,100,0,0,10
"36","2014/04/01 20:23",74,77,74,72,76,79,70,76,81,71,70,77,76,75,78,74,74,73,76,74,76,74,79,72,73,73,76,77,73,99,88,100,0,0,12
"37","2014/04/01 20:28",76,75,75,71,73,76,71,78,79,73,73,77,76,75,76,77,75,75,76,75,75,75,79,72,71,75,78,76,74,99,94,100,0,0,4
"38","2014/04/01 20:33",80,78,80,80,78,76,78,76,83,76,76,79,78,80,80,80,78,76,79,80,77,80,80,78,75,73,81,80,78,99,93,100,0,0,4
"39","2014/04/01 20:38",87,86,86,88,86,83,87,86,88,87,84,87,88,85,87,87,86,86,86,88,86,87,86,86,83,86,88,87,86,98,97,100,0,0,34
"40","2014/04/01 20:43",84,82,82,83,82,80,84,83,86,83,81,82,86,80,84,85,84,84,84,82,83,82,84,82,81,79,84,82,83,99,97,100,0,0,2
"41","2014/04/01 20:48",81,85,81,83,80,80,82,82,87,80,82,81,86,82,86,83,81,84,81,81,81,82,85,81,78,81,84,84,81,98,95,100,0,0,5
"42","2014/04/01 20:53",80,81,79,78,78,78,79,81,85,75,74,80,84,80,83,82,80,78,79,80,81,81,80,79,73,78,84,84,78,98,97,100,0,0,5
"43","2014/04/01 20:58",85,87,83,84,82,82,86,85,87,82,82,84,87,82,84,85,84,85,84,85,86,83,85,84,79,83,87,86,82,99,95,100,0,0,4
"44","2014/04/01 21:03",79,77,74,76,76,74,75,75,81,75,74,76,81,76,77,76,75,75,78,73,76,75,80,76,71,71,79,80,76,99,92,100,0,0,6
"45","2014/04/01 21:08",79,79,77,77,76,76,76,77,84,73,73,76,80,80,76,80,76,79,79,76,75,75,80,78,71,71,81,77,76,98,91,100,0,0,60
"46","2014/04/01 21:13",80,79,80,78,77,76,76,78,82,71,74,77,81,78,76,80,79,79,78,77,77,78,83,78,73,77,80,78,74,99,93,100,0,0,2
"47","2014/04/01 21:18",79,81,79,79,74,76,80,79,85,77,79,80,85,76,78,81,79,84,79,78,75,79,81,77,77,77,82,80,78,99,96,100,0,0,4
"48","2014/04/01 21:23",86,85,82,84,80,75,85,83,88,79,81,84,89,81,83,86,83,86,83,84,79,82,87,80,77,78,86,81,80,100,98,100,0,0,0
"49","2014/04/01 21:28",84,84,80,83,78,78,85,83,88,76,80,80,88,83,81,85,82,85,82,84,80,83,86,79,77,79,86,85,81,99,98,100,0,0,2
"50","2014/04/01 21:33",89,86,85,85,88,83,88,84,89,83,86,90,88,85,86,85,85,89,88,87,85,87,89,85,83,83,87,86,86,98,98,100,0,0,7
"51","2014/04/01 21:38",94,92,94,92,97,92,92,92,94,93,92,96,94,94,92,93,92,94,92,93,92,93,93,92,93,90,93,93,93,98,98,100,0,0,64
"52","2014/04/01 21:43",91,91,91,90,95,89,92,91,92,94,92,96,93,91,90,91,91,93,92,92,92,92,92,90,93,90,92,92,89,100,96,100,0,0,0
"53","2014/04/01 21:48",93,91,90,91,95,89,92,89,92,95,91,95,94,89,91,90,93,93,92,91,91,91,92,90,91,89,91,91,90,99,96,100,0,0,18
"54","2014/04/01 21:53",93,90,88,89,94,89,91,89,90,94,91,94,92,88,88,89,94,92,89,91,89,91,91,90,90,89,90,88,90,99,96,100,0,0,12
"55","2014/04/01 21:58",99,98,98,96,95,100,98,96,99,100,97,98,96,100,99,100,99,98,98,100,95,100,98,100,98,96,99,97,97,99,96,100,0,97,1
"56","2014/04/01 22:03",100,100,0,0,100,0,100,0,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,0,100,99,92,65,53,53,4
"57","2014/04/01 22:08",100,100,0,100,100,0,100,0,100,0,100,100,0,100,0,100,91,0,100,0,100,0,0,0,0,100,0,0,100,99,91,46,45,45,15
"58","2014/04/01 22:13",100,100,50,0,100,0,100,85,100,0,100,0,0,100,0,0,100,0,100,87,100,0,0,0,0,0,100,100,100,99,92,69,68,69,5
"59","2014/04/01 22:18",100,66,0,0,100,0,100,0,100,0,100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100,99,95,100,0,0,2
"60","2014/04/01 22:23",100,100,0,0,100,0,100,0,100,0,100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,0,100,99,94,100,0,0,7
"61","2014/04/01 22:28",100,100,0,0,100,0,100,0,100,0,100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100,99,97,100,0,0,12
"62","2014/04/01 22:33",100,100,0,0,100,0,100,0,100,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,100,0,0,99,85,100,0,0,17
"63","2014/04/01 22:38",100,100,0,0,100,0,100,0,100,0,100,100,100,0,0,100,0,0,100,0,100,0,0,0,0,100,100,0,100,99,81,100,0,0,7
"64","2014/04/01 22:43",100,100,0,0,100,0,100,0,100,0,100,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,100,0,100,99,81,100,0,0,5
"65","2014/04/01 22:48",100,0,0,0,100,0,100,0,100,0,100,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,100,0,100,99,80,100,0,0,3
"66","2014/04/01 22:53",100,0,0,100,100,0,100,0,100,0,100,0,100,0,0,0,90,0,100,0,0,0,0,0,0,100,100,0,100,99,73,100,0,0,11
"67","2014/04/01 22:58",100,0,0,0,100,0,100,0,100,0,100,0,100,0,0,0,0,100,100,0,0,0,0,0,0,0,100,0,100,99,70,100,0,0,4
"68","2014/04/01 23:03",100,0,0,0,100,0,100,0,100,0,0,0,100,0,0,0,0,100,100,0,0,0,0,0,0,0,100,0,0,99,64,100,0,0,3
"69","2014/04/01 23:08",100,100,0,100,100,0,100,0,100,0,100,0,0,100,0,0,66,100,100,0,100,0,0,0,0,100,100,100,100,99,44,100,0,0,7
"70","2014/04/01 23:13",100,0,0,0,100,0,100,0,100,0,100,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,100,0,100,99,72,100,0,0,4
"71","2014/04/01 23:18",100,0,0,0,100,0,100,0,100,0,100,0,0,0,0,100,0,100,100,0,0,0,0,0,0,0,100,0,100,99,90,100,0,0,7
"72","2014/04/01 23:23",100,0,0,0,100,0,100,0,100,0,100,0,0,0,0,100,0,100,100,0,0,0,0,0,0,0,100,0,100,99,90,100,0,0,6
"73","2014/04/01 23:28",100,0,0,0,100,0,100,0,100,0,100,0,0,0,0,100,0,0,100,0,0,0,0,0,0,0,100,0,100,99,91,100,0,0,5
"74","2014/04/01 23:33",100,0,0,100,100,100,100,0,100,0,0,0,0,0,0,100,50,0,100,0,0,0,0,0,0,0,100,0,0,99,88,100,0,0,9
"75","2014/04/01 23:38",100,100,0,100,100,100,100,0,100,0,100,0,0,0,0,100,92,0,100,0,100,0,0,0,0,100,100,0,100,99,86,100,0,0,5
"76","2014/04/01 23:43",100,0,0,100,100,100,100,0,100,0,100,0,0,0,0,0,94,0,100,0,0,0,0,0,0,100,100,0,100,99,84,100,0,0,8
"77","2014/04/01 23:48",100,0,0,100,100,100,100,0,100,0,100,0,0,0,0,0,100,0,100,0,0,0,0,0,0,100,100,0,100,99,76,100,0,0,4
"78","2014/04/01 23:53",100,0,0,100,100,100,100,0,100,0,100,0,0,100,0,0,87,0,100,0,0,0,0,0,0,100,100,0,100,99,70,100,0,0,9
"79","2014/04/01 23:58",100,0,0,0,100,100,100,0,100,0,100,0,0,100,0,0,66,0,100,0,0,0,0,0,0,100,100,0,100,99,76,100,0,0,4
"80","2014/04/02 00:03",100,0,0,0,100,0,100,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,100,100,0,0,99,76,100,0,0,9
"81","2014/04/02 00:08",100,100,0,100,100,0,100,0,100,0,80,0,0,100,0,0,83,0,100,0,100,0,0,0,0,100,100,0,100,99,66,100,0,0,4
"82","2014/04/02 00:13",100,0,0,100,100,0,100,0,100,0,100,0,0,100,0,0,0,0,100,0,100,0,0,0,0,100,100,0,100,99,79,100,0,0,9
"83","2014/04/02 00:18",100,0,0,0,100,0,100,0,100,0,100,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0,100,0,100,100,82,100,0,0,4
"84","2014/04/02 00:23",100,0,0,0,100,0,100,0,100,0,100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,100,0,100,99,81,100,0,0,4
"85","2014/04/02 00:28",100,0,0,0,100,0,100,0,100,0,100,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,100,0,100,99,78,100,0,0,10
"86","2014/04/02 00:33",100,0,0,0,100,0,100,0,100,0,100,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,100,0,0,100,81,100,0,0,4
"87","2014/04/02 00:38",100,100,0,0,100,0,100,0,100,0,100,0,0,0,0,0,0,0,100,100,100,0,0,0,0,0,100,0,100,99,79,100,0,0,4
"88","2014/04/02 00:43",100,0,0,0,100,0,100,0,100,0,100,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,100,0,100,99,78,100,0,0,9
"89","2014/04/02 00:48",100,0,0,0,100,0,100,0,100,0,100,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,100,0,100,100,75,100,0,0,4
"90","2014/04/02 00:53",100,0,0,100,100,0,100,0,100,0,100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,100,0,100,99,71,100,0,0,6
"91","2014/04/02 00:58",100,0,0,0,100,0,100,0,100,0,100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,0,100,100,75,100,0,0,7
"92","2014/04/02 01:03",100,0,0,0,100,0,100,0,100,0,0,0,0,0,0,0,0,0,100,0,0,100,0,0,0,0,100,0,0,99,75,100,0,0,3
"93","2014/04/02 01:08",100,100,0,0,100,0,100,0,100,0,100,0,0,0,0,0,0,0,100,0,100,100,0,0,0,0,100,0,100,99,72,100,0,0,8
"94","2014/04/02 01:13",100,0,0,0,100,0,100,0,100,0,100,0,0,0,0,0,100,0,100,0,0,100,0,0,0,0,100,0,100,100,77,100,0,0,4
"95","2014/04/02 01:18",100,0,0,0,100,0,100,0,100,0,100,0,0,0,0,0,0,0,100,0,0,100,0,0,0,0,100,0,100,99,66,100,0,0,7
"96","2014/04/02 01:23",100,0,0,0,100,0,100,0,100,0,100,0,0,0,0,0,0,0,100,0,0,100,0,0,0,0,100,0,100,99,55,100,0,0,3
