LDEV_Seq_Read_Hit_X832-1.csv
Serial number : xxxxx(RAID600)
From : 2014/04/01 17:23
To   : 2014/04/02 01:23
sampling rate : 5

"No.","time","00:21:12 X"
"1","2014/04/01 17:28",62
"2","2014/04/01 17:33",66
"3","2014/04/01 17:38",92
"4","2014/04/01 17:43",85
"5","2014/04/01 17:48",100
"6","2014/04/01 17:53",50
"7","2014/04/01 17:58",0
"8","2014/04/01 18:03",100
"9","2014/04/01 18:08",96
"10","2014/04/01 18:13",100
"11","2014/04/01 18:18",91
"12","2014/04/01 18:23",50
"13","2014/04/01 18:28",100
"14","2014/04/01 18:33",95
"15","2014/04/01 18:38",92
"16","2014/04/01 18:43",89
"17","2014/04/01 18:48",96
"18","2014/04/01 18:53",100
"19","2014/04/01 18:58",50
"20","2014/04/01 19:03",83
"21","2014/04/01 19:08",96
"22","2014/04/01 19:13",100
"23","2014/04/01 19:18",100
"24","2014/04/01 19:23",93
"25","2014/04/01 19:28",0
"26","2014/04/01 19:33",86
"27","2014/04/01 19:38",91
"28","2014/04/01 19:43",66
"29","2014/04/01 19:48",92
"30","2014/04/01 19:53",0
"31","2014/04/01 19:58",100
"32","2014/04/01 20:03",100
"33","2014/04/01 20:08",94
"34","2014/04/01 20:13",89
"35","2014/04/01 20:18",91
"36","2014/04/01 20:23",72
"37","2014/04/01 20:28",80
"38","2014/04/01 20:33",83
"39","2014/04/01 20:38",93
"40","2014/04/01 20:43",100
"41","2014/04/01 20:48",80
"42","2014/04/01 20:53",88
"43","2014/04/01 20:58",94
"44","2014/04/01 21:03",0
"45","2014/04/01 21:08",94
"46","2014/04/01 21:13",88
"47","2014/04/01 21:18",91
"48","2014/04/01 21:23",0
"49","2014/04/01 21:28",92
"50","2014/04/01 21:33",90
"51","2014/04/01 21:38",94
"52","2014/04/01 21:43",83
"53","2014/04/01 21:48",86
"54","2014/04/01 21:53",87
"55","2014/04/01 21:58",91
"56","2014/04/01 22:03",83
"57","2014/04/01 22:08",67
"58","2014/04/01 22:13",87
"59","2014/04/01 22:18",78
"60","2014/04/01 22:23",75
"61","2014/04/01 22:28",83
"62","2014/04/01 22:33",92
"63","2014/04/01 22:38",93
"64","2014/04/01 22:43",97
"65","2014/04/01 22:48",94
"66","2014/04/01 22:53",94
"67","2014/04/01 22:58",94
"68","2014/04/01 23:03",94
"69","2014/04/01 23:08",98
"70","2014/04/01 23:13",97
"71","2014/04/01 23:18",93
"72","2014/04/01 23:23",100
"73","2014/04/01 23:28",96
"74","2014/04/01 23:33",87
"75","2014/04/01 23:38",100
"76","2014/04/01 23:43",100
"77","2014/04/01 23:48",100
"78","2014/04/01 23:53",62
"79","2014/04/01 23:58",85
"80","2014/04/02 00:03",70
"81","2014/04/02 00:08",94
"82","2014/04/02 00:13",75
"83","2014/04/02 00:18",75
"84","2014/04/02 00:23",76
"85","2014/04/02 00:28",77
"86","2014/04/02 00:33",66
"87","2014/04/02 00:38",95
"88","2014/04/02 00:43",54
"89","2014/04/02 00:48",87
"90","2014/04/02 00:53",77
"91","2014/04/02 00:58",70
"92","2014/04/02 01:03",75
"93","2014/04/02 01:08",96
"94","2014/04/02 01:13",68
"95","2014/04/02 01:18",72
"96","2014/04/02 01:23",78
