LDEV_Seq_Read_Hit_X331-1.csv
Serial number : xxxxx(RAID600)
From : 2014/04/01 17:23
To   : 2014/04/02 01:23
sampling rate : 5

"No.","time","00:20:3D X"
"1","2014/04/01 17:28",98
"2","2014/04/01 17:33",66
"3","2014/04/01 17:38",0
"4","2014/04/01 17:43",95
"5","2014/04/01 17:48",66
"6","2014/04/01 17:53",70
"7","2014/04/01 17:58",98
"8","2014/04/01 18:03",66
"9","2014/04/01 18:08",90
"10","2014/04/01 18:13",97
"11","2014/04/01 18:18",77
"12","2014/04/01 18:23",72
"13","2014/04/01 18:28",98
"14","2014/04/01 18:33",66
"15","2014/04/01 18:38",100
"16","2014/04/01 18:43",99
"17","2014/04/01 18:48",77
"18","2014/04/01 18:53",87
"19","2014/04/01 18:58",99
"20","2014/04/01 19:03",81
"21","2014/04/01 19:08",60
"22","2014/04/01 19:13",96
"23","2014/04/01 19:18",63
"24","2014/04/01 19:23",33
"25","2014/04/01 19:28",98
"26","2014/04/01 19:33",30
"27","2014/04/01 19:38",66
"28","2014/04/01 19:43",94
"29","2014/04/01 19:48",46
"30","2014/04/01 19:53",0
"31","2014/04/01 19:58",95
"32","2014/04/01 20:03",20
"33","2014/04/01 20:08",27
"34","2014/04/01 20:13",97
"35","2014/04/01 20:18",76
"36","2014/04/01 20:23",88
"37","2014/04/01 20:28",97
"38","2014/04/01 20:33",80
"39","2014/04/01 20:38",62
"40","2014/04/01 20:43",97
"41","2014/04/01 20:48",77
"42","2014/04/01 20:53",66
"43","2014/04/01 20:58",99
"44","2014/04/01 21:03",77
"45","2014/04/01 21:08",62
"46","2014/04/01 21:13",92
"47","2014/04/01 21:18",50
"48","2014/04/01 21:23",80
"49","2014/04/01 21:28",99
"50","2014/04/01 21:33",81
"51","2014/04/01 21:38",66
"52","2014/04/01 21:43",98
"53","2014/04/01 21:48",85
"54","2014/04/01 21:53",71
"55","2014/04/01 21:58",99
"56","2014/04/01 22:03",50
"57","2014/04/01 22:08",33
"58","2014/04/01 22:13",96
"59","2014/04/01 22:18",77
"60","2014/04/01 22:23",0
"61","2014/04/01 22:28",97
"62","2014/04/01 22:33",58
"63","2014/04/01 22:38",57
"64","2014/04/01 22:43",97
"65","2014/04/01 22:48",66
"66","2014/04/01 22:53",44
"67","2014/04/01 22:58",94
"68","2014/04/01 23:03",33
"69","2014/04/01 23:08",16
"70","2014/04/01 23:13",93
"71","2014/04/01 23:18",60
"72","2014/04/01 23:23",0
"73","2014/04/01 23:28",96
"74","2014/04/01 23:33",54
"75","2014/04/01 23:38",60
"76","2014/04/01 23:43",95
"77","2014/04/01 23:48",42
"78","2014/04/01 23:53",33
"79","2014/04/01 23:58",97
"80","2014/04/02 00:03",28
"81","2014/04/02 00:08",12
"82","2014/04/02 00:13",94
"83","2014/04/02 00:18",50
"84","2014/04/02 00:23",40
"85","2014/04/02 00:28",95
"86","2014/04/02 00:33",35
"87","2014/04/02 00:38",16
"88","2014/04/02 00:43",92
"89","2014/04/02 00:48",16
"90","2014/04/02 00:53",0
"91","2014/04/02 00:58",96
"92","2014/04/02 01:03",56
"93","2014/04/02 01:08",22
"94","2014/04/02 01:13",93
"95","2014/04/02 01:18",54
"96","2014/04/02 01:23",0
