LDEV_Seq_Read_Hit_X332-1.csv
Serial number : xxxxx(RAID600)
From : 2014/04/01 17:23
To   : 2014/04/02 01:23
sampling rate : 5

"No.","time","00:20:3E X"
"1","2014/04/01 17:28",97
"2","2014/04/01 17:33",71
"3","2014/04/01 17:38",16
"4","2014/04/01 17:43",96
"5","2014/04/01 17:48",80
"6","2014/04/01 17:53",75
"7","2014/04/01 17:58",94
"8","2014/04/01 18:03",100
"9","2014/04/01 18:08",41
"10","2014/04/01 18:13",93
"11","2014/04/01 18:18",50
"12","2014/04/01 18:23",71
"13","2014/04/01 18:28",95
"14","2014/04/01 18:33",100
"15","2014/04/01 18:38",100
"16","2014/04/01 18:43",100
"17","2014/04/01 18:48",100
"18","2014/04/01 18:53",50
"19","2014/04/01 18:58",97
"20","2014/04/01 19:03",66
"21","2014/04/01 19:08",0
"22","2014/04/01 19:13",98
"23","2014/04/01 19:18",88
"24","2014/04/01 19:23",0
"25","2014/04/01 19:28",96
"26","2014/04/01 19:33",100
"27","2014/04/01 19:38",100
"28","2014/04/01 19:43",95
"29","2014/04/01 19:48",50
"30","2014/04/01 19:53",0
"31","2014/04/01 19:58",96
"32","2014/04/01 20:03",60
"33","2014/04/01 20:08",0
"34","2014/04/01 20:13",99
"35","2014/04/01 20:18",50
"36","2014/04/01 20:23",45
"37","2014/04/01 20:28",92
"38","2014/04/01 20:33",87
"39","2014/04/01 20:38",0
"40","2014/04/01 20:43",98
"41","2014/04/01 20:48",66
"42","2014/04/01 20:53",33
"43","2014/04/01 20:58",97
"44","2014/04/01 21:03",77
"45","2014/04/01 21:08",50
"46","2014/04/01 21:13",95
"47","2014/04/01 21:18",100
"48","2014/04/01 21:23",66
"49","2014/04/01 21:28",94
"50","2014/04/01 21:33",66
"51","2014/04/01 21:38",42
"52","2014/04/01 21:43",98
"53","2014/04/01 21:48",69
"54","2014/04/01 21:53",50
"55","2014/04/01 21:58",96
"56","2014/04/01 22:03",33
"57","2014/04/01 22:08",60
"58","2014/04/01 22:13",96
"59","2014/04/01 22:18",75
"60","2014/04/01 22:23",40
"61","2014/04/01 22:28",99
"62","2014/04/01 22:33",33
"63","2014/04/01 22:38",42
"64","2014/04/01 22:43",96
"65","2014/04/01 22:48",100
"66","2014/04/01 22:53",0
"67","2014/04/01 22:58",91
"68","2014/04/01 23:03",50
"69","2014/04/01 23:08",40
"70","2014/04/01 23:13",97
"71","2014/04/01 23:18",50
"72","2014/04/01 23:23",33
"73","2014/04/01 23:28",95
"74","2014/04/01 23:33",18
"75","2014/04/01 23:38",44
"76","2014/04/01 23:43",94
"77","2014/04/01 23:48",0
"78","2014/04/01 23:53",0
"79","2014/04/01 23:58",93
"80","2014/04/02 00:03",11
"81","2014/04/02 00:08",0
"82","2014/04/02 00:13",94
"83","2014/04/02 00:18",55
"84","2014/04/02 00:23",37
"85","2014/04/02 00:28",93
"86","2014/04/02 00:33",44
"87","2014/04/02 00:38",0
"88","2014/04/02 00:43",93
"89","2014/04/02 00:48",50
"90","2014/04/02 00:53",33
"91","2014/04/02 00:58",96
"92","2014/04/02 01:03",88
"93","2014/04/02 01:08",0
"94","2014/04/02 01:13",95
"95","2014/04/02 01:18",81
"96","2014/04/02 01:23",0
