LDEV_Read_IOPS_X846-1.csv
Serial number : xxxxx(RAID600)
From : 2014/04/01 17:23
To   : 2014/04/02 01:23
sampling rate : 5

"No.","time","00:21:1D X"
"1","2014/04/01 17:28",19
"2","2014/04/01 17:33",22
"3","2014/04/01 17:38",25
"4","2014/04/01 17:43",21
"5","2014/04/01 17:48",23
"6","2014/04/01 17:53",25
"7","2014/04/01 17:58",22
"8","2014/04/01 18:03",25
"9","2014/04/01 18:08",24
"10","2014/04/01 18:13",24
"11","2014/04/01 18:18",24
"12","2014/04/01 18:23",22
"13","2014/04/01 18:28",23
"14","2014/04/01 18:33",24
"15","2014/04/01 18:38",23
"16","2014/04/01 18:43",25
"17","2014/04/01 18:48",23
"18","2014/04/01 18:53",26
"19","2014/04/01 18:58",25
"20","2014/04/01 19:03",24
"21","2014/04/01 19:08",25
"22","2014/04/01 19:13",26
"23","2014/04/01 19:18",25
"24","2014/04/01 19:23",24
"25","2014/04/01 19:28",25
"26","2014/04/01 19:33",25
"27","2014/04/01 19:38",25
"28","2014/04/01 19:43",19
"29","2014/04/01 19:48",24
"30","2014/04/01 19:53",22
"31","2014/04/01 19:58",24
"32","2014/04/01 20:03",25
"33","2014/04/01 20:08",26
"34","2014/04/01 20:13",24
"35","2014/04/01 20:18",23
"36","2014/04/01 20:23",23
"37","2014/04/01 20:28",22
"38","2014/04/01 20:33",22
"39","2014/04/01 20:38",23
"40","2014/04/01 20:43",23
"41","2014/04/01 20:48",22
"42","2014/04/01 20:53",21
"43","2014/04/01 20:58",22
"44","2014/04/01 21:03",20
"45","2014/04/01 21:08",20
"46","2014/04/01 21:13",20
"47","2014/04/01 21:18",19
"48","2014/04/01 21:23",16
"49","2014/04/01 21:28",18
"50","2014/04/01 21:33",18
"51","2014/04/01 21:38",17
"52","2014/04/01 21:43",16
"53","2014/04/01 21:48",15
"54","2014/04/01 21:53",15
"55","2014/04/01 21:58",4
"56","2014/04/01 22:03",0
"57","2014/04/01 22:08",0
"58","2014/04/01 22:13",0
"59","2014/04/01 22:18",0
"60","2014/04/01 22:23",0
"61","2014/04/01 22:28",0
"62","2014/04/01 22:33",0
"63","2014/04/01 22:38",1
"64","2014/04/01 22:43",1
"65","2014/04/01 22:48",0
"66","2014/04/01 22:53",0
"67","2014/04/01 22:58",1
"68","2014/04/01 23:03",0
"69","2014/04/01 23:08",0
"70","2014/04/01 23:13",1
"71","2014/04/01 23:18",0
"72","2014/04/01 23:23",0
"73","2014/04/01 23:28",1
"74","2014/04/01 23:33",0
"75","2014/04/01 23:38",1
"76","2014/04/01 23:43",1
"77","2014/04/01 23:48",1
"78","2014/04/01 23:53",1
"79","2014/04/01 23:58",1
"80","2014/04/02 00:03",0
"81","2014/04/02 00:08",1
"82","2014/04/02 00:13",1
"83","2014/04/02 00:18",0
"84","2014/04/02 00:23",1
"85","2014/04/02 00:28",1
"86","2014/04/02 00:33",0
"87","2014/04/02 00:38",0
"88","2014/04/02 00:43",1
"89","2014/04/02 00:48",0
"90","2014/04/02 00:53",0
"91","2014/04/02 00:58",1
"92","2014/04/02 01:03",0
"93","2014/04/02 01:08",0
"94","2014/04/02 01:13",1
"95","2014/04/02 01:18",0
"96","2014/04/02 01:23",0
