LDEV_Read_IOPS_X485-1.csv
Serial number : xxxxx(RAID600)
From : 2014/04/01 17:23
To   : 2014/04/02 01:23
sampling rate : 5

"No.","time","00:F0:68 X"
"1","2014/04/01 17:28",122
"2","2014/04/01 17:33",143
"3","2014/04/01 17:38",129
"4","2014/04/01 17:43",150
"5","2014/04/01 17:48",165
"6","2014/04/01 17:53",308
"7","2014/04/01 17:58",210
"8","2014/04/01 18:03",260
"9","2014/04/01 18:08",204
"10","2014/04/01 18:13",172
"11","2014/04/01 18:18",169
"12","2014/04/01 18:23",217
"13","2014/04/01 18:28",265
"14","2014/04/01 18:33",423
"15","2014/04/01 18:38",245
"16","2014/04/01 18:43",255
"17","2014/04/01 18:48",385
"18","2014/04/01 18:53",166
"19","2014/04/01 18:58",136
"20","2014/04/01 19:03",129
"21","2014/04/01 19:08",163
"22","2014/04/01 19:13",240
"23","2014/04/01 19:18",165
"24","2014/04/01 19:23",172
"25","2014/04/01 19:28",187
"26","2014/04/01 19:33",180
"27","2014/04/01 19:38",151
"28","2014/04/01 19:43",140
"29","2014/04/01 19:48",224
"30","2014/04/01 19:53",320
"31","2014/04/01 19:58",222
"32","2014/04/01 20:03",244
"33","2014/04/01 20:08",121
"34","2014/04/01 20:13",95
"35","2014/04/01 20:18",96
"36","2014/04/01 20:23",175
"37","2014/04/01 20:28",334
"38","2014/04/01 20:33",84
"39","2014/04/01 20:38",97
"40","2014/04/01 20:43",114
"41","2014/04/01 20:48",126
"42","2014/04/01 20:53",110
"43","2014/04/01 20:58",139
"44","2014/04/01 21:03",200
"45","2014/04/01 21:08",125
"46","2014/04/01 21:13",221
"47","2014/04/01 21:18",189
"48","2014/04/01 21:23",107
"49","2014/04/01 21:28",128
"50","2014/04/01 21:33",143
"51","2014/04/01 21:38",168
"52","2014/04/01 21:43",222
"53","2014/04/01 21:48",211
"54","2014/04/01 21:53",206
"55","2014/04/01 21:58",138
"56","2014/04/01 22:03",153
"57","2014/04/01 22:08",151
"58","2014/04/01 22:13",239
"59","2014/04/01 22:18",325
"60","2014/04/01 22:23",205
"61","2014/04/01 22:28",180
"62","2014/04/01 22:33",168
"63","2014/04/01 22:38",77
"64","2014/04/01 22:43",129
"65","2014/04/01 22:48",127
"66","2014/04/01 22:53",97
"67","2014/04/01 22:58",315
"68","2014/04/01 23:03",167
"69","2014/04/01 23:08",149
"70","2014/04/01 23:13",140
"71","2014/04/01 23:18",126
"72","2014/04/01 23:23",124
"73","2014/04/01 23:28",99
"74","2014/04/01 23:33",167
"75","2014/04/01 23:38",160
"76","2014/04/01 23:43",166
"77","2014/04/01 23:48",210
"78","2014/04/01 23:53",230
"79","2014/04/01 23:58",226
"80","2014/04/02 00:03",336
"81","2014/04/02 00:08",212
"82","2014/04/02 00:13",101
"83","2014/04/02 00:18",158
"84","2014/04/02 00:23",172
"85","2014/04/02 00:28",215
"86","2014/04/02 00:33",210
"87","2014/04/02 00:38",205
"88","2014/04/02 00:43",366
"89","2014/04/02 00:48",472
"90","2014/04/02 00:53",460
"91","2014/04/02 00:58",507
"92","2014/04/02 01:03",337
"93","2014/04/02 01:08",227
"94","2014/04/02 01:13",376
"95","2014/04/02 01:18",353
"96","2014/04/02 01:23",448
