LDEV_Read_IOPS_X682-1.csv
Serial number : xxxxx(RAID600)
From : 2014/04/01 17:23
To   : 2014/04/02 01:23
sampling rate : 5

"No.","time","00:C8:3B X"
"1","2014/04/01 17:28",14
"2","2014/04/01 17:33",13
"3","2014/04/01 17:38",11
"4","2014/04/01 17:43",11
"5","2014/04/01 17:48",4
"6","2014/04/01 17:53",11
"7","2014/04/01 17:58",6
"8","2014/04/01 18:03",14
"9","2014/04/01 18:08",8
"10","2014/04/01 18:13",12
"11","2014/04/01 18:18",8
"12","2014/04/01 18:23",14
"13","2014/04/01 18:28",8
"14","2014/04/01 18:33",12
"15","2014/04/01 18:38",12
"16","2014/04/01 18:43",14
"17","2014/04/01 18:48",9
"18","2014/04/01 18:53",12
"19","2014/04/01 18:58",9
"20","2014/04/01 19:03",11
"21","2014/04/01 19:08",12
"22","2014/04/01 19:13",15
"23","2014/04/01 19:18",17
"24","2014/04/01 19:23",20
"25","2014/04/01 19:28",13
"26","2014/04/01 19:33",12
"27","2014/04/01 19:38",16
"28","2014/04/01 19:43",9
"29","2014/04/01 19:48",8
"30","2014/04/01 19:53",10
"31","2014/04/01 19:58",11
"32","2014/04/01 20:03",16
"33","2014/04/01 20:08",11
"34","2014/04/01 20:13",15
"35","2014/04/01 20:18",14
"36","2014/04/01 20:23",15
"37","2014/04/01 20:28",14
"38","2014/04/01 20:33",13
"39","2014/04/01 20:38",14
"40","2014/04/01 20:43",15
"41","2014/04/01 20:48",14
"42","2014/04/01 20:53",15
"43","2014/04/01 20:58",14
"44","2014/04/01 21:03",15
"45","2014/04/01 21:08",6
"46","2014/04/01 21:13",10
"47","2014/04/01 21:18",12
"48","2014/04/01 21:23",18
"49","2014/04/01 21:28",9
"50","2014/04/01 21:33",10
"51","2014/04/01 21:38",11
"52","2014/04/01 21:43",12
"53","2014/04/01 21:48",8
"54","2014/04/01 21:53",11
"55","2014/04/01 21:58",11
"56","2014/04/01 22:03",18
"57","2014/04/01 22:08",11
"58","2014/04/01 22:13",14
"59","2014/04/01 22:18",19
"60","2014/04/01 22:23",28
"61","2014/04/01 22:28",17
"62","2014/04/01 22:33",18
"63","2014/04/01 22:38",19
"64","2014/04/01 22:43",28
"65","2014/04/01 22:48",21
"66","2014/04/01 22:53",16
"67","2014/04/01 22:58",18
"68","2014/04/01 23:03",18
"69","2014/04/01 23:08",18
"70","2014/04/01 23:13",19
"71","2014/04/01 23:18",18
"72","2014/04/01 23:23",27
"73","2014/04/01 23:28",19
"74","2014/04/01 23:33",21
"75","2014/04/01 23:38",16
"76","2014/04/01 23:43",19
"77","2014/04/01 23:48",23
"78","2014/04/01 23:53",19
"79","2014/04/01 23:58",20
"80","2014/04/02 00:03",23
"81","2014/04/02 00:08",23
"82","2014/04/02 00:13",19
"83","2014/04/02 00:18",24
"84","2014/04/02 00:23",21
"85","2014/04/02 00:28",24
"86","2014/04/02 00:33",25
"87","2014/04/02 00:38",24
"88","2014/04/02 00:43",23
"89","2014/04/02 00:48",26
"90","2014/04/02 00:53",22
"91","2014/04/02 00:58",24
"92","2014/04/02 01:03",22
"93","2014/04/02 01:08",14
"94","2014/04/02 01:13",18
"95","2014/04/02 01:18",22
"96","2014/04/02 01:23",27
