LDEV_Read_IOPS_X484-1.csv
Serial number : xxxxx(RAID600)
From : 2014/04/01 17:23
To   : 2014/04/02 01:23
sampling rate : 5

"No.","time","00:F0:67 X"
"1","2014/04/01 17:28",118
"2","2014/04/01 17:33",143
"3","2014/04/01 17:38",126
"4","2014/04/01 17:43",147
"5","2014/04/01 17:48",158
"6","2014/04/01 17:53",304
"7","2014/04/01 17:58",203
"8","2014/04/01 18:03",267
"9","2014/04/01 18:08",198
"10","2014/04/01 18:13",169
"11","2014/04/01 18:18",179
"12","2014/04/01 18:23",231
"13","2014/04/01 18:28",273
"14","2014/04/01 18:33",428
"15","2014/04/01 18:38",247
"16","2014/04/01 18:43",266
"17","2014/04/01 18:48",381
"18","2014/04/01 18:53",165
"19","2014/04/01 18:58",131
"20","2014/04/01 19:03",127
"21","2014/04/01 19:08",150
"22","2014/04/01 19:13",235
"23","2014/04/01 19:18",167
"24","2014/04/01 19:23",171
"25","2014/04/01 19:28",179
"26","2014/04/01 19:33",186
"27","2014/04/01 19:38",147
"28","2014/04/01 19:43",144
"29","2014/04/01 19:48",220
"30","2014/04/01 19:53",309
"31","2014/04/01 19:58",222
"32","2014/04/01 20:03",236
"33","2014/04/01 20:08",117
"34","2014/04/01 20:13",96
"35","2014/04/01 20:18",94
"36","2014/04/01 20:23",162
"37","2014/04/01 20:28",331
"38","2014/04/01 20:33",81
"39","2014/04/01 20:38",92
"40","2014/04/01 20:43",113
"41","2014/04/01 20:48",120
"42","2014/04/01 20:53",105
"43","2014/04/01 20:58",130
"44","2014/04/01 21:03",200
"45","2014/04/01 21:08",116
"46","2014/04/01 21:13",219
"47","2014/04/01 21:18",186
"48","2014/04/01 21:23",102
"49","2014/04/01 21:28",125
"50","2014/04/01 21:33",138
"51","2014/04/01 21:38",165
"52","2014/04/01 21:43",198
"53","2014/04/01 21:48",206
"54","2014/04/01 21:53",202
"55","2014/04/01 21:58",132
"56","2014/04/01 22:03",150
"57","2014/04/01 22:08",141
"58","2014/04/01 22:13",232
"59","2014/04/01 22:18",326
"60","2014/04/01 22:23",203
"61","2014/04/01 22:28",171
"62","2014/04/01 22:33",164
"63","2014/04/01 22:38",77
"64","2014/04/01 22:43",119
"65","2014/04/01 22:48",126
"66","2014/04/01 22:53",93
"67","2014/04/01 22:58",307
"68","2014/04/01 23:03",163
"69","2014/04/01 23:08",144
"70","2014/04/01 23:13",136
"71","2014/04/01 23:18",120
"72","2014/04/01 23:23",122
"73","2014/04/01 23:28",94
"74","2014/04/01 23:33",169
"75","2014/04/01 23:38",154
"76","2014/04/01 23:43",166
"77","2014/04/01 23:48",209
"78","2014/04/01 23:53",231
"79","2014/04/01 23:58",211
"80","2014/04/02 00:03",328
"81","2014/04/02 00:08",209
"82","2014/04/02 00:13",99
"83","2014/04/02 00:18",148
"84","2014/04/02 00:23",162
"85","2014/04/02 00:28",211
"86","2014/04/02 00:33",215
"87","2014/04/02 00:38",197
"88","2014/04/02 00:43",360
"89","2014/04/02 00:48",470
"90","2014/04/02 00:53",455
"91","2014/04/02 00:58",495
"92","2014/04/02 01:03",333
"93","2014/04/02 01:08",218
"94","2014/04/02 01:13",367
"95","2014/04/02 01:18",335
"96","2014/04/02 01:23",439
