LDEV_D2CR_Trans_X279-1.csv
Serial number : xxxxx(RAID600)
From : 2014/04/01 17:23
To   : 2014/04/02 01:23
sampling rate : 5

"No.","time","00:01:04 X"
"1","2014/04/01 17:28",41
"2","2014/04/01 17:33",42
"3","2014/04/01 17:38",26
"4","2014/04/01 17:43",27
"5","2014/04/01 17:48",48
"6","2014/04/01 17:53",17
"7","2014/04/01 17:58",20
"8","2014/04/01 18:03",43
"9","2014/04/01 18:08",44
"10","2014/04/01 18:13",36
"11","2014/04/01 18:18",29
"12","2014/04/01 18:23",44
"13","2014/04/01 18:28",52
"14","2014/04/01 18:33",47
"15","2014/04/01 18:38",40
"16","2014/04/01 18:43",42
"17","2014/04/01 18:48",66
"18","2014/04/01 18:53",32
"19","2014/04/01 18:58",31
"20","2014/04/01 19:03",43
"21","2014/04/01 19:08",45
"22","2014/04/01 19:13",38
"23","2014/04/01 19:18",38
"24","2014/04/01 19:23",52
"25","2014/04/01 19:28",60
"26","2014/04/01 19:33",65
"27","2014/04/01 19:38",45
"28","2014/04/01 19:43",54
"29","2014/04/01 19:48",80
"30","2014/04/01 19:53",35
"31","2014/04/01 19:58",56
"32","2014/04/01 20:03",65
"33","2014/04/01 20:08",44
"34","2014/04/01 20:13",37
"35","2014/04/01 20:18",27
"36","2014/04/01 20:23",35
"37","2014/04/01 20:28",34
"38","2014/04/01 20:33",44
"39","2014/04/01 20:38",23
"40","2014/04/01 20:43",34
"41","2014/04/01 20:48",47
"42","2014/04/01 20:53",25
"43","2014/04/01 20:58",23
"44","2014/04/01 21:03",39
"45","2014/04/01 21:08",37
"46","2014/04/01 21:13",38
"47","2014/04/01 21:18",28
"48","2014/04/01 21:23",38
"49","2014/04/01 21:28",41
"50","2014/04/01 21:33",56
"51","2014/04/01 21:38",32
"52","2014/04/01 21:43",43
"53","2014/04/01 21:48",46
"54","2014/04/01 21:53",24
"55","2014/04/01 21:58",26
"56","2014/04/01 22:03",48
"57","2014/04/01 22:08",42
"58","2014/04/01 22:13",39
"59","2014/04/01 22:18",28
"60","2014/04/01 22:23",35
"61","2014/04/01 22:28",40
"62","2014/04/01 22:33",44
"63","2014/04/01 22:38",29
"64","2014/04/01 22:43",38
"65","2014/04/01 22:48",54
"66","2014/04/01 22:53",30
"67","2014/04/01 22:58",25
"68","2014/04/01 23:03",38
"69","2014/04/01 23:08",34
"70","2014/04/01 23:13",42
"71","2014/04/01 23:18",25
"72","2014/04/01 23:23",40
"73","2014/04/01 23:28",33
"74","2014/04/01 23:33",53
"75","2014/04/01 23:38",31
"76","2014/04/01 23:43",41
"77","2014/04/01 23:48",63
"78","2014/04/01 23:53",35
"79","2014/04/01 23:58",39
"80","2014/04/02 00:03",47
"81","2014/04/02 00:08",50
"82","2014/04/02 00:13",53
"83","2014/04/02 00:18",42
"84","2014/04/02 00:23",52
"85","2014/04/02 00:28",68
"86","2014/04/02 00:33",56
"87","2014/04/02 00:38",42
"88","2014/04/02 00:43",54
"89","2014/04/02 00:48",66
"90","2014/04/02 00:53",38
"91","2014/04/02 00:58",34
"92","2014/04/02 01:03",48
"93","2014/04/02 01:08",48
"94","2014/04/02 01:13",46
"95","2014/04/02 01:18",26
"96","2014/04/02 01:23",18
