LDEV_TransRate_X687-1.csv
Serial number : xxxxx(RAID600)
From : 2014/04/01 17:23
To   : 2014/04/02 01:23
sampling rate : 5

"No.","time","00:C8:2F X"
"1","2014/04/01 17:28",371
"2","2014/04/01 17:33",168
"3","2014/04/01 17:38",96
"4","2014/04/01 17:43",165
"5","2014/04/01 17:48",65
"6","2014/04/01 17:53",146
"7","2014/04/01 17:58",80
"8","2014/04/01 18:03",170
"9","2014/04/01 18:08",84
"10","2014/04/01 18:13",220
"11","2014/04/01 18:18",95
"12","2014/04/01 18:23",205
"13","2014/04/01 18:28",332
"14","2014/04/01 18:33",266
"15","2014/04/01 18:38",331
"16","2014/04/01 18:43",181
"17","2014/04/01 18:48",121
"18","2014/04/01 18:53",146
"19","2014/04/01 18:58",111
"20","2014/04/01 19:03",189
"21","2014/04/01 19:08",163
"22","2014/04/01 19:13",318
"23","2014/04/01 19:18",154
"24","2014/04/01 19:23",194
"25","2014/04/01 19:28",259
"26","2014/04/01 19:33",238
"27","2014/04/01 19:38",316
"28","2014/04/01 19:43",2894
"29","2014/04/01 19:48",1366
"30","2014/04/01 19:53",1345
"31","2014/04/01 19:58",684
"32","2014/04/01 20:03",590
"33","2014/04/01 20:08",418
"34","2014/04/01 20:13",477
"35","2014/04/01 20:18",330
"36","2014/04/01 20:23",265
"37","2014/04/01 20:28",411
"38","2014/04/01 20:33",447
"39","2014/04/01 20:38",254
"40","2014/04/01 20:43",300
"41","2014/04/01 20:48",292
"42","2014/04/01 20:53",246
"43","2014/04/01 20:58",547
"44","2014/04/01 21:03",510
"45","2014/04/01 21:08",460
"46","2014/04/01 21:13",509
"47","2014/04/01 21:18",703
"48","2014/04/01 21:23",786
"49","2014/04/01 21:28",718
"50","2014/04/01 21:33",438
"51","2014/04/01 21:38",318
"52","2014/04/01 21:43",357
"53","2014/04/01 21:48",272
"54","2014/04/01 21:53",356
"55","2014/04/01 21:58",729
"56","2014/04/01 22:03",538
"57","2014/04/01 22:08",884
"58","2014/04/01 22:13",421
"59","2014/04/01 22:18",440
"60","2014/04/01 22:23",437
"61","2014/04/01 22:28",464
"62","2014/04/01 22:33",520
"63","2014/04/01 22:38",571
"64","2014/04/01 22:43",417
"65","2014/04/01 22:48",439
"66","2014/04/01 22:53",445
"67","2014/04/01 22:58",458
"68","2014/04/01 23:03",570
"69","2014/04/01 23:08",651
"70","2014/04/01 23:13",475
"71","2014/04/01 23:18",882
"72","2014/04/01 23:23",668
"73","2014/04/01 23:28",456
"74","2014/04/01 23:33",428
"75","2014/04/01 23:38",442
"76","2014/04/01 23:43",531
"77","2014/04/01 23:48",557
"78","2014/04/01 23:53",552
"79","2014/04/01 23:58",507
"80","2014/04/02 00:03",546
"81","2014/04/02 00:08",527
"82","2014/04/02 00:13",633
"83","2014/04/02 00:18",506
"84","2014/04/02 00:23",632
"85","2014/04/02 00:28",512
"86","2014/04/02 00:33",658
"87","2014/04/02 00:38",537
"88","2014/04/02 00:43",587
"89","2014/04/02 00:48",521
"90","2014/04/02 00:53",499
"91","2014/04/02 00:58",491
"92","2014/04/02 01:03",469
"93","2014/04/02 01:08",419
"94","2014/04/02 01:13",636
"95","2014/04/02 01:18",592
"96","2014/04/02 01:23",356
