LDEV_TransRate_X817-1.csv
Serial number : xxxxx(RAID600)
From : 2014/04/01 17:23
To   : 2014/04/02 01:23
sampling rate : 5

"No.","time","00:C9:1A X"
"1","2014/04/01 17:28",36
"2","2014/04/01 17:33",391
"3","2014/04/01 17:38",95
"4","2014/04/01 17:43",4
"5","2014/04/01 17:48",3
"6","2014/04/01 17:53",6
"7","2014/04/01 17:58",30
"8","2014/04/01 18:03",51
"9","2014/04/01 18:08",34
"10","2014/04/01 18:13",66
"11","2014/04/01 18:18",23
"12","2014/04/01 18:23",40
"13","2014/04/01 18:28",29
"14","2014/04/01 18:33",20
"15","2014/04/01 18:38",34
"16","2014/04/01 18:43",2
"17","2014/04/01 18:48",17
"18","2014/04/01 18:53",0
"19","2014/04/01 18:58",3
"20","2014/04/01 19:03",53
"21","2014/04/01 19:08",292
"22","2014/04/01 19:13",219
"23","2014/04/01 19:18",141
"24","2014/04/01 19:23",53
"25","2014/04/01 19:28",37
"26","2014/04/01 19:33",445
"27","2014/04/01 19:38",92
"28","2014/04/01 19:43",3
"29","2014/04/01 19:48",8
"30","2014/04/01 19:53",5
"31","2014/04/01 19:58",268
"32","2014/04/01 20:03",79
"33","2014/04/01 20:08",682
"34","2014/04/01 20:13",126
"35","2014/04/01 20:18",130
"36","2014/04/01 20:23",14
"37","2014/04/01 20:28",38
"38","2014/04/01 20:33",26
"39","2014/04/01 20:38",6
"40","2014/04/01 20:43",9
"41","2014/04/01 20:48",4
"42","2014/04/01 20:53",11
"43","2014/04/01 20:58",9
"44","2014/04/01 21:03",55
"45","2014/04/01 21:08",293
"46","2014/04/01 21:13",216
"47","2014/04/01 21:18",143
"48","2014/04/01 21:23",46
"49","2014/04/01 21:28",40
"50","2014/04/01 21:33",387
"51","2014/04/01 21:38",96
"52","2014/04/01 21:43",5
"53","2014/04/01 21:48",4
"54","2014/04/01 21:53",3
"55","2014/04/01 21:58",12
"56","2014/04/01 22:03",190
"57","2014/04/01 22:08",244
"58","2014/04/01 22:13",196
"59","2014/04/01 22:18",122
"60","2014/04/01 22:23",69
"61","2014/04/01 22:28",77
"62","2014/04/01 22:33",158
"63","2014/04/01 22:38",179
"64","2014/04/01 22:43",66
"65","2014/04/01 22:48",94
"66","2014/04/01 22:53",157
"67","2014/04/01 22:58",400
"68","2014/04/01 23:03",556
"69","2014/04/01 23:08",1476
"70","2014/04/01 23:13",890
"71","2014/04/01 23:18",829
"72","2014/04/01 23:23",802
"73","2014/04/01 23:28",717
"74","2014/04/01 23:33",831
"75","2014/04/01 23:38",1198
"76","2014/04/01 23:43",935
"77","2014/04/01 23:48",885
"78","2014/04/01 23:53",792
"79","2014/04/01 23:58",1111
"80","2014/04/02 00:03",985
"81","2014/04/02 00:08",1228
"82","2014/04/02 00:13",1132
"83","2014/04/02 00:18",947
"84","2014/04/02 00:23",1010
"85","2014/04/02 00:28",1064
"86","2014/04/02 00:33",1393
"87","2014/04/02 00:38",1156
"88","2014/04/02 00:43",678
"89","2014/04/02 00:48",702
"90","2014/04/02 00:53",875
"91","2014/04/02 00:58",437
"92","2014/04/02 01:03",401
"93","2014/04/02 01:08",588
"94","2014/04/02 01:13",545
"95","2014/04/02 01:18",514
"96","2014/04/02 01:23",506
