LDEV_TransRate_X682-1.csv
Serial number : xxxxx(RAID600)
From : 2014/04/01 17:23
To   : 2014/04/02 01:23
sampling rate : 5

"No.","time","00:C8:3B X"
"1","2014/04/01 17:28",405
"2","2014/04/01 17:33",210
"3","2014/04/01 17:38",144
"4","2014/04/01 17:43",195
"5","2014/04/01 17:48",135
"6","2014/04/01 17:53",186
"7","2014/04/01 17:58",125
"8","2014/04/01 18:03",222
"9","2014/04/01 18:08",158
"10","2014/04/01 18:13",206
"11","2014/04/01 18:18",173
"12","2014/04/01 18:23",236
"13","2014/04/01 18:28",315
"14","2014/04/01 18:33",267
"15","2014/04/01 18:38",320
"16","2014/04/01 18:43",197
"17","2014/04/01 18:48",166
"18","2014/04/01 18:53",179
"19","2014/04/01 18:58",175
"20","2014/04/01 19:03",205
"21","2014/04/01 19:08",209
"22","2014/04/01 19:13",321
"23","2014/04/01 19:18",220
"24","2014/04/01 19:23",406
"25","2014/04/01 19:28",309
"26","2014/04/01 19:33",253
"27","2014/04/01 19:38",378
"28","2014/04/01 19:43",3148
"29","2014/04/01 19:48",1635
"30","2014/04/01 19:53",1367
"31","2014/04/01 19:58",606
"32","2014/04/01 20:03",600
"33","2014/04/01 20:08",401
"34","2014/04/01 20:13",408
"35","2014/04/01 20:18",394
"36","2014/04/01 20:23",367
"37","2014/04/01 20:28",488
"38","2014/04/01 20:33",506
"39","2014/04/01 20:38",307
"40","2014/04/01 20:43",376
"41","2014/04/01 20:48",358
"42","2014/04/01 20:53",320
"43","2014/04/01 20:58",631
"44","2014/04/01 21:03",510
"45","2014/04/01 21:08",490
"46","2014/04/01 21:13",582
"47","2014/04/01 21:18",889
"48","2014/04/01 21:23",944
"49","2014/04/01 21:28",747
"50","2014/04/01 21:33",530
"51","2014/04/01 21:38",374
"52","2014/04/01 21:43",375
"53","2014/04/01 21:48",375
"54","2014/04/01 21:53",413
"55","2014/04/01 21:58",846
"56","2014/04/01 22:03",516
"57","2014/04/01 22:08",851
"58","2014/04/01 22:13",496
"59","2014/04/01 22:18",543
"60","2014/04/01 22:23",519
"61","2014/04/01 22:28",448
"62","2014/04/01 22:33",608
"63","2014/04/01 22:38",612
"64","2014/04/01 22:43",512
"65","2014/04/01 22:48",481
"66","2014/04/01 22:53",422
"67","2014/04/01 22:58",461
"68","2014/04/01 23:03",617
"69","2014/04/01 23:08",627
"70","2014/04/01 23:13",583
"71","2014/04/01 23:18",883
"72","2014/04/01 23:23",908
"73","2014/04/01 23:28",587
"74","2014/04/01 23:33",581
"75","2014/04/01 23:38",462
"76","2014/04/01 23:43",549
"77","2014/04/01 23:48",610
"78","2014/04/01 23:53",575
"79","2014/04/01 23:58",546
"80","2014/04/02 00:03",648
"81","2014/04/02 00:08",580
"82","2014/04/02 00:13",622
"83","2014/04/02 00:18",597
"84","2014/04/02 00:23",598
"85","2014/04/02 00:28",623
"86","2014/04/02 00:33",718
"87","2014/04/02 00:38",612
"88","2014/04/02 00:43",594
"89","2014/04/02 00:48",533
"90","2014/04/02 00:53",581
"91","2014/04/02 00:58",530
"92","2014/04/02 01:03",536
"93","2014/04/02 01:08",517
"94","2014/04/02 01:13",636
"95","2014/04/02 01:18",699
"96","2014/04/02 01:23",645
