LDEV_TransRate_X633-1.csv
Serial number : xxxxx(RAID600)
From : 2014/04/01 17:23
To   : 2014/04/02 01:23
sampling rate : 5

"No.","time","00:C8:3F X"
"1","2014/04/01 17:28",329
"2","2014/04/01 17:33",198
"3","2014/04/01 17:38",122
"4","2014/04/01 17:43",183
"5","2014/04/01 17:48",94
"6","2014/04/01 17:53",179
"7","2014/04/01 17:58",85
"8","2014/04/01 18:03",217
"9","2014/04/01 18:08",119
"10","2014/04/01 18:13",171
"11","2014/04/01 18:18",105
"12","2014/04/01 18:23",300
"13","2014/04/01 18:28",429
"14","2014/04/01 18:33",344
"15","2014/04/01 18:38",403
"16","2014/04/01 18:43",182
"17","2014/04/01 18:48",159
"18","2014/04/01 18:53",206
"19","2014/04/01 18:58",126
"20","2014/04/01 19:03",193
"21","2014/04/01 19:08",196
"22","2014/04/01 19:13",313
"23","2014/04/01 19:18",189
"24","2014/04/01 19:23",197
"25","2014/04/01 19:28",249
"26","2014/04/01 19:33",231
"27","2014/04/01 19:38",303
"28","2014/04/01 19:43",2997
"29","2014/04/01 19:48",1424
"30","2014/04/01 19:53",1277
"31","2014/04/01 19:58",861
"32","2014/04/01 20:03",587
"33","2014/04/01 20:08",574
"34","2014/04/01 20:13",412
"35","2014/04/01 20:18",315
"36","2014/04/01 20:23",345
"37","2014/04/01 20:28",412
"38","2014/04/01 20:33",451
"39","2014/04/01 20:38",318
"40","2014/04/01 20:43",306
"41","2014/04/01 20:48",280
"42","2014/04/01 20:53",281
"43","2014/04/01 20:58",584
"44","2014/04/01 21:03",523
"45","2014/04/01 21:08",534
"46","2014/04/01 21:13",510
"47","2014/04/01 21:18",822
"48","2014/04/01 21:23",781
"49","2014/04/01 21:28",678
"50","2014/04/01 21:33",548
"51","2014/04/01 21:38",302
"52","2014/04/01 21:43",372
"53","2014/04/01 21:48",294
"54","2014/04/01 21:53",345
"55","2014/04/01 21:58",743
"56","2014/04/01 22:03",651
"57","2014/04/01 22:08",928
"58","2014/04/01 22:13",473
"59","2014/04/01 22:18",516
"60","2014/04/01 22:23",504
"61","2014/04/01 22:28",487
"62","2014/04/01 22:33",594
"63","2014/04/01 22:38",580
"64","2014/04/01 22:43",385
"65","2014/04/01 22:48",394
"66","2014/04/01 22:53",468
"67","2014/04/01 22:58",474
"68","2014/04/01 23:03",596
"69","2014/04/01 23:08",619
"70","2014/04/01 23:13",571
"71","2014/04/01 23:18",871
"72","2014/04/01 23:23",662
"73","2014/04/01 23:28",547
"74","2014/04/01 23:33",493
"75","2014/04/01 23:38",441
"76","2014/04/01 23:43",521
"77","2014/04/01 23:48",529
"78","2014/04/01 23:53",590
"79","2014/04/01 23:58",538
"80","2014/04/02 00:03",649
"81","2014/04/02 00:08",569
"82","2014/04/02 00:13",563
"83","2014/04/02 00:18",523
"84","2014/04/02 00:23",538
"85","2014/04/02 00:28",580
"86","2014/04/02 00:33",667
"87","2014/04/02 00:38",563
"88","2014/04/02 00:43",515
"89","2014/04/02 00:48",532
"90","2014/04/02 00:53",548
"91","2014/04/02 00:58",448
"92","2014/04/02 01:03",484
"93","2014/04/02 01:08",495
"94","2014/04/02 01:13",583
"95","2014/04/02 01:18",631
"96","2014/04/02 01:23",418
