LDEV_TransRate_X676-1.csv
Serial number : xxxxx(RAID600)
From : 2014/04/01 17:23
To   : 2014/04/02 01:23
sampling rate : 5

"No.","time","00:C8:6A X"
"1","2014/04/01 17:28",339
"2","2014/04/01 17:33",283
"3","2014/04/01 17:38",77
"4","2014/04/01 17:43",137
"5","2014/04/01 17:48",82
"6","2014/04/01 17:53",154
"7","2014/04/01 17:58",71
"8","2014/04/01 18:03",172
"9","2014/04/01 18:08",104
"10","2014/04/01 18:13",136
"11","2014/04/01 18:18",123
"12","2014/04/01 18:23",210
"13","2014/04/01 18:28",255
"14","2014/04/01 18:33",254
"15","2014/04/01 18:38",237
"16","2014/04/01 18:43",173
"17","2014/04/01 18:48",86
"18","2014/04/01 18:53",156
"19","2014/04/01 18:58",85
"20","2014/04/01 19:03",162
"21","2014/04/01 19:08",125
"22","2014/04/01 19:13",227
"23","2014/04/01 19:18",157
"24","2014/04/01 19:23",175
"25","2014/04/01 19:28",167
"26","2014/04/01 19:33",313
"27","2014/04/01 19:38",281
"28","2014/04/01 19:43",3013
"29","2014/04/01 19:48",1477
"30","2014/04/01 19:53",1252
"31","2014/04/01 19:58",623
"32","2014/04/01 20:03",583
"33","2014/04/01 20:08",464
"34","2014/04/01 20:13",320
"35","2014/04/01 20:18",283
"36","2014/04/01 20:23",310
"37","2014/04/01 20:28",406
"38","2014/04/01 20:33",421
"39","2014/04/01 20:38",220
"40","2014/04/01 20:43",307
"41","2014/04/01 20:48",244
"42","2014/04/01 20:53",227
"43","2014/04/01 20:58",517
"44","2014/04/01 21:03",518
"45","2014/04/01 21:08",452
"46","2014/04/01 21:13",537
"47","2014/04/01 21:18",739
"48","2014/04/01 21:23",759
"49","2014/04/01 21:28",671
"50","2014/04/01 21:33",586
"51","2014/04/01 21:38",288
"52","2014/04/01 21:43",316
"53","2014/04/01 21:48",278
"54","2014/04/01 21:53",378
"55","2014/04/01 21:58",694
"56","2014/04/01 22:03",540
"57","2014/04/01 22:08",859
"58","2014/04/01 22:13",425
"59","2014/04/01 22:18",437
"60","2014/04/01 22:23",460
"61","2014/04/01 22:28",410
"62","2014/04/01 22:33",559
"63","2014/04/01 22:38",563
"64","2014/04/01 22:43",422
"65","2014/04/01 22:48",415
"66","2014/04/01 22:53",420
"67","2014/04/01 22:58",465
"68","2014/04/01 23:03",555
"69","2014/04/01 23:08",696
"70","2014/04/01 23:13",558
"71","2014/04/01 23:18",863
"72","2014/04/01 23:23",740
"73","2014/04/01 23:28",534
"74","2014/04/01 23:33",662
"75","2014/04/01 23:38",490
"76","2014/04/01 23:43",546
"77","2014/04/01 23:48",552
"78","2014/04/01 23:53",609
"79","2014/04/01 23:58",518
"80","2014/04/02 00:03",626
"81","2014/04/02 00:08",534
"82","2014/04/02 00:13",602
"83","2014/04/02 00:18",497
"84","2014/04/02 00:23",548
"85","2014/04/02 00:28",577
"86","2014/04/02 00:33",733
"87","2014/04/02 00:38",540
"88","2014/04/02 00:43",554
"89","2014/04/02 00:48",464
"90","2014/04/02 00:53",516
"91","2014/04/02 00:58",451
"92","2014/04/02 01:03",493
"93","2014/04/02 01:08",449
"94","2014/04/02 01:13",589
"95","2014/04/02 01:18",582
"96","2014/04/02 01:23",393
