LDEV_TransRate_X846-1.csv
Serial number : xxxxx(RAID600)
From : 2014/04/01 17:23
To   : 2014/04/02 01:23
sampling rate : 5

"No.","time","00:21:1D X"
"1","2014/04/01 17:28",459
"2","2014/04/01 17:33",464
"3","2014/04/01 17:38",556
"4","2014/04/01 17:43",483
"5","2014/04/01 17:48",449
"6","2014/04/01 17:53",472
"7","2014/04/01 17:58",491
"8","2014/04/01 18:03",474
"9","2014/04/01 18:08",525
"10","2014/04/01 18:13",534
"11","2014/04/01 18:18",453
"12","2014/04/01 18:23",426
"13","2014/04/01 18:28",526
"14","2014/04/01 18:33",456
"15","2014/04/01 18:38",481
"16","2014/04/01 18:43",564
"17","2014/04/01 18:48",455
"18","2014/04/01 18:53",529
"19","2014/04/01 18:58",547
"20","2014/04/01 19:03",471
"21","2014/04/01 19:08",493
"22","2014/04/01 19:13",555
"23","2014/04/01 19:18",465
"24","2014/04/01 19:23",467
"25","2014/04/01 19:28",537
"26","2014/04/01 19:33",520
"27","2014/04/01 19:38",490
"28","2014/04/01 19:43",457
"29","2014/04/01 19:48",461
"30","2014/04/01 19:53",432
"31","2014/04/01 19:58",530
"32","2014/04/01 20:03",492
"33","2014/04/01 20:08",497
"34","2014/04/01 20:13",556
"35","2014/04/01 20:18",440
"36","2014/04/01 20:23",453
"37","2014/04/01 20:28",503
"38","2014/04/01 20:33",433
"39","2014/04/01 20:38",457
"40","2014/04/01 20:43",521
"41","2014/04/01 20:48",426
"42","2014/04/01 20:53",436
"43","2014/04/01 20:58",493
"44","2014/04/01 21:03",393
"45","2014/04/01 21:08",401
"46","2014/04/01 21:13",456
"47","2014/04/01 21:18",383
"48","2014/04/01 21:23",317
"49","2014/04/01 21:28",433
"50","2014/04/01 21:33",387
"51","2014/04/01 21:38",351
"52","2014/04/01 21:43",398
"53","2014/04/01 21:48",324
"54","2014/04/01 21:53",312
"55","2014/04/01 21:58",309
"56","2014/04/01 22:03",87
"57","2014/04/01 22:08",99
"58","2014/04/01 22:13",154
"59","2014/04/01 22:18",72
"60","2014/04/01 22:23",77
"61","2014/04/01 22:28",143
"62","2014/04/01 22:33",105
"63","2014/04/01 22:38",124
"64","2014/04/01 22:43",189
"65","2014/04/01 22:48",111
"66","2014/04/01 22:53",143
"67","2014/04/01 22:58",193
"68","2014/04/01 23:03",120
"69","2014/04/01 23:08",136
"70","2014/04/01 23:13",200
"71","2014/04/01 23:18",141
"72","2014/04/01 23:23",137
"73","2014/04/01 23:28",210
"74","2014/04/01 23:33",143
"75","2014/04/01 23:38",157
"76","2014/04/01 23:43",238
"77","2014/04/01 23:48",174
"78","2014/04/01 23:53",165
"79","2014/04/01 23:58",221
"80","2014/04/02 00:03",130
"81","2014/04/02 00:08",164
"82","2014/04/02 00:13",217
"83","2014/04/02 00:18",135
"84","2014/04/02 00:23",149
"85","2014/04/02 00:28",201
"86","2014/04/02 00:33",134
"87","2014/04/02 00:38",139
"88","2014/04/02 00:43",210
"89","2014/04/02 00:48",132
"90","2014/04/02 00:53",143
"91","2014/04/02 00:58",212
"92","2014/04/02 01:03",132
"93","2014/04/02 01:08",134
"94","2014/04/02 01:13",221
"95","2014/04/02 01:18",128
"96","2014/04/02 01:23",132
