LDEV_TransRate_X724-1.csv
Serial number : xxxxx(RAID600)
From : 2014/04/01 17:23
To   : 2014/04/02 01:23
sampling rate : 5

"No.","time","00:C8:1C X"
"1","2014/04/01 17:28",342
"2","2014/04/01 17:33",137
"3","2014/04/01 17:38",87
"4","2014/04/01 17:43",114
"5","2014/04/01 17:48",96
"6","2014/04/01 17:53",131
"7","2014/04/01 17:58",78
"8","2014/04/01 18:03",137
"9","2014/04/01 18:08",128
"10","2014/04/01 18:13",116
"11","2014/04/01 18:18",112
"12","2014/04/01 18:23",203
"13","2014/04/01 18:28",313
"14","2014/04/01 18:33",263
"15","2014/04/01 18:38",286
"16","2014/04/01 18:43",134
"17","2014/04/01 18:48",126
"18","2014/04/01 18:53",146
"19","2014/04/01 18:58",112
"20","2014/04/01 19:03",167
"21","2014/04/01 19:08",186
"22","2014/04/01 19:13",290
"23","2014/04/01 19:18",159
"24","2014/04/01 19:23",193
"25","2014/04/01 19:28",212
"26","2014/04/01 19:33",192
"27","2014/04/01 19:38",282
"28","2014/04/01 19:43",3075
"29","2014/04/01 19:48",1497
"30","2014/04/01 19:53",1195
"31","2014/04/01 19:58",733
"32","2014/04/01 20:03",525
"33","2014/04/01 20:08",480
"34","2014/04/01 20:13",377
"35","2014/04/01 20:18",302
"36","2014/04/01 20:23",237
"37","2014/04/01 20:28",377
"38","2014/04/01 20:33",410
"39","2014/04/01 20:38",238
"40","2014/04/01 20:43",293
"41","2014/04/01 20:48",284
"42","2014/04/01 20:53",244
"43","2014/04/01 20:58",520
"44","2014/04/01 21:03",495
"45","2014/04/01 21:08",463
"46","2014/04/01 21:13",473
"47","2014/04/01 21:18",699
"48","2014/04/01 21:23",814
"49","2014/04/01 21:28",658
"50","2014/04/01 21:33",466
"51","2014/04/01 21:38",321
"52","2014/04/01 21:43",319
"53","2014/04/01 21:48",277
"54","2014/04/01 21:53",301
"55","2014/04/01 21:58",677
"56","2014/04/01 22:03",548
"57","2014/04/01 22:08",798
"58","2014/04/01 22:13",402
"59","2014/04/01 22:18",467
"60","2014/04/01 22:23",466
"61","2014/04/01 22:28",450
"62","2014/04/01 22:33",522
"63","2014/04/01 22:38",452
"64","2014/04/01 22:43",401
"65","2014/04/01 22:48",416
"66","2014/04/01 22:53",389
"67","2014/04/01 22:58",461
"68","2014/04/01 23:03",532
"69","2014/04/01 23:08",620
"70","2014/04/01 23:13",538
"71","2014/04/01 23:18",928
"72","2014/04/01 23:23",620
"73","2014/04/01 23:28",510
"74","2014/04/01 23:33",472
"75","2014/04/01 23:38",416
"76","2014/04/01 23:43",519
"77","2014/04/01 23:48",539
"78","2014/04/01 23:53",493
"79","2014/04/01 23:58",477
"80","2014/04/02 00:03",551
"81","2014/04/02 00:08",534
"82","2014/04/02 00:13",588
"83","2014/04/02 00:18",497
"84","2014/04/02 00:23",517
"85","2014/04/02 00:28",549
"86","2014/04/02 00:33",671
"87","2014/04/02 00:38",584
"88","2014/04/02 00:43",589
"89","2014/04/02 00:48",528
"90","2014/04/02 00:53",452
"91","2014/04/02 00:58",415
"92","2014/04/02 01:03",517
"93","2014/04/02 01:08",460
"94","2014/04/02 01:13",554
"95","2014/04/02 01:18",554
"96","2014/04/02 01:23",366
