LDEV_TransRate_X659-1.csv
Serial number : xxxxx(RAID600)
From : 2014/04/01 17:23
To   : 2014/04/02 01:23
sampling rate : 5

"No.","time","00:C8:75 X"
"1","2014/04/01 17:28",368
"2","2014/04/01 17:33",233
"3","2014/04/01 17:38",168
"4","2014/04/01 17:43",202
"5","2014/04/01 17:48",105
"6","2014/04/01 17:53",210
"7","2014/04/01 17:58",95
"8","2014/04/01 18:03",219
"9","2014/04/01 18:08",153
"10","2014/04/01 18:13",200
"11","2014/04/01 18:18",138
"12","2014/04/01 18:23",347
"13","2014/04/01 18:28",302
"14","2014/04/01 18:33",324
"15","2014/04/01 18:38",349
"16","2014/04/01 18:43",224
"17","2014/04/01 18:48",143
"18","2014/04/01 18:53",224
"19","2014/04/01 18:58",133
"20","2014/04/01 19:03",219
"21","2014/04/01 19:08",227
"22","2014/04/01 19:13",331
"23","2014/04/01 19:18",208
"24","2014/04/01 19:23",256
"25","2014/04/01 19:28",294
"26","2014/04/01 19:33",337
"27","2014/04/01 19:38",357
"28","2014/04/01 19:43",3113
"29","2014/04/01 19:48",1600
"30","2014/04/01 19:53",1371
"31","2014/04/01 19:58",669
"32","2014/04/01 20:03",668
"33","2014/04/01 20:08",500
"34","2014/04/01 20:13",414
"35","2014/04/01 20:18",322
"36","2014/04/01 20:23",350
"37","2014/04/01 20:28",460
"38","2014/04/01 20:33",498
"39","2014/04/01 20:38",294
"40","2014/04/01 20:43",372
"41","2014/04/01 20:48",352
"42","2014/04/01 20:53",334
"43","2014/04/01 20:58",543
"44","2014/04/01 21:03",559
"45","2014/04/01 21:08",476
"46","2014/04/01 21:13",537
"47","2014/04/01 21:18",781
"48","2014/04/01 21:23",957
"49","2014/04/01 21:28",713
"50","2014/04/01 21:33",509
"51","2014/04/01 21:38",349
"52","2014/04/01 21:43",410
"53","2014/04/01 21:48",346
"54","2014/04/01 21:53",398
"55","2014/04/01 21:58",795
"56","2014/04/01 22:03",638
"57","2014/04/01 22:08",920
"58","2014/04/01 22:13",483
"59","2014/04/01 22:18",542
"60","2014/04/01 22:23",521
"61","2014/04/01 22:28",486
"62","2014/04/01 22:33",657
"63","2014/04/01 22:38",589
"64","2014/04/01 22:43",450
"65","2014/04/01 22:48",487
"66","2014/04/01 22:53",508
"67","2014/04/01 22:58",485
"68","2014/04/01 23:03",606
"69","2014/04/01 23:08",687
"70","2014/04/01 23:13",614
"71","2014/04/01 23:18",890
"72","2014/04/01 23:23",780
"73","2014/04/01 23:28",597
"74","2014/04/01 23:33",568
"75","2014/04/01 23:38",491
"76","2014/04/01 23:43",606
"77","2014/04/01 23:48",608
"78","2014/04/01 23:53",584
"79","2014/04/01 23:58",537
"80","2014/04/02 00:03",629
"81","2014/04/02 00:08",540
"82","2014/04/02 00:13",664
"83","2014/04/02 00:18",582
"84","2014/04/02 00:23",656
"85","2014/04/02 00:28",584
"86","2014/04/02 00:33",711
"87","2014/04/02 00:38",641
"88","2014/04/02 00:43",590
"89","2014/04/02 00:48",504
"90","2014/04/02 00:53",565
"91","2014/04/02 00:58",491
"92","2014/04/02 01:03",526
"93","2014/04/02 01:08",524
"94","2014/04/02 01:13",682
"95","2014/04/02 01:18",592
"96","2014/04/02 01:23",435
