LDEV_TransRate_X721-1.csv
Serial number : xxxxx(RAID600)
From : 2014/04/01 17:23
To   : 2014/04/02 01:23
sampling rate : 5

"No.","time","00:C8:1D X"
"1","2014/04/01 17:28",373
"2","2014/04/01 17:33",189
"3","2014/04/01 17:38",138
"4","2014/04/01 17:43",186
"5","2014/04/01 17:48",79
"6","2014/04/01 17:53",155
"7","2014/04/01 17:58",76
"8","2014/04/01 18:03",219
"9","2014/04/01 18:08",140
"10","2014/04/01 18:13",190
"11","2014/04/01 18:18",142
"12","2014/04/01 18:23",312
"13","2014/04/01 18:28",341
"14","2014/04/01 18:33",323
"15","2014/04/01 18:38",362
"16","2014/04/01 18:43",228
"17","2014/04/01 18:48",169
"18","2014/04/01 18:53",224
"19","2014/04/01 18:58",161
"20","2014/04/01 19:03",236
"21","2014/04/01 19:08",241
"22","2014/04/01 19:13",350
"23","2014/04/01 19:18",188
"24","2014/04/01 19:23",236
"25","2014/04/01 19:28",247
"26","2014/04/01 19:33",234
"27","2014/04/01 19:38",314
"28","2014/04/01 19:43",3050
"29","2014/04/01 19:48",1455
"30","2014/04/01 19:53",1311
"31","2014/04/01 19:58",713
"32","2014/04/01 20:03",652
"33","2014/04/01 20:08",486
"34","2014/04/01 20:13",432
"35","2014/04/01 20:18",360
"36","2014/04/01 20:23",334
"37","2014/04/01 20:28",392
"38","2014/04/01 20:33",472
"39","2014/04/01 20:38",304
"40","2014/04/01 20:43",348
"41","2014/04/01 20:48",311
"42","2014/04/01 20:53",274
"43","2014/04/01 20:58",539
"44","2014/04/01 21:03",545
"45","2014/04/01 21:08",447
"46","2014/04/01 21:13",555
"47","2014/04/01 21:18",790
"48","2014/04/01 21:23",846
"49","2014/04/01 21:28",671
"50","2014/04/01 21:33",482
"51","2014/04/01 21:38",277
"52","2014/04/01 21:43",405
"53","2014/04/01 21:48",325
"54","2014/04/01 21:53",339
"55","2014/04/01 21:58",773
"56","2014/04/01 22:03",625
"57","2014/04/01 22:08",987
"58","2014/04/01 22:13",435
"59","2014/04/01 22:18",503
"60","2014/04/01 22:23",494
"61","2014/04/01 22:28",512
"62","2014/04/01 22:33",632
"63","2014/04/01 22:38",539
"64","2014/04/01 22:43",413
"65","2014/04/01 22:48",491
"66","2014/04/01 22:53",494
"67","2014/04/01 22:58",536
"68","2014/04/01 23:03",555
"69","2014/04/01 23:08",600
"70","2014/04/01 23:13",515
"71","2014/04/01 23:18",857
"72","2014/04/01 23:23",787
"73","2014/04/01 23:28",566
"74","2014/04/01 23:33",556
"75","2014/04/01 23:38",479
"76","2014/04/01 23:43",600
"77","2014/04/01 23:48",563
"78","2014/04/01 23:53",551
"79","2014/04/01 23:58",480
"80","2014/04/02 00:03",632
"81","2014/04/02 00:08",522
"82","2014/04/02 00:13",630
"83","2014/04/02 00:18",556
"84","2014/04/02 00:23",577
"85","2014/04/02 00:28",590
"86","2014/04/02 00:33",719
"87","2014/04/02 00:38",575
"88","2014/04/02 00:43",575
"89","2014/04/02 00:48",508
"90","2014/04/02 00:53",573
"91","2014/04/02 00:58",475
"92","2014/04/02 01:03",497
"93","2014/04/02 01:08",476
"94","2014/04/02 01:13",619
"95","2014/04/02 01:18",581
"96","2014/04/02 01:23",445
