LDEV_TransRate_X824-1.csv
Serial number : xxxxx(RAID600)
From : 2014/04/01 17:23
To   : 2014/04/02 01:23
sampling rate : 5

"No.","time","00:21:0A X"
"1","2014/04/01 17:28",271
"2","2014/04/01 17:33",331
"3","2014/04/01 17:38",367
"4","2014/04/01 17:43",251
"5","2014/04/01 17:48",270
"6","2014/04/01 17:53",201
"7","2014/04/01 17:58",170
"8","2014/04/01 18:03",158
"9","2014/04/01 18:08",322
"10","2014/04/01 18:13",229
"11","2014/04/01 18:18",130
"12","2014/04/01 18:23",162
"13","2014/04/01 18:28",240
"14","2014/04/01 18:33",134
"15","2014/04/01 18:38",391
"16","2014/04/01 18:43",351
"17","2014/04/01 18:48",236
"18","2014/04/01 18:53",215
"19","2014/04/01 18:58",158
"20","2014/04/01 19:03",199
"21","2014/04/01 19:08",231
"22","2014/04/01 19:13",175
"23","2014/04/01 19:18",130
"24","2014/04/01 19:23",151
"25","2014/04/01 19:28",168
"26","2014/04/01 19:33",333
"27","2014/04/01 19:38",258
"28","2014/04/01 19:43",182
"29","2014/04/01 19:48",148
"30","2014/04/01 19:53",174
"31","2014/04/01 19:58",192
"32","2014/04/01 20:03",264
"33","2014/04/01 20:08",323
"34","2014/04/01 20:13",406
"35","2014/04/01 20:18",230
"36","2014/04/01 20:23",263
"37","2014/04/01 20:28",273
"38","2014/04/01 20:33",242
"39","2014/04/01 20:38",326
"40","2014/04/01 20:43",262
"41","2014/04/01 20:48",212
"42","2014/04/01 20:53",193
"43","2014/04/01 20:58",158
"44","2014/04/01 21:03",131
"45","2014/04/01 21:08",230
"46","2014/04/01 21:13",127
"47","2014/04/01 21:18",112
"48","2014/04/01 21:23",55
"49","2014/04/01 21:28",130
"50","2014/04/01 21:33",221
"51","2014/04/01 21:38",263
"52","2014/04/01 21:43",213
"53","2014/04/01 21:48",216
"54","2014/04/01 21:53",196
"55","2014/04/01 21:58",76
"56","2014/04/01 22:03",337
"57","2014/04/01 22:08",2783
"58","2014/04/01 22:13",2004
"59","2014/04/01 22:18",169
"60","2014/04/01 22:23",170
"61","2014/04/01 22:28",133
"62","2014/04/01 22:33",124
"63","2014/04/01 22:38",322
"64","2014/04/01 22:43",271
"65","2014/04/01 22:48",239
"66","2014/04/01 22:53",245
"67","2014/04/01 22:58",269
"68","2014/04/01 23:03",246
"69","2014/04/01 23:08",300
"70","2014/04/01 23:13",297
"71","2014/04/01 23:18",269
"72","2014/04/01 23:23",268
"73","2014/04/01 23:28",306
"74","2014/04/01 23:33",276
"75","2014/04/01 23:38",330
"76","2014/04/01 23:43",280
"77","2014/04/01 23:48",269
"78","2014/04/01 23:53",267
"79","2014/04/01 23:58",306
"80","2014/04/02 00:03",269
"81","2014/04/02 00:08",344
"82","2014/04/02 00:13",310
"83","2014/04/02 00:18",255
"84","2014/04/02 00:23",323
"85","2014/04/02 00:28",345
"86","2014/04/02 00:33",332
"87","2014/04/02 00:38",417
"88","2014/04/02 00:43",347
"89","2014/04/02 00:48",311
"90","2014/04/02 00:53",308
"91","2014/04/02 00:58",337
"92","2014/04/02 01:03",305
"93","2014/04/02 01:08",376
"94","2014/04/02 01:13",342
"95","2014/04/02 01:18",303
"96","2014/04/02 01:23",304
