LDEV_TransRate_X844-1.csv
Serial number : xxxxx(RAID600)
From : 2014/04/01 17:23
To   : 2014/04/02 01:23
sampling rate : 5

"No.","time","00:21:1B X"
"1","2014/04/01 17:28",205
"2","2014/04/01 17:33",321
"3","2014/04/01 17:38",362
"4","2014/04/01 17:43",232
"5","2014/04/01 17:48",266
"6","2014/04/01 17:53",233
"7","2014/04/01 17:58",165
"8","2014/04/01 18:03",167
"9","2014/04/01 18:08",353
"10","2014/04/01 18:13",213
"11","2014/04/01 18:18",142
"12","2014/04/01 18:23",180
"13","2014/04/01 18:28",219
"14","2014/04/01 18:33",163
"15","2014/04/01 18:38",377
"16","2014/04/01 18:43",285
"17","2014/04/01 18:48",261
"18","2014/04/01 18:53",261
"19","2014/04/01 18:58",154
"20","2014/04/01 19:03",253
"21","2014/04/01 19:08",247
"22","2014/04/01 19:13",165
"23","2014/04/01 19:18",169
"24","2014/04/01 19:23",197
"25","2014/04/01 19:28",178
"26","2014/04/01 19:33",302
"27","2014/04/01 19:38",230
"28","2014/04/01 19:43",172
"29","2014/04/01 19:48",155
"30","2014/04/01 19:53",168
"31","2014/04/01 19:58",183
"32","2014/04/01 20:03",278
"33","2014/04/01 20:08",297
"34","2014/04/01 20:13",371
"35","2014/04/01 20:18",244
"36","2014/04/01 20:23",260
"37","2014/04/01 20:28",216
"38","2014/04/01 20:33",255
"39","2014/04/01 20:38",308
"40","2014/04/01 20:43",243
"41","2014/04/01 20:48",225
"42","2014/04/01 20:53",196
"43","2014/04/01 20:58",138
"44","2014/04/01 21:03",144
"45","2014/04/01 21:08",220
"46","2014/04/01 21:13",119
"47","2014/04/01 21:18",134
"48","2014/04/01 21:23",69
"49","2014/04/01 21:28",107
"50","2014/04/01 21:33",195
"51","2014/04/01 21:38",236
"52","2014/04/01 21:43",174
"53","2014/04/01 21:48",201
"54","2014/04/01 21:53",177
"55","2014/04/01 21:58",32
"56","2014/04/01 22:03",330
"57","2014/04/01 22:08",2576
"58","2014/04/01 22:13",1763
"59","2014/04/01 22:18",180
"60","2014/04/01 22:23",149
"61","2014/04/01 22:28",78
"62","2014/04/01 22:33",94
"63","2014/04/01 22:38",221
"64","2014/04/01 22:43",156
"65","2014/04/01 22:48",160
"66","2014/04/01 22:53",183
"67","2014/04/01 22:58",165
"68","2014/04/01 23:03",173
"69","2014/04/01 23:08",227
"70","2014/04/01 23:13",181
"71","2014/04/01 23:18",192
"72","2014/04/01 23:23",193
"73","2014/04/01 23:28",192
"74","2014/04/01 23:33",197
"75","2014/04/01 23:38",253
"76","2014/04/01 23:43",183
"77","2014/04/01 23:48",214
"78","2014/04/01 23:53",205
"79","2014/04/01 23:58",195
"80","2014/04/02 00:03",193
"81","2014/04/02 00:08",266
"82","2014/04/02 00:13",191
"83","2014/04/02 00:18",157
"84","2014/04/02 00:23",201
"85","2014/04/02 00:28",188
"86","2014/04/02 00:33",200
"87","2014/04/02 00:38",261
"88","2014/04/02 00:43",188
"89","2014/04/02 00:48",192
"90","2014/04/02 00:53",206
"91","2014/04/02 00:58",188
"92","2014/04/02 01:03",192
"93","2014/04/02 01:08",242
"94","2014/04/02 01:13",188
"95","2014/04/02 01:18",192
"96","2014/04/02 01:23",193
