LDEV_TransRate_X643-1.csv
Serial number : xxxxx(RAID600)
From : 2014/04/01 17:23
To   : 2014/04/02 01:23
sampling rate : 5

"No.","time","00:C8:4A X"
"1","2014/04/01 17:28",377
"2","2014/04/01 17:33",253
"3","2014/04/01 17:38",109
"4","2014/04/01 17:43",207
"5","2014/04/01 17:48",96
"6","2014/04/01 17:53",178
"7","2014/04/01 17:58",93
"8","2014/04/01 18:03",210
"9","2014/04/01 18:08",101
"10","2014/04/01 18:13",178
"11","2014/04/01 18:18",150
"12","2014/04/01 18:23",312
"13","2014/04/01 18:28",316
"14","2014/04/01 18:33",311
"15","2014/04/01 18:38",320
"16","2014/04/01 18:43",209
"17","2014/04/01 18:48",155
"18","2014/04/01 18:53",198
"19","2014/04/01 18:58",103
"20","2014/04/01 19:03",229
"21","2014/04/01 19:08",168
"22","2014/04/01 19:13",310
"23","2014/04/01 19:18",220
"24","2014/04/01 19:23",253
"25","2014/04/01 19:28",334
"26","2014/04/01 19:33",378
"27","2014/04/01 19:38",380
"28","2014/04/01 19:43",3135
"29","2014/04/01 19:48",1544
"30","2014/04/01 19:53",1241
"31","2014/04/01 19:58",702
"32","2014/04/01 20:03",644
"33","2014/04/01 20:08",455
"34","2014/04/01 20:13",352
"35","2014/04/01 20:18",351
"36","2014/04/01 20:23",320
"37","2014/04/01 20:28",441
"38","2014/04/01 20:33",526
"39","2014/04/01 20:38",319
"40","2014/04/01 20:43",324
"41","2014/04/01 20:48",298
"42","2014/04/01 20:53",295
"43","2014/04/01 20:58",511
"44","2014/04/01 21:03",523
"45","2014/04/01 21:08",464
"46","2014/04/01 21:13",546
"47","2014/04/01 21:18",746
"48","2014/04/01 21:23",785
"49","2014/04/01 21:28",623
"50","2014/04/01 21:33",657
"51","2014/04/01 21:38",277
"52","2014/04/01 21:43",383
"53","2014/04/01 21:48",298
"54","2014/04/01 21:53",330
"55","2014/04/01 21:58",793
"56","2014/04/01 22:03",627
"57","2014/04/01 22:08",948
"58","2014/04/01 22:13",499
"59","2014/04/01 22:18",523
"60","2014/04/01 22:23",517
"61","2014/04/01 22:28",437
"62","2014/04/01 22:33",617
"63","2014/04/01 22:38",553
"64","2014/04/01 22:43",452
"65","2014/04/01 22:48",506
"66","2014/04/01 22:53",498
"67","2014/04/01 22:58",503
"68","2014/04/01 23:03",611
"69","2014/04/01 23:08",606
"70","2014/04/01 23:13",638
"71","2014/04/01 23:18",968
"72","2014/04/01 23:23",698
"73","2014/04/01 23:28",496
"74","2014/04/01 23:33",595
"75","2014/04/01 23:38",470
"76","2014/04/01 23:43",569
"77","2014/04/01 23:48",562
"78","2014/04/01 23:53",607
"79","2014/04/01 23:58",502
"80","2014/04/02 00:03",651
"81","2014/04/02 00:08",480
"82","2014/04/02 00:13",661
"83","2014/04/02 00:18",583
"84","2014/04/02 00:23",562
"85","2014/04/02 00:28",580
"86","2014/04/02 00:33",770
"87","2014/04/02 00:38",585
"88","2014/04/02 00:43",610
"89","2014/04/02 00:48",534
"90","2014/04/02 00:53",600
"91","2014/04/02 00:58",479
"92","2014/04/02 01:03",461
"93","2014/04/02 01:08",449
"94","2014/04/02 01:13",579
"95","2014/04/02 01:18",576
"96","2014/04/02 01:23",388
