LDEV_TransRate_X551-1.csv
Serial number : xxxxx(RAID600)
From : 2014/04/01 17:23
To   : 2014/04/02 01:23
sampling rate : 5

"No.","time","00:03:3B X"
"1","2014/04/01 17:28",22
"2","2014/04/01 17:33",243
"3","2014/04/01 17:38",14
"4","2014/04/01 17:43",1650
"5","2014/04/01 17:48",649
"6","2014/04/01 17:53",801
"7","2014/04/01 17:58",11
"8","2014/04/01 18:03",223
"9","2014/04/01 18:08",2
"10","2014/04/01 18:13",7
"11","2014/04/01 18:18",112
"12","2014/04/01 18:23",61
"13","2014/04/01 18:28",13
"14","2014/04/01 18:33",208
"15","2014/04/01 18:38",6
"16","2014/04/01 18:43",918
"17","2014/04/01 18:48",169
"18","2014/04/01 18:53",213
"19","2014/04/01 18:58",85
"20","2014/04/01 19:03",231
"21","2014/04/01 19:08",4
"22","2014/04/01 19:13",5
"23","2014/04/01 19:18",566
"24","2014/04/01 19:23",30
"25","2014/04/01 19:28",12
"26","2014/04/01 19:33",351
"27","2014/04/01 19:38",3
"28","2014/04/01 19:43",64
"29","2014/04/01 19:48",119
"30","2014/04/01 19:53",39
"31","2014/04/01 19:58",19
"32","2014/04/01 20:03",218
"33","2014/04/01 20:08",7
"34","2014/04/01 20:13",6
"35","2014/04/01 20:18",113
"36","2014/04/01 20:23",158
"37","2014/04/01 20:28",16
"38","2014/04/01 20:33",150
"39","2014/04/01 20:38",9
"40","2014/04/01 20:43",5
"41","2014/04/01 20:48",373
"42","2014/04/01 20:53",14
"43","2014/04/01 20:58",22
"44","2014/04/01 21:03",224
"45","2014/04/01 21:08",12
"46","2014/04/01 21:13",8
"47","2014/04/01 21:18",114
"48","2014/04/01 21:23",10
"49","2014/04/01 21:28",12
"50","2014/04/01 21:33",253
"51","2014/04/01 21:38",10
"52","2014/04/01 21:43",1681
"53","2014/04/01 21:48",393
"54","2014/04/01 21:53",782
"55","2014/04/01 21:58",18
"56","2014/04/01 22:03",393
"57","2014/04/01 22:08",495
"58","2014/04/01 22:13",601
"59","2014/04/01 22:18",280
"60","2014/04/01 22:23",250
"61","2014/04/01 22:28",702
"62","2014/04/01 22:33",2005
"63","2014/04/01 22:38",1507
"64","2014/04/01 22:43",2609
"65","2014/04/01 22:48",2546
"66","2014/04/01 22:53",3301
"67","2014/04/01 22:58",3396
"68","2014/04/01 23:03",2721
"69","2014/04/01 23:08",2491
"70","2014/04/01 23:13",2216
"71","2014/04/01 23:18",3050
"72","2014/04/01 23:23",3331
"73","2014/04/01 23:28",2807
"74","2014/04/01 23:33",2794
"75","2014/04/01 23:38",2851
"76","2014/04/01 23:43",3256
"77","2014/04/01 23:48",2334
"78","2014/04/01 23:53",2518
"79","2014/04/01 23:58",2757
"80","2014/04/02 00:03",1979
"81","2014/04/02 00:08",829
"82","2014/04/02 00:13",958
"83","2014/04/02 00:18",707
"84","2014/04/02 00:23",1098
"85","2014/04/02 00:28",1018
"86","2014/04/02 00:33",2556
"87","2014/04/02 00:38",417
"88","2014/04/02 00:43",219
"89","2014/04/02 00:48",827
"90","2014/04/02 00:53",684
"91","2014/04/02 00:58",799
"92","2014/04/02 01:03",1145
"93","2014/04/02 01:08",630
"94","2014/04/02 01:13",284
"95","2014/04/02 01:18",160
"96","2014/04/02 01:23",85
