LDEV_TransRate_X1031-1.csv
Serial number : xxxxx(RAID600)
From : 2014/04/01 17:23
To   : 2014/04/02 01:23
sampling rate : 5

"No.","time","00:50:0B X"
"1","2014/04/01 17:28",11
"2","2014/04/01 17:33",180
"3","2014/04/01 17:38",3
"4","2014/04/01 17:43",2226
"5","2014/04/01 17:48",748
"6","2014/04/01 17:53",876
"7","2014/04/01 17:58",18
"8","2014/04/01 18:03",206
"9","2014/04/01 18:08",8
"10","2014/04/01 18:13",10
"11","2014/04/01 18:18",105
"12","2014/04/01 18:23",83
"13","2014/04/01 18:28",24
"14","2014/04/01 18:33",250
"15","2014/04/01 18:38",12
"16","2014/04/01 18:43",820
"17","2014/04/01 18:48",149
"18","2014/04/01 18:53",252
"19","2014/04/01 18:58",145
"20","2014/04/01 19:03",723
"21","2014/04/01 19:08",11
"22","2014/04/01 19:13",9
"23","2014/04/01 19:18",674
"24","2014/04/01 19:23",90
"25","2014/04/01 19:28",14
"26","2014/04/01 19:33",312
"27","2014/04/01 19:38",6
"28","2014/04/01 19:43",85
"29","2014/04/01 19:48",107
"30","2014/04/01 19:53",45
"31","2014/04/01 19:58",13
"32","2014/04/01 20:03",211
"33","2014/04/01 20:08",7
"34","2014/04/01 20:13",34
"35","2014/04/01 20:18",107
"36","2014/04/01 20:23",410
"37","2014/04/01 20:28",32
"38","2014/04/01 20:33",141
"39","2014/04/01 20:38",6
"40","2014/04/01 20:43",5
"41","2014/04/01 20:48",605
"42","2014/04/01 20:53",8
"43","2014/04/01 20:58",10
"44","2014/04/01 21:03",220
"45","2014/04/01 21:08",1
"46","2014/04/01 21:13",6
"47","2014/04/01 21:18",110
"48","2014/04/01 21:23",6
"49","2014/04/01 21:28",12
"50","2014/04/01 21:33",184
"51","2014/04/01 21:38",7
"52","2014/04/01 21:43",2128
"53","2014/04/01 21:48",382
"54","2014/04/01 21:53",885
"55","2014/04/01 21:58",14
"56","2014/04/01 22:03",384
"57","2014/04/01 22:08",487
"58","2014/04/01 22:13",593
"59","2014/04/01 22:18",274
"60","2014/04/01 22:23",241
"61","2014/04/01 22:28",704
"62","2014/04/01 22:33",2020
"63","2014/04/01 22:38",1500
"64","2014/04/01 22:43",2538
"65","2014/04/01 22:48",2496
"66","2014/04/01 22:53",3384
"67","2014/04/01 22:58",3570
"68","2014/04/01 23:03",2627
"69","2014/04/01 23:08",2475
"70","2014/04/01 23:13",2166
"71","2014/04/01 23:18",3113
"72","2014/04/01 23:23",3355
"73","2014/04/01 23:28",2828
"74","2014/04/01 23:33",2760
"75","2014/04/01 23:38",2861
"76","2014/04/01 23:43",3262
"77","2014/04/01 23:48",2424
"78","2014/04/01 23:53",2517
"79","2014/04/01 23:58",2783
"80","2014/04/02 00:03",1948
"81","2014/04/02 00:08",850
"82","2014/04/02 00:13",952
"83","2014/04/02 00:18",691
"84","2014/04/02 00:23",1354
"85","2014/04/02 00:28",1032
"86","2014/04/02 00:33",2622
"87","2014/04/02 00:38",358
"88","2014/04/02 00:43",219
"89","2014/04/02 00:48",833
"90","2014/04/02 00:53",694
"91","2014/04/02 00:58",803
"92","2014/04/02 01:03",1138
"93","2014/04/02 01:08",624
"94","2014/04/02 01:13",283
"95","2014/04/02 01:18",147
"96","2014/04/02 01:23",95
