LDEV_TransRate_X522-1.csv
Serial number : xxxxx(RAID600)
From : 2014/04/01 17:23
To   : 2014/04/02 01:23
sampling rate : 5

"No.","time","00:02:1C X"
"1","2014/04/01 17:28",25
"2","2014/04/01 17:33",47
"3","2014/04/01 17:38",41
"4","2014/04/01 17:43",237
"5","2014/04/01 17:48",110
"6","2014/04/01 17:53",47
"7","2014/04/01 17:58",19
"8","2014/04/01 18:03",45
"9","2014/04/01 18:08",46
"10","2014/04/01 18:13",24
"11","2014/04/01 18:18",35
"12","2014/04/01 18:23",37
"13","2014/04/01 18:28",21
"14","2014/04/01 18:33",35
"15","2014/04/01 18:38",18
"16","2014/04/01 18:43",327
"17","2014/04/01 18:48",37
"18","2014/04/01 18:53",41
"19","2014/04/01 18:58",20
"20","2014/04/01 19:03",43
"21","2014/04/01 19:08",35
"22","2014/04/01 19:13",24
"23","2014/04/01 19:18",34
"24","2014/04/01 19:23",37
"25","2014/04/01 19:28",19
"26","2014/04/01 19:33",139
"27","2014/04/01 19:38",34
"28","2014/04/01 19:43",27
"29","2014/04/01 19:48",54
"30","2014/04/01 19:53",56
"31","2014/04/01 19:58",29
"32","2014/04/01 20:03",48
"33","2014/04/01 20:08",42
"34","2014/04/01 20:13",22
"35","2014/04/01 20:18",82
"36","2014/04/01 20:23",39
"37","2014/04/01 20:28",27
"38","2014/04/01 20:33",50
"39","2014/04/01 20:38",24
"40","2014/04/01 20:43",21
"41","2014/04/01 20:48",61
"42","2014/04/01 20:53",46
"43","2014/04/01 20:58",29
"44","2014/04/01 21:03",38
"45","2014/04/01 21:08",42
"46","2014/04/01 21:13",25
"47","2014/04/01 21:18",36
"48","2014/04/01 21:23",48
"49","2014/04/01 21:28",19
"50","2014/04/01 21:33",68
"51","2014/04/01 21:38",23
"52","2014/04/01 21:43",216
"53","2014/04/01 21:48",64
"54","2014/04/01 21:53",59
"55","2014/04/01 21:58",26
"56","2014/04/01 22:03",378
"57","2014/04/01 22:08",1137
"58","2014/04/01 22:13",1075
"59","2014/04/01 22:18",450
"60","2014/04/01 22:23",426
"61","2014/04/01 22:28",860
"62","2014/04/01 22:33",1095
"63","2014/04/01 22:38",933
"64","2014/04/01 22:43",1052
"65","2014/04/01 22:48",1107
"66","2014/04/01 22:53",1192
"67","2014/04/01 22:58",1240
"68","2014/04/01 23:03",1798
"69","2014/04/01 23:08",1506
"70","2014/04/01 23:13",1169
"71","2014/04/01 23:18",1204
"72","2014/04/01 23:23",1167
"73","2014/04/01 23:28",1199
"74","2014/04/01 23:33",927
"75","2014/04/01 23:38",1096
"76","2014/04/01 23:43",810
"77","2014/04/01 23:48",869
"78","2014/04/01 23:53",881
"79","2014/04/01 23:58",788
"80","2014/04/02 00:03",729
"81","2014/04/02 00:08",429
"82","2014/04/02 00:13",383
"83","2014/04/02 00:18",388
"84","2014/04/02 00:23",534
"85","2014/04/02 00:28",384
"86","2014/04/02 00:33",314
"87","2014/04/02 00:38",223
"88","2014/04/02 00:43",159
"89","2014/04/02 00:48",189
"90","2014/04/02 00:53",302
"91","2014/04/02 00:58",316
"92","2014/04/02 01:03",315
"93","2014/04/02 01:08",288
"94","2014/04/02 01:13",772
"95","2014/04/02 01:18",806
"96","2014/04/02 01:23",836
