LDEV_TransRate_X163-1.csv
Serial number : xxxxx(RAID600)
From : 2014/04/01 17:23
To   : 2014/04/02 01:23
sampling rate : 5

"No.","time","00:06:0D X"
"1","2014/04/01 17:28",475
"2","2014/04/01 17:33",475
"3","2014/04/01 17:38",481
"4","2014/04/01 17:43",480
"5","2014/04/01 17:48",484
"6","2014/04/01 17:53",482
"7","2014/04/01 17:58",478
"8","2014/04/01 18:03",887
"9","2014/04/01 18:08",475
"10","2014/04/01 18:13",472
"11","2014/04/01 18:18",474
"12","2014/04/01 18:23",473
"13","2014/04/01 18:28",477
"14","2014/04/01 18:33",476
"15","2014/04/01 18:38",489
"16","2014/04/01 18:43",481
"17","2014/04/01 18:48",484
"18","2014/04/01 18:53",485
"19","2014/04/01 18:58",479
"20","2014/04/01 19:03",931
"21","2014/04/01 19:08",471
"22","2014/04/01 19:13",472
"23","2014/04/01 19:18",475
"24","2014/04/01 19:23",473
"25","2014/04/01 19:28",477
"26","2014/04/01 19:33",478
"27","2014/04/01 19:38",481
"28","2014/04/01 19:43",481
"29","2014/04/01 19:48",486
"30","2014/04/01 19:53",485
"31","2014/04/01 19:58",480
"32","2014/04/01 20:03",913
"33","2014/04/01 20:08",472
"34","2014/04/01 20:13",472
"35","2014/04/01 20:18",477
"36","2014/04/01 20:23",475
"37","2014/04/01 20:28",479
"38","2014/04/01 20:33",478
"39","2014/04/01 20:38",482
"40","2014/04/01 20:43",483
"41","2014/04/01 20:48",486
"42","2014/04/01 20:53",484
"43","2014/04/01 20:58",480
"44","2014/04/01 21:03",884
"45","2014/04/01 21:08",473
"46","2014/04/01 21:13",472
"47","2014/04/01 21:18",476
"48","2014/04/01 21:23",477
"49","2014/04/01 21:28",479
"50","2014/04/01 21:33",480
"51","2014/04/01 21:38",484
"52","2014/04/01 21:43",483
"53","2014/04/01 21:48",486
"54","2014/04/01 21:53",487
"55","2014/04/01 21:58",481
"56","2014/04/01 22:03",887
"57","2014/04/01 22:08",474
"58","2014/04/01 22:13",474
"59","2014/04/01 22:18",478
"60","2014/04/01 22:23",477
"61","2014/04/01 22:28",480
"62","2014/04/01 22:33",481
"63","2014/04/01 22:38",484
"64","2014/04/01 22:43",485
"65","2014/04/01 22:48",487
"66","2014/04/01 22:53",487
"67","2014/04/01 22:58",482
"68","2014/04/01 23:03",889
"69","2014/04/01 23:08",475
"70","2014/04/01 23:13",476
"71","2014/04/01 23:18",478
"72","2014/04/01 23:23",480
"73","2014/04/01 23:28",481
"74","2014/04/01 23:33",482
"75","2014/04/01 23:38",486
"76","2014/04/01 23:43",486
"77","2014/04/01 23:48",488
"78","2014/04/01 23:53",489
"79","2014/04/01 23:58",483
"80","2014/04/02 00:03",890
"81","2014/04/02 00:08",474
"82","2014/04/02 00:13",476
"83","2014/04/02 00:18",478
"84","2014/04/02 00:23",478
"85","2014/04/02 00:28",481
"86","2014/04/02 00:33",482
"87","2014/04/02 00:38",484
"88","2014/04/02 00:43",487
"89","2014/04/02 00:48",490
"90","2014/04/02 00:53",492
"91","2014/04/02 00:58",485
"92","2014/04/02 01:03",883
"93","2014/04/02 01:08",478
"94","2014/04/02 01:13",478
"95","2014/04/02 01:18",480
"96","2014/04/02 01:23",482
