LDEV_TransRate_X65-1.csv
Serial number : xxxxx(RAID600)
From : 2014/04/01 17:23
To   : 2014/04/02 01:23
sampling rate : 5

"No.","time","00:20:3A X"
"1","2014/04/01 17:28",427
"2","2014/04/01 17:33",431
"3","2014/04/01 17:38",434
"4","2014/04/01 17:43",372
"5","2014/04/01 17:48",333
"6","2014/04/01 17:53",278
"7","2014/04/01 17:58",393
"8","2014/04/01 18:03",372
"9","2014/04/01 18:08",913
"10","2014/04/01 18:13",589
"11","2014/04/01 18:18",262
"12","2014/04/01 18:23",375
"13","2014/04/01 18:28",723
"14","2014/04/01 18:33",269
"15","2014/04/01 18:38",694
"16","2014/04/01 18:43",836
"17","2014/04/01 18:48",406
"18","2014/04/01 18:53",577
"19","2014/04/01 18:58",319
"20","2014/04/01 19:03",673
"21","2014/04/01 19:08",342
"22","2014/04/01 19:13",440
"23","2014/04/01 19:18",140
"24","2014/04/01 19:23",321
"25","2014/04/01 19:28",349
"26","2014/04/01 19:33",843
"27","2014/04/01 19:38",164
"28","2014/04/01 19:43",459
"29","2014/04/01 19:48",266
"30","2014/04/01 19:53",214
"31","2014/04/01 19:58",584
"32","2014/04/01 20:03",756
"33","2014/04/01 20:08",137
"34","2014/04/01 20:13",1189
"35","2014/04/01 20:18",259
"36","2014/04/01 20:23",532
"37","2014/04/01 20:28",501
"38","2014/04/01 20:33",477
"39","2014/04/01 20:38",274
"40","2014/04/01 20:43",406
"41","2014/04/01 20:48",386
"42","2014/04/01 20:53",478
"43","2014/04/01 20:58",536
"44","2014/04/01 21:03",203
"45","2014/04/01 21:08",291
"46","2014/04/01 21:13",252
"47","2014/04/01 21:18",266
"48","2014/04/01 21:23",10
"49","2014/04/01 21:28",399
"50","2014/04/01 21:33",241
"51","2014/04/01 21:38",136
"52","2014/04/01 21:43",122
"53","2014/04/01 21:48",364
"54","2014/04/01 21:53",235
"55","2014/04/01 21:58",249
"56","2014/04/01 22:03",1001
"57","2014/04/01 22:08",866
"58","2014/04/01 22:13",714
"59","2014/04/01 22:18",290
"60","2014/04/01 22:23",504
"61","2014/04/01 22:28",273
"62","2014/04/01 22:33",1438
"63","2014/04/01 22:38",1534
"64","2014/04/01 22:43",1943
"65","2014/04/01 22:48",1732
"66","2014/04/01 22:53",2623
"67","2014/04/01 22:58",2553
"68","2014/04/01 23:03",2818
"69","2014/04/01 23:08",4221
"70","2014/04/01 23:13",3722
"71","2014/04/01 23:18",3506
"72","2014/04/01 23:23",3069
"73","2014/04/01 23:28",3239
"74","2014/04/01 23:33",3127
"75","2014/04/01 23:38",3919
"76","2014/04/01 23:43",4269
"77","2014/04/01 23:48",4278
"78","2014/04/01 23:53",4072
"79","2014/04/01 23:58",3445
"80","2014/04/02 00:03",2855
"81","2014/04/02 00:08",3968
"82","2014/04/02 00:13",3297
"83","2014/04/02 00:18",3281
"84","2014/04/02 00:23",3599
"85","2014/04/02 00:28",2843
"86","2014/04/02 00:33",3087
"87","2014/04/02 00:38",3087
"88","2014/04/02 00:43",3266
"89","2014/04/02 00:48",3008
"90","2014/04/02 00:53",2865
"91","2014/04/02 00:58",3477
"92","2014/04/02 01:03",3502
"93","2014/04/02 01:08",3389
"94","2014/04/02 01:13",3941
"95","2014/04/02 01:18",3531
"96","2014/04/02 01:23",3474
