LDEV_TransRate_X828-1.csv
Serial number : xxxxx(RAID600)
From : 2014/04/01 17:23
To   : 2014/04/02 01:23
sampling rate : 5

"No.","time","00:21:0E X"
"1","2014/04/01 17:28",256
"2","2014/04/01 17:33",315
"3","2014/04/01 17:38",352
"4","2014/04/01 17:43",255
"5","2014/04/01 17:48",265
"6","2014/04/01 17:53",187
"7","2014/04/01 17:58",183
"8","2014/04/01 18:03",192
"9","2014/04/01 18:08",337
"10","2014/04/01 18:13",249
"11","2014/04/01 18:18",139
"12","2014/04/01 18:23",173
"13","2014/04/01 18:28",281
"14","2014/04/01 18:33",175
"15","2014/04/01 18:38",359
"16","2014/04/01 18:43",336
"17","2014/04/01 18:48",245
"18","2014/04/01 18:53",215
"19","2014/04/01 18:58",184
"20","2014/04/01 19:03",272
"21","2014/04/01 19:08",235
"22","2014/04/01 19:13",207
"23","2014/04/01 19:18",148
"24","2014/04/01 19:23",162
"25","2014/04/01 19:28",212
"26","2014/04/01 19:33",328
"27","2014/04/01 19:38",235
"28","2014/04/01 19:43",207
"29","2014/04/01 19:48",183
"30","2014/04/01 19:53",163
"31","2014/04/01 19:58",220
"32","2014/04/01 20:03",321
"33","2014/04/01 20:08",303
"34","2014/04/01 20:13",398
"35","2014/04/01 20:18",214
"36","2014/04/01 20:23",238
"37","2014/04/01 20:28",234
"38","2014/04/01 20:33",250
"39","2014/04/01 20:38",282
"40","2014/04/01 20:43",275
"41","2014/04/01 20:48",198
"42","2014/04/01 20:53",162
"43","2014/04/01 20:58",188
"44","2014/04/01 21:03",150
"45","2014/04/01 21:08",216
"46","2014/04/01 21:13",131
"47","2014/04/01 21:18",125
"48","2014/04/01 21:23",61
"49","2014/04/01 21:28",141
"50","2014/04/01 21:33",230
"51","2014/04/01 21:38",235
"52","2014/04/01 21:43",222
"53","2014/04/01 21:48",221
"54","2014/04/01 21:53",173
"55","2014/04/01 21:58",72
"56","2014/04/01 22:03",339
"57","2014/04/01 22:08",2734
"58","2014/04/01 22:13",1861
"59","2014/04/01 22:18",122
"60","2014/04/01 22:23",146
"61","2014/04/01 22:28",95
"62","2014/04/01 22:33",77
"63","2014/04/01 22:38",240
"64","2014/04/01 22:43",205
"65","2014/04/01 22:48",173
"66","2014/04/01 22:53",176
"67","2014/04/01 22:58",205
"68","2014/04/01 23:03",178
"69","2014/04/01 23:08",212
"70","2014/04/01 23:13",217
"71","2014/04/01 23:18",190
"72","2014/04/01 23:23",188
"73","2014/04/01 23:28",227
"74","2014/04/01 23:33",196
"75","2014/04/01 23:38",220
"76","2014/04/01 23:43",216
"77","2014/04/01 23:48",190
"78","2014/04/01 23:53",188
"79","2014/04/01 23:58",227
"80","2014/04/02 00:03",190
"81","2014/04/02 00:08",236
"82","2014/04/02 00:13",217
"83","2014/04/02 00:18",158
"84","2014/04/02 00:23",193
"85","2014/04/02 00:28",222
"86","2014/04/02 00:33",201
"87","2014/04/02 00:38",261
"88","2014/04/02 00:43",222
"89","2014/04/02 00:48",190
"90","2014/04/02 00:53",193
"91","2014/04/02 00:58",222
"92","2014/04/02 01:03",190
"93","2014/04/02 01:08",233
"94","2014/04/02 01:13",222
"95","2014/04/02 01:18",190
"96","2014/04/02 01:23",188
