LDEV_TransRate_X391-1.csv
Serial number : xxxxx(RAID600)
From : 2014/04/01 17:23
To   : 2014/04/02 01:23
sampling rate : 5

"No.","time","00:F0:02 X"
"1","2014/04/01 17:28",471
"2","2014/04/01 17:33",474
"3","2014/04/01 17:38",475
"4","2014/04/01 17:43",481
"5","2014/04/01 17:48",484
"6","2014/04/01 17:53",460
"7","2014/04/01 17:58",459
"8","2014/04/01 18:03",816
"9","2014/04/01 18:08",466
"10","2014/04/01 18:13",468
"11","2014/04/01 18:18",468
"12","2014/04/01 18:23",471
"13","2014/04/01 18:28",472
"14","2014/04/01 18:33",475
"15","2014/04/01 18:38",475
"16","2014/04/01 18:43",480
"17","2014/04/01 18:48",460
"18","2014/04/01 18:53",459
"19","2014/04/01 18:58",461
"20","2014/04/01 19:03",820
"21","2014/04/01 19:08",463
"22","2014/04/01 19:13",469
"23","2014/04/01 19:18",469
"24","2014/04/01 19:23",474
"25","2014/04/01 19:28",472
"26","2014/04/01 19:33",476
"27","2014/04/01 19:38",475
"28","2014/04/01 19:43",482
"29","2014/04/01 19:48",460
"30","2014/04/01 19:53",460
"31","2014/04/01 19:58",462
"32","2014/04/01 20:03",821
"33","2014/04/01 20:08",467
"34","2014/04/01 20:13",469
"35","2014/04/01 20:18",468
"36","2014/04/01 20:23",472
"37","2014/04/01 20:28",472
"38","2014/04/01 20:33",477
"39","2014/04/01 20:38",476
"40","2014/04/01 20:43",481
"41","2014/04/01 20:48",487
"42","2014/04/01 20:53",461
"43","2014/04/01 20:58",462
"44","2014/04/01 21:03",822
"45","2014/04/01 21:08",468
"46","2014/04/01 21:13",469
"47","2014/04/01 21:18",470
"48","2014/04/01 21:23",472
"49","2014/04/01 21:28",473
"50","2014/04/01 21:33",478
"51","2014/04/01 21:38",477
"52","2014/04/01 21:43",482
"53","2014/04/01 21:48",462
"54","2014/04/01 21:53",462
"55","2014/04/01 21:58",462
"56","2014/04/01 22:03",824
"57","2014/04/01 22:08",467
"58","2014/04/01 22:13",470
"59","2014/04/01 22:18",470
"60","2014/04/01 22:23",473
"61","2014/04/01 22:28",473
"62","2014/04/01 22:33",477
"63","2014/04/01 22:38",477
"64","2014/04/01 22:43",482
"65","2014/04/01 22:48",462
"66","2014/04/01 22:53",461
"67","2014/04/01 22:58",463
"68","2014/04/01 23:03",822
"69","2014/04/01 23:08",467
"70","2014/04/01 23:13",470
"71","2014/04/01 23:18",471
"72","2014/04/01 23:23",474
"73","2014/04/01 23:28",474
"74","2014/04/01 23:33",479
"75","2014/04/01 23:38",477
"76","2014/04/01 23:43",482
"77","2014/04/01 23:48",489
"78","2014/04/01 23:53",463
"79","2014/04/01 23:58",465
"80","2014/04/02 00:03",823
"81","2014/04/02 00:08",467
"82","2014/04/02 00:13",471
"83","2014/04/02 00:18",472
"84","2014/04/02 00:23",475
"85","2014/04/02 00:28",475
"86","2014/04/02 00:33",478
"87","2014/04/02 00:38",478
"88","2014/04/02 00:43",483
"89","2014/04/02 00:48",463
"90","2014/04/02 00:53",463
"91","2014/04/02 00:58",464
"92","2014/04/02 01:03",825
"93","2014/04/02 01:08",468
"94","2014/04/02 01:13",472
"95","2014/04/02 01:18",472
"96","2014/04/02 01:23",476
