LDEV_TransRate_X486-1.csv
Serial number : xxxxx(RAID600)
From : 2014/04/01 17:23
To   : 2014/04/02 01:23
sampling rate : 5

"No.","time","00:F0:69 X"
"1","2014/04/01 17:28",3076
"2","2014/04/01 17:33",5246
"3","2014/04/01 17:38",7661
"4","2014/04/01 17:43",8142
"5","2014/04/01 17:48",4425
"6","2014/04/01 17:53",5636
"7","2014/04/01 17:58",6433
"8","2014/04/01 18:03",4492
"9","2014/04/01 18:08",7391
"10","2014/04/01 18:13",7057
"11","2014/04/01 18:18",4800
"12","2014/04/01 18:23",5308
"13","2014/04/01 18:28",18825
"14","2014/04/01 18:33",14434
"15","2014/04/01 18:38",5618
"16","2014/04/01 18:43",6891
"17","2014/04/01 18:48",27655
"18","2014/04/01 18:53",3077
"19","2014/04/01 18:58",2164
"20","2014/04/01 19:03",1888
"21","2014/04/01 19:08",3454
"22","2014/04/01 19:13",3211
"23","2014/04/01 19:18",2769
"24","2014/04/01 19:23",3585
"25","2014/04/01 19:28",15408
"26","2014/04/01 19:33",10941
"27","2014/04/01 19:38",17426
"28","2014/04/01 19:43",5837
"29","2014/04/01 19:48",49515
"30","2014/04/01 19:53",16577
"31","2014/04/01 19:58",4264
"32","2014/04/01 20:03",3624
"33","2014/04/01 20:08",1823
"34","2014/04/01 20:13",1028
"35","2014/04/01 20:18",2858
"36","2014/04/01 20:23",1662
"37","2014/04/01 20:28",2996
"38","2014/04/01 20:33",1018
"39","2014/04/01 20:38",1067
"40","2014/04/01 20:43",1571
"41","2014/04/01 20:48",1344
"42","2014/04/01 20:53",1139
"43","2014/04/01 20:58",2082
"44","2014/04/01 21:03",2033
"45","2014/04/01 21:08",1492
"46","2014/04/01 21:13",2017
"47","2014/04/01 21:18",2463
"48","2014/04/01 21:23",1385
"49","2014/04/01 21:28",1518
"50","2014/04/01 21:33",2370
"51","2014/04/01 21:38",2638
"52","2014/04/01 21:43",2215
"53","2014/04/01 21:48",2554
"54","2014/04/01 21:53",2170
"55","2014/04/01 21:58",1555
"56","2014/04/01 22:03",1701
"57","2014/04/01 22:08",1653
"58","2014/04/01 22:13",2155
"59","2014/04/01 22:18",2852
"60","2014/04/01 22:23",1992
"61","2014/04/01 22:28",1794
"62","2014/04/01 22:33",1663
"63","2014/04/01 22:38",911
"64","2014/04/01 22:43",1313
"65","2014/04/01 22:48",1345
"66","2014/04/01 22:53",1092
"67","2014/04/01 22:58",2753
"68","2014/04/01 23:03",1742
"69","2014/04/01 23:08",1638
"70","2014/04/01 23:13",1776
"71","2014/04/01 23:18",1351
"72","2014/04/01 23:23",4360
"73","2014/04/01 23:28",1216
"74","2014/04/01 23:33",12820
"75","2014/04/01 23:38",2716
"76","2014/04/01 23:43",5667
"77","2014/04/01 23:48",4378
"78","2014/04/01 23:53",3629
"79","2014/04/01 23:58",3373
"80","2014/04/02 00:03",7659
"81","2014/04/02 00:08",9036
"82","2014/04/02 00:13",7343
"83","2014/04/02 00:18",8837
"84","2014/04/02 00:23",7188
"85","2014/04/02 00:28",6077
"86","2014/04/02 00:33",5959
"87","2014/04/02 00:38",3277
"88","2014/04/02 00:43",3435
"89","2014/04/02 00:48",6977
"90","2014/04/02 00:53",7527
"91","2014/04/02 00:58",7291
"92","2014/04/02 01:03",3778
"93","2014/04/02 01:08",2265
"94","2014/04/02 01:13",3263
"95","2014/04/02 01:18",3283
"96","2014/04/02 01:23",3842
