LDEV_TransRate_X598-1.csv
Serial number : xxxxx(RAID600)
From : 2014/04/01 17:23
To   : 2014/04/02 01:23
sampling rate : 5

"No.","time","00:C8:4E X"
"1","2014/04/01 17:28",363
"2","2014/04/01 17:33",193
"3","2014/04/01 17:38",102
"4","2014/04/01 17:43",151
"5","2014/04/01 17:48",67
"6","2014/04/01 17:53",130
"7","2014/04/01 17:58",82
"8","2014/04/01 18:03",183
"9","2014/04/01 18:08",96
"10","2014/04/01 18:13",155
"11","2014/04/01 18:18",110
"12","2014/04/01 18:23",207
"13","2014/04/01 18:28",329
"14","2014/04/01 18:33",257
"15","2014/04/01 18:38",305
"16","2014/04/01 18:43",172
"17","2014/04/01 18:48",110
"18","2014/04/01 18:53",163
"19","2014/04/01 18:58",104
"20","2014/04/01 19:03",173
"21","2014/04/01 19:08",194
"22","2014/04/01 19:13",306
"23","2014/04/01 19:18",144
"24","2014/04/01 19:23",216
"25","2014/04/01 19:28",210
"26","2014/04/01 19:33",210
"27","2014/04/01 19:38",273
"28","2014/04/01 19:43",3018
"29","2014/04/01 19:48",1477
"30","2014/04/01 19:53",1280
"31","2014/04/01 19:58",618
"32","2014/04/01 20:03",558
"33","2014/04/01 20:08",411
"34","2014/04/01 20:13",368
"35","2014/04/01 20:18",297
"36","2014/04/01 20:23",305
"37","2014/04/01 20:28",364
"38","2014/04/01 20:33",390
"39","2014/04/01 20:38",297
"40","2014/04/01 20:43",319
"41","2014/04/01 20:48",298
"42","2014/04/01 20:53",245
"43","2014/04/01 20:58",519
"44","2014/04/01 21:03",452
"45","2014/04/01 21:08",528
"46","2014/04/01 21:13",534
"47","2014/04/01 21:18",752
"48","2014/04/01 21:23",806
"49","2014/04/01 21:28",686
"50","2014/04/01 21:33",474
"51","2014/04/01 21:38",305
"52","2014/04/01 21:43",336
"53","2014/04/01 21:48",312
"54","2014/04/01 21:53",364
"55","2014/04/01 21:58",701
"56","2014/04/01 22:03",535
"57","2014/04/01 22:08",852
"58","2014/04/01 22:13",399
"59","2014/04/01 22:18",464
"60","2014/04/01 22:23",430
"61","2014/04/01 22:28",447
"62","2014/04/01 22:33",563
"63","2014/04/01 22:38",558
"64","2014/04/01 22:43",417
"65","2014/04/01 22:48",425
"66","2014/04/01 22:53",423
"67","2014/04/01 22:58",446
"68","2014/04/01 23:03",515
"69","2014/04/01 23:08",589
"70","2014/04/01 23:13",522
"71","2014/04/01 23:18",850
"72","2014/04/01 23:23",650
"73","2014/04/01 23:28",476
"74","2014/04/01 23:33",552
"75","2014/04/01 23:38",487
"76","2014/04/01 23:43",533
"77","2014/04/01 23:48",543
"78","2014/04/01 23:53",468
"79","2014/04/01 23:58",476
"80","2014/04/02 00:03",612
"81","2014/04/02 00:08",490
"82","2014/04/02 00:13",571
"83","2014/04/02 00:18",548
"84","2014/04/02 00:23",551
"85","2014/04/02 00:28",626
"86","2014/04/02 00:33",877
"87","2014/04/02 00:38",605
"88","2014/04/02 00:43",530
"89","2014/04/02 00:48",491
"90","2014/04/02 00:53",526
"91","2014/04/02 00:58",443
"92","2014/04/02 01:03",495
"93","2014/04/02 01:08",484
"94","2014/04/02 01:13",564
"95","2014/04/02 01:18",585
"96","2014/04/02 01:23",419
