LDEV_TransRate_X406-1.csv
Serial number : xxxxx(RAID600)
From : 2014/04/01 17:23
To   : 2014/04/02 01:23
sampling rate : 5

"No.","time","00:06:0E X"
"1","2014/04/01 17:28",530
"2","2014/04/01 17:33",535
"3","2014/04/01 17:38",537
"4","2014/04/01 17:43",541
"5","2014/04/01 17:48",540
"6","2014/04/01 17:53",526
"7","2014/04/01 17:58",523
"8","2014/04/01 18:03",934
"9","2014/04/01 18:08",527
"10","2014/04/01 18:13",529
"11","2014/04/01 18:18",528
"12","2014/04/01 18:23",538
"13","2014/04/01 18:28",535
"14","2014/04/01 18:33",537
"15","2014/04/01 18:38",540
"16","2014/04/01 18:43",543
"17","2014/04/01 18:48",542
"18","2014/04/01 18:53",528
"19","2014/04/01 18:58",522
"20","2014/04/01 19:03",951
"21","2014/04/01 19:08",526
"22","2014/04/01 19:13",530
"23","2014/04/01 19:18",529
"24","2014/04/01 19:23",533
"25","2014/04/01 19:28",534
"26","2014/04/01 19:33",539
"27","2014/04/01 19:38",540
"28","2014/04/01 19:43",546
"29","2014/04/01 19:48",543
"30","2014/04/01 19:53",527
"31","2014/04/01 19:58",524
"32","2014/04/01 20:03",953
"33","2014/04/01 20:08",529
"34","2014/04/01 20:13",534
"35","2014/04/01 20:18",530
"36","2014/04/01 20:23",533
"37","2014/04/01 20:28",533
"38","2014/04/01 20:33",573
"39","2014/04/01 20:38",545
"40","2014/04/01 20:43",548
"41","2014/04/01 20:48",542
"42","2014/04/01 20:53",532
"43","2014/04/01 20:58",526
"44","2014/04/01 21:03",949
"45","2014/04/01 21:08",531
"46","2014/04/01 21:13",533
"47","2014/04/01 21:18",533
"48","2014/04/01 21:23",535
"49","2014/04/01 21:28",536
"50","2014/04/01 21:33",542
"51","2014/04/01 21:38",544
"52","2014/04/01 21:43",546
"53","2014/04/01 21:48",544
"54","2014/04/01 21:53",531
"55","2014/04/01 21:58",524
"56","2014/04/01 22:03",995
"57","2014/04/01 22:08",531
"58","2014/04/01 22:13",535
"59","2014/04/01 22:18",532
"60","2014/04/01 22:23",535
"61","2014/04/01 22:28",535
"62","2014/04/01 22:33",539
"63","2014/04/01 22:38",542
"64","2014/04/01 22:43",550
"65","2014/04/01 22:48",546
"66","2014/04/01 22:53",532
"67","2014/04/01 22:58",528
"68","2014/04/01 23:03",994
"69","2014/04/01 23:08",534
"70","2014/04/01 23:13",539
"71","2014/04/01 23:18",536
"72","2014/04/01 23:23",536
"73","2014/04/01 23:28",540
"74","2014/04/01 23:33",543
"75","2014/04/01 23:38",543
"76","2014/04/01 23:43",551
"77","2014/04/01 23:48",547
"78","2014/04/01 23:53",533
"79","2014/04/01 23:58",529
"80","2014/04/02 00:03",948
"81","2014/04/02 00:08",533
"82","2014/04/02 00:13",538
"83","2014/04/02 00:18",535
"84","2014/04/02 00:23",542
"85","2014/04/02 00:28",538
"86","2014/04/02 00:33",542
"87","2014/04/02 00:38",545
"88","2014/04/02 00:43",548
"89","2014/04/02 00:48",550
"90","2014/04/02 00:53",535
"91","2014/04/02 00:58",528
"92","2014/04/02 01:03",950
"93","2014/04/02 01:08",532
"94","2014/04/02 01:13",537
"95","2014/04/02 01:18",538
"96","2014/04/02 01:23",540
