LDEV_TransRate_X693-1.csv
Serial number : xxxxx(RAID600)
From : 2014/04/01 17:23
To   : 2014/04/02 01:23
sampling rate : 5

"No.","time","00:C8:1E X"
"1","2014/04/01 17:28",341
"2","2014/04/01 17:33",135
"3","2014/04/01 17:38",116
"4","2014/04/01 17:43",119
"5","2014/04/01 17:48",117
"6","2014/04/01 17:53",132
"7","2014/04/01 17:58",96
"8","2014/04/01 18:03",171
"9","2014/04/01 18:08",96
"10","2014/04/01 18:13",157
"11","2014/04/01 18:18",131
"12","2014/04/01 18:23",251
"13","2014/04/01 18:28",340
"14","2014/04/01 18:33",288
"15","2014/04/01 18:38",315
"16","2014/04/01 18:43",192
"17","2014/04/01 18:48",137
"18","2014/04/01 18:53",160
"19","2014/04/01 18:58",119
"20","2014/04/01 19:03",168
"21","2014/04/01 19:08",166
"22","2014/04/01 19:13",273
"23","2014/04/01 19:18",128
"24","2014/04/01 19:23",196
"25","2014/04/01 19:28",207
"26","2014/04/01 19:33",204
"27","2014/04/01 19:38",281
"28","2014/04/01 19:43",3151
"29","2014/04/01 19:48",1584
"30","2014/04/01 19:53",1301
"31","2014/04/01 19:58",681
"32","2014/04/01 20:03",589
"33","2014/04/01 20:08",475
"34","2014/04/01 20:13",390
"35","2014/04/01 20:18",343
"36","2014/04/01 20:23",316
"37","2014/04/01 20:28",416
"38","2014/04/01 20:33",437
"39","2014/04/01 20:38",297
"40","2014/04/01 20:43",293
"41","2014/04/01 20:48",308
"42","2014/04/01 20:53",212
"43","2014/04/01 20:58",498
"44","2014/04/01 21:03",464
"45","2014/04/01 21:08",449
"46","2014/04/01 21:13",473
"47","2014/04/01 21:18",775
"48","2014/04/01 21:23",866
"49","2014/04/01 21:28",689
"50","2014/04/01 21:33",459
"51","2014/04/01 21:38",344
"52","2014/04/01 21:43",376
"53","2014/04/01 21:48",287
"54","2014/04/01 21:53",271
"55","2014/04/01 21:58",839
"56","2014/04/01 22:03",561
"57","2014/04/01 22:08",905
"58","2014/04/01 22:13",437
"59","2014/04/01 22:18",536
"60","2014/04/01 22:23",487
"61","2014/04/01 22:28",501
"62","2014/04/01 22:33",575
"63","2014/04/01 22:38",532
"64","2014/04/01 22:43",405
"65","2014/04/01 22:48",482
"66","2014/04/01 22:53",426
"67","2014/04/01 22:58",470
"68","2014/04/01 23:03",537
"69","2014/04/01 23:08",639
"70","2014/04/01 23:13",525
"71","2014/04/01 23:18",943
"72","2014/04/01 23:23",690
"73","2014/04/01 23:28",497
"74","2014/04/01 23:33",447
"75","2014/04/01 23:38",435
"76","2014/04/01 23:43",563
"77","2014/04/01 23:48",575
"78","2014/04/01 23:53",493
"79","2014/04/01 23:58",471
"80","2014/04/02 00:03",571
"81","2014/04/02 00:08",563
"82","2014/04/02 00:13",561
"83","2014/04/02 00:18",562
"84","2014/04/02 00:23",591
"85","2014/04/02 00:28",569
"86","2014/04/02 00:33",642
"87","2014/04/02 00:38",563
"88","2014/04/02 00:43",559
"89","2014/04/02 00:48",507
"90","2014/04/02 00:53",512
"91","2014/04/02 00:58",473
"92","2014/04/02 01:03",468
"93","2014/04/02 01:08",479
"94","2014/04/02 01:13",587
"95","2014/04/02 01:18",578
"96","2014/04/02 01:23",374
