LDEV_TransRate_X619-1.csv
Serial number : xxxxx(RAID600)
From : 2014/04/01 17:23
To   : 2014/04/02 01:23
sampling rate : 5

"No.","time","00:C8:7A X"
"1","2014/04/01 17:28",356
"2","2014/04/01 17:33",196
"3","2014/04/01 17:38",141
"4","2014/04/01 17:43",150
"5","2014/04/01 17:48",92
"6","2014/04/01 17:53",178
"7","2014/04/01 17:58",89
"8","2014/04/01 18:03",190
"9","2014/04/01 18:08",162
"10","2014/04/01 18:13",180
"11","2014/04/01 18:18",134
"12","2014/04/01 18:23",299
"13","2014/04/01 18:28",347
"14","2014/04/01 18:33",295
"15","2014/04/01 18:38",377
"16","2014/04/01 18:43",157
"17","2014/04/01 18:48",140
"18","2014/04/01 18:53",198
"19","2014/04/01 18:58",144
"20","2014/04/01 19:03",187
"21","2014/04/01 19:08",177
"22","2014/04/01 19:13",314
"23","2014/04/01 19:18",169
"24","2014/04/01 19:23",219
"25","2014/04/01 19:28",208
"26","2014/04/01 19:33",232
"27","2014/04/01 19:38",285
"28","2014/04/01 19:43",3057
"29","2014/04/01 19:48",1497
"30","2014/04/01 19:53",1329
"31","2014/04/01 19:58",644
"32","2014/04/01 20:03",595
"33","2014/04/01 20:08",450
"34","2014/04/01 20:13",443
"35","2014/04/01 20:18",344
"36","2014/04/01 20:23",331
"37","2014/04/01 20:28",430
"38","2014/04/01 20:33",475
"39","2014/04/01 20:38",289
"40","2014/04/01 20:43",316
"41","2014/04/01 20:48",279
"42","2014/04/01 20:53",301
"43","2014/04/01 20:58",538
"44","2014/04/01 21:03",522
"45","2014/04/01 21:08",486
"46","2014/04/01 21:13",552
"47","2014/04/01 21:18",763
"48","2014/04/01 21:23",861
"49","2014/04/01 21:28",710
"50","2014/04/01 21:33",539
"51","2014/04/01 21:38",306
"52","2014/04/01 21:43",348
"53","2014/04/01 21:48",333
"54","2014/04/01 21:53",388
"55","2014/04/01 21:58",741
"56","2014/04/01 22:03",579
"57","2014/04/01 22:08",979
"58","2014/04/01 22:13",497
"59","2014/04/01 22:18",515
"60","2014/04/01 22:23",459
"61","2014/04/01 22:28",535
"62","2014/04/01 22:33",608
"63","2014/04/01 22:38",564
"64","2014/04/01 22:43",404
"65","2014/04/01 22:48",450
"66","2014/04/01 22:53",442
"67","2014/04/01 22:58",473
"68","2014/04/01 23:03",618
"69","2014/04/01 23:08",695
"70","2014/04/01 23:13",601
"71","2014/04/01 23:18",878
"72","2014/04/01 23:23",676
"73","2014/04/01 23:28",572
"74","2014/04/01 23:33",521
"75","2014/04/01 23:38",499
"76","2014/04/01 23:43",564
"77","2014/04/01 23:48",580
"78","2014/04/01 23:53",610
"79","2014/04/01 23:58",544
"80","2014/04/02 00:03",655
"81","2014/04/02 00:08",527
"82","2014/04/02 00:13",580
"83","2014/04/02 00:18",516
"84","2014/04/02 00:23",631
"85","2014/04/02 00:28",602
"86","2014/04/02 00:33",750
"87","2014/04/02 00:38",596
"88","2014/04/02 00:43",565
"89","2014/04/02 00:48",523
"90","2014/04/02 00:53",592
"91","2014/04/02 00:58",448
"92","2014/04/02 01:03",455
"93","2014/04/02 01:08",473
"94","2014/04/02 01:13",630
"95","2014/04/02 01:18",614
"96","2014/04/02 01:23",461
