LDEV_TransRate_X694-1.csv
Serial number : xxxxx(RAID600)
From : 2014/04/01 17:23
To   : 2014/04/02 01:23
sampling rate : 5

"No.","time","00:C8:1F X"
"1","2014/04/01 17:28",325
"2","2014/04/01 17:33",265
"3","2014/04/01 17:38",89
"4","2014/04/01 17:43",123
"5","2014/04/01 17:48",62
"6","2014/04/01 17:53",136
"7","2014/04/01 17:58",85
"8","2014/04/01 18:03",141
"9","2014/04/01 18:08",94
"10","2014/04/01 18:13",114
"11","2014/04/01 18:18",114
"12","2014/04/01 18:23",249
"13","2014/04/01 18:28",299
"14","2014/04/01 18:33",215
"15","2014/04/01 18:38",278
"16","2014/04/01 18:43",145
"17","2014/04/01 18:48",119
"18","2014/04/01 18:53",168
"19","2014/04/01 18:58",96
"20","2014/04/01 19:03",135
"21","2014/04/01 19:08",138
"22","2014/04/01 19:13",301
"23","2014/04/01 19:18",145
"24","2014/04/01 19:23",227
"25","2014/04/01 19:28",220
"26","2014/04/01 19:33",325
"27","2014/04/01 19:38",270
"28","2014/04/01 19:43",2966
"29","2014/04/01 19:48",1448
"30","2014/04/01 19:53",1200
"31","2014/04/01 19:58",616
"32","2014/04/01 20:03",577
"33","2014/04/01 20:08",420
"34","2014/04/01 20:13",325
"35","2014/04/01 20:18",320
"36","2014/04/01 20:23",279
"37","2014/04/01 20:28",395
"38","2014/04/01 20:33",416
"39","2014/04/01 20:38",263
"40","2014/04/01 20:43",310
"41","2014/04/01 20:48",251
"42","2014/04/01 20:53",219
"43","2014/04/01 20:58",484
"44","2014/04/01 21:03",424
"45","2014/04/01 21:08",437
"46","2014/04/01 21:13",525
"47","2014/04/01 21:18",691
"48","2014/04/01 21:23",813
"49","2014/04/01 21:28",641
"50","2014/04/01 21:33",629
"51","2014/04/01 21:38",279
"52","2014/04/01 21:43",368
"53","2014/04/01 21:48",261
"54","2014/04/01 21:53",293
"55","2014/04/01 21:58",675
"56","2014/04/01 22:03",609
"57","2014/04/01 22:08",791
"58","2014/04/01 22:13",444
"59","2014/04/01 22:18",455
"60","2014/04/01 22:23",455
"61","2014/04/01 22:28",426
"62","2014/04/01 22:33",477
"63","2014/04/01 22:38",512
"64","2014/04/01 22:43",413
"65","2014/04/01 22:48",380
"66","2014/04/01 22:53",396
"67","2014/04/01 22:58",449
"68","2014/04/01 23:03",519
"69","2014/04/01 23:08",612
"70","2014/04/01 23:13",558
"71","2014/04/01 23:18",879
"72","2014/04/01 23:23",693
"73","2014/04/01 23:28",447
"74","2014/04/01 23:33",453
"75","2014/04/01 23:38",550
"76","2014/04/01 23:43",514
"77","2014/04/01 23:48",543
"78","2014/04/01 23:53",559
"79","2014/04/01 23:58",452
"80","2014/04/02 00:03",559
"81","2014/04/02 00:08",503
"82","2014/04/02 00:13",530
"83","2014/04/02 00:18",527
"84","2014/04/02 00:23",646
"85","2014/04/02 00:28",482
"86","2014/04/02 00:33",554
"87","2014/04/02 00:38",520
"88","2014/04/02 00:43",515
"89","2014/04/02 00:48",482
"90","2014/04/02 00:53",488
"91","2014/04/02 00:58",499
"92","2014/04/02 01:03",438
"93","2014/04/02 01:08",454
"94","2014/04/02 01:13",583
"95","2014/04/02 01:18",548
"96","2014/04/02 01:23",352
