LDEV_TransRate_X505-1.csv
Serial number : xxxxx(RAID600)
From : 2014/04/01 17:23
To   : 2014/04/02 01:23
sampling rate : 5

"No.","time","00:01:F0 X"
"1","2014/04/01 17:28",40
"2","2014/04/01 17:33",40
"3","2014/04/01 17:38",52
"4","2014/04/01 17:43",275
"5","2014/04/01 17:48",73
"6","2014/04/01 17:53",95
"7","2014/04/01 17:58",36
"8","2014/04/01 18:03",54
"9","2014/04/01 18:08",57
"10","2014/04/01 18:13",38
"11","2014/04/01 18:18",41
"12","2014/04/01 18:23",56
"13","2014/04/01 18:28",34
"14","2014/04/01 18:33",72
"15","2014/04/01 18:38",43
"16","2014/04/01 18:43",75
"17","2014/04/01 18:48",65
"18","2014/04/01 18:53",59
"19","2014/04/01 18:58",41
"20","2014/04/01 19:03",55
"21","2014/04/01 19:08",59
"22","2014/04/01 19:13",36
"23","2014/04/01 19:18",41
"24","2014/04/01 19:23",67
"25","2014/04/01 19:28",36
"26","2014/04/01 19:33",88
"27","2014/04/01 19:38",49
"28","2014/04/01 19:43",43
"29","2014/04/01 19:48",60
"30","2014/04/01 19:53",77
"31","2014/04/01 19:58",45
"32","2014/04/01 20:03",50
"33","2014/04/01 20:08",55
"34","2014/04/01 20:13",35
"35","2014/04/01 20:18",97
"36","2014/04/01 20:23",64
"37","2014/04/01 20:28",42
"38","2014/04/01 20:33",60
"39","2014/04/01 20:38",46
"40","2014/04/01 20:43",35
"41","2014/04/01 20:48",49
"42","2014/04/01 20:53",65
"43","2014/04/01 20:58",46
"44","2014/04/01 21:03",51
"45","2014/04/01 21:08",58
"46","2014/04/01 21:13",41
"47","2014/04/01 21:18",43
"48","2014/04/01 21:23",65
"49","2014/04/01 21:28",33
"50","2014/04/01 21:33",63
"51","2014/04/01 21:38",45
"52","2014/04/01 21:43",273
"53","2014/04/01 21:48",48
"54","2014/04/01 21:53",96
"55","2014/04/01 21:58",46
"56","2014/04/01 22:03",338
"57","2014/04/01 22:08",1150
"58","2014/04/01 22:13",1032
"59","2014/04/01 22:18",467
"60","2014/04/01 22:23",482
"61","2014/04/01 22:28",846
"62","2014/04/01 22:33",1051
"63","2014/04/01 22:38",901
"64","2014/04/01 22:43",789
"65","2014/04/01 22:48",1070
"66","2014/04/01 22:53",1249
"67","2014/04/01 22:58",1213
"68","2014/04/01 23:03",1800
"69","2014/04/01 23:08",1389
"70","2014/04/01 23:13",1146
"71","2014/04/01 23:18",1110
"72","2014/04/01 23:23",1149
"73","2014/04/01 23:28",1269
"74","2014/04/01 23:33",927
"75","2014/04/01 23:38",1063
"76","2014/04/01 23:43",814
"77","2014/04/01 23:48",857
"78","2014/04/01 23:53",872
"79","2014/04/01 23:58",745
"80","2014/04/02 00:03",693
"81","2014/04/02 00:08",422
"82","2014/04/02 00:13",458
"83","2014/04/02 00:18",414
"84","2014/04/02 00:23",540
"85","2014/04/02 00:28",363
"86","2014/04/02 00:33",299
"87","2014/04/02 00:38",248
"88","2014/04/02 00:43",138
"89","2014/04/02 00:48",223
"90","2014/04/02 00:53",306
"91","2014/04/02 00:58",335
"92","2014/04/02 01:03",351
"93","2014/04/02 01:08",317
"94","2014/04/02 01:13",735
"95","2014/04/02 01:18",733
"96","2014/04/02 01:23",770
